tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
2025 China Table Tennis Super League (Men's Finals),2025-12-28,Liang Jingkun/Lin Yun-Ju,XUE Fei/LIU Guancheng,CHN,CHN,3,0,"11,11,11|1,4,5",Final,CN_NATIONAL_LEAGUE,MD,,Main Draw,Liang Jingkun (CHN) / Lin Yun-Ju (CHN),XUE Fei (CHN) / LIU Guancheng (CHN),Lin Yun-Ju (CHN),LIU Guancheng (CHN),3 - 0,11:1 11:4 11:5,Liang Jingkun,2025
2025 China Table Tennis Super League (Men's Finals),2025-12-28,Wang Chuqin,Xiang Peng,CHN,CHN,3,1,"11,7,11,11|7,11,7,8",Final,CN_NATIONAL_LEAGUE,MS,,Main Draw,Wang Chuqin (CHN),Xiang Peng (CHN),,,3 - 1,11:7 7:11 11:7 11:8,Wang Chuqin,2025
2025 China Table Tennis Super League (Men's Finals),2025-12-28,Lin Yun-Ju,LIU Guancheng,CHN,CHN,3,0,"11,11,11|2,7,4",Final,CN_NATIONAL_LEAGUE,MS,,Main Draw,Lin Yun-Ju (CHN),LIU Guancheng (CHN),,,3 - 0,11:2 11:7 11:4,Lin Yun-Ju,2025
2025 China Table Tennis Super League (Women's Finals),2025-12-28,KUAI Man/Miu Hirano,QIAN TianYi/Chen Xingtong,CHN,CHN,3,0,,Final,CN_NATIONAL_LEAGUE,WD,,Main Draw,KUAI Man (CHN) / Miu Hirano (CHN),QIAN TianYi (CHN) / Chen Xingtong (CHN),Miu Hirano (CHN),Chen Xingtong (CHN),3 - 0,,KUAI Man,2025
2025 China Table Tennis Super League (Women's Finals),2025-12-28,QIN YuXuan,XU Yi,CHN,CHN,3,0,"13,11,11|11,8,8",Final,CN_NATIONAL_LEAGUE,WS,,Main Draw,QIN YuXuan (CHN),XU Yi (CHN),,,3 - 0,13:11 11:8 11:8,QIN YuXuan,2025
2025 China Table Tennis Super League (Women's Finals),2025-12-28,Chen Xingtong,Miu Hirano,CHN,CHN,3,0,"11,11,11|9,5,6",Final,CN_NATIONAL_LEAGUE,WS,,Main Draw,Chen Xingtong (CHN),Miu Hirano (CHN),,,3 - 0,11:9 11:5 11:6,Chen Xingtong,2025
2025 China Table Tennis Super League (Women's Finals),2025-12-28,QIN YuXuan,QIAN TianYi,CHN,CHN,3,1,"12,11,9,11|10,2,11,5",Final,CN_NATIONAL_LEAGUE,WS,,Main Draw,QIN YuXuan (CHN),QIAN TianYi (CHN),,,3 - 1,12:10 11:2 9:11 11:5,QIN YuXuan,2025
