tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,INDEHERBERG Julien/ROGIERS Benjamin,ANTHONY Amalraj/KUMAR Jubin,3,1,"12,11,10,11|10,8,12,5",QR32,GRAND_SLAM,MD,60,Qualification,INDEHERBERG Julien (BEL) / ROGIERS Benjamin (BEL),ANTHONY Amalraj (IND) / KUMAR Jubin (IND),INDEHERBERG Julien
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,KIM Chol Jin/KIM Hyok Bong,INDEHERBERG Julien/ROGIERS Benjamin,3,0,"11,11,11|9,6,7",QR16,GRAND_SLAM,MD,60,Qualification,KIM Chol Jin (PRK) / KIM Hyok Bong (PRK),INDEHERBERG Julien (BEL) / ROGIERS Benjamin (BEL),KIM Chol Jin
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,BAGGALEY Andrew/REED Daniel,ASSAR Omar/WANG Jianan,3,0,,QR32,GRAND_SLAM,MD,60,Qualification,BAGGALEY Andrew (ENG) / REED Daniel (ENG),ASSAR Omar (EGY) / WANG Jianan (CGO),BAGGALEY Andrew
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,MA Lin/XU Xin,CAI Xiaoli/MA Liang,3,0,"11,12,16|6,10,14",QR32,GRAND_SLAM,MD,60,Qualification,MA Lin (CHN) / XU Xin (CHN),CAI Xiaoli (SGP) / MA Liang (SGP),MA Lin
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,MA Lin/XU Xin,KOU Lei/ZHMUDENKO Yaroslav,3,1,"11,11,7,11|7,8,11,7",QR16,GRAND_SLAM,MD,60,Qualification,MA Lin (CHN) / XU Xin (CHN),KOU Lei (UKR) / ZHMUDENKO Yaroslav (UKR),MA Lin
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,MA Lin/XU Xin,KIM Junghoon/OH Sangeun,4,0,"11,11,11,11|3,7,8,8",R16,GRAND_SLAM,MD,60,Main Draw,MA Lin (CHN) / XU Xin (CHN),KIM Junghoon (KOR) / OH Sangeun (KOR),MA Lin
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,MA Lin/XU Xin,WANG Hao/ZHANG Jike,4,3,"7,11,8,12,11,9,11|11,7,11,10,8,11,6",SF,GRAND_SLAM,MD,60,Main Draw,MA Lin (CHN) / XU Xin (CHN),WANG Hao (CHN) / ZHANG Jike (CHN),MA Lin
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,MA Lin/XU Xin,CHEN Qi/WANG Liqin,4,3,"14,3,11,11,7,9,11|12,11,4,5,11,11,7",F,GRAND_SLAM,MD,60,Main Draw,MA Lin (CHN) / XU Xin (CHN),CHEN Qi (CHN) / WANG Liqin (CHN),MA Lin
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,LAU Tobias/RASMUSSEN Morten,ALAMIAN Nima/KHATIYON Mohsen,3,2,"11,6,10,11,11|5,11,12,5,8",QR64,GRAND_SLAM,MD,60,Qualification,LAU Tobias (DEN) / RASMUSSEN Morten (DEN),ALAMIAN Nima (IRI) / KHATIYON Mohsen (IRI),LAU Tobias
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,JIANG Tianyi/TANG Peng,LAU Tobias/RASMUSSEN Morten,3,0,"11,11,11|5,7,4",QR32,GRAND_SLAM,MD,60,Qualification,JIANG Tianyi (HKG) / TANG Peng (HKG),LAU Tobias (DEN) / RASMUSSEN Morten (DEN),JIANG Tianyi
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,CHUANG Chih-Yuan/WU Chih-Chi,DRINKHALL Paul/KNIGHT Darius,3,0,"11,11,12|9,3,10",QR16,GRAND_SLAM,MD,60,Qualification,CHUANG Chih-Yuan (TPE) / WU Chih-Chi (TPE),DRINKHALL Paul (ENG) / KNIGHT Darius (ENG),CHUANG Chih-Yuan
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,ACHANTA Sharath/GERELL Par,BAGGALEY Andrew/REED Daniel,3,1,"11,11,11,11|7,13,6,8",QR16,GRAND_SLAM,MD,60,Qualification,ACHANTA Sharath (IND) / GERELL Par (SWE),BAGGALEY Andrew (ENG) / REED Daniel (ENG),ACHANTA Sharath
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,BAUM Patrick/STEGER Bastian,ACHANTA Sharath/GERELL Par,4,2,"8,11,11,9,13,11|11,9,7,11,11,5",R16,GRAND_SLAM,MD,60,Main Draw,BAUM Patrick (GER) / STEGER Bastian (GER),ACHANTA Sharath (IND) / GERELL Par (SWE),BAUM Patrick
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,WANG Hao/ZHANG Jike,BAUM Patrick/STEGER Bastian,4,0,"11,11,11,11|6,6,8,4",QF,GRAND_SLAM,MD,60,Main Draw,WANG Hao (CHN) / ZHANG Jike (CHN),BAUM Patrick (GER) / STEGER Bastian (GER),WANG Hao
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,MATSUDAIRA Kenta/YOSHIDA Kaii,TSE Ka Chun/WONG Chun Ting,3,1,"11,7,11,11|8,11,5,8",QR32,GRAND_SLAM,MD,60,Qualification,MATSUDAIRA Kenta (JPN) / YOSHIDA Kaii (JPN),TSE Ka Chun (HKG) / WONG Chun Ting (HKG),MATSUDAIRA Kenta
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,JIANG Tianyi/TANG Peng,LEBESSON Emmanuel/SALIFOU Abdel-Kader,4,1,"11,11,6,11,11|9,7,11,6,3",R16,GRAND_SLAM,MD,60,Main Draw,JIANG Tianyi (HKG) / TANG Peng (HKG),LEBESSON Emmanuel (FRA) / SALIFOU Abdel-Kader (BEN),JIANG Tianyi
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,CHEN Qi/WANG Liqin,JIANG Tianyi/TANG Peng,4,2,"11,11,10,11,8,11|8,5,12,5,11,4",SF,GRAND_SLAM,MD,60,Main Draw,CHEN Qi (CHN) / WANG Liqin (CHN),JIANG Tianyi (HKG) / TANG Peng (HKG),CHEN Qi
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,JIANG Tianyi/TANG Peng,JAKAB Janos/KOSIBA Daniel,3,0,"11,11,11|8,9,7",QR16,GRAND_SLAM,MD,60,Qualification,JIANG Tianyi (HKG) / TANG Peng (HKG),JAKAB Janos (HUN) / KOSIBA Daniel (HUN),JIANG Tianyi
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,FEGERL Stefan/FENG Xiaoquan,CHAKRABORTY Sourav/ROY Soumyadeep,3,1,"2,11,11,11|11,8,6,6",QR32,GRAND_SLAM,MD,60,Qualification,FEGERL Stefan (AUT) / FENG Xiaoquan (AUT),CHAKRABORTY Sourav (IND) / ROY Soumyadeep (IND),FEGERL Stefan
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,ALAMIYAN Noshad/NOROOZI Afshin,GREEN Wally/HUGH Adam,3,0,"11,13,11|5,11,9",QR64,GRAND_SLAM,MD,60,Qualification,ALAMIYAN Noshad (IRI) / NOROOZI Afshin (IRI),GREEN Wally (USA) / HUGH Adam (USA),ALAMIYAN Noshad
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,ACHANTA Sharath/GERELL Par,ALAMIYAN Noshad/NOROOZI Afshin,3,1,"5,11,11,11|11,3,8,5",QR32,GRAND_SLAM,MD,60,Qualification,ACHANTA Sharath (IND) / GERELL Par (SWE),ALAMIYAN Noshad (IRI) / NOROOZI Afshin (IRI),ACHANTA Sharath
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,DRINKHALL Paul/KNIGHT Darius,CHAN Kazuhiro/KAN Yo,3,2,"12,7,12,7,11|10,11,10,11,6",QR32,GRAND_SLAM,MD,60,Qualification,DRINKHALL Paul (ENG) / KNIGHT Darius (ENG),CHAN Kazuhiro (JPN) / KAN Yo (JPN),DRINKHALL Paul
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,CHO Eonrae/LEE Jungwoo,KISHIKAWA Seiya/MIZUTANI Jun,4,0,,R16,GRAND_SLAM,MD,60,Main Draw,CHO Eonrae (KOR) / LEE Jungwoo (KOR),KISHIKAWA Seiya (JPN) / MIZUTANI Jun (JPN),CHO Eonrae
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,CHO Eonrae/LEE Jungwoo,JIANG Pengfei/MENGE Gencay,3,0,"11,11,11|7,5,8",QR32,GRAND_SLAM,MD,60,Qualification,CHO Eonrae (KOR) / LEE Jungwoo (KOR),JIANG Pengfei (TUR) / MENGE Gencay (TUR),CHO Eonrae
Pro Tour Harmony China Open Suzhou 2010,2010-08-18,CHO Eonrae/LEE Jungwoo,FEGERL Stefan/FENG Xiaoquan,3,0,"11,11,11|7,9,8",QR16,GRAND_SLAM,MD,60,Qualification,CHO Eonrae (KOR) / LEE Jungwoo (KOR),FEGERL Stefan (AUT) / FENG Xiaoquan (AUT),CHO Eonrae
