tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Pro Tour Spanish Open Almeria 2011,2011-04-06,GILABERT Rodrigo/TEMPERLEY Diego,FRANCO Carlos/PERAL Xavier,3,0,"11,11,11|4,9,9",QR64,GRAND_SLAM,MD,72,Qualification,GILABERT Rodrigo (ARG) / TEMPERLEY Diego (ARG),FRANCO Carlos (ESP) / PERAL Xavier (ESP)
Pro Tour Spanish Open Almeria 2011,2011-04-06,TSE Ka Chun/ZHAO Peng,FENG Xiaoquan/PLATTNER Dominique,3,0,"11,11,11|5,8,9",QR16,GRAND_SLAM,MD,72,Qualification,TSE Ka Chun (HKG) / ZHAO Peng (HKG),FENG Xiaoquan (AUT) / PLATTNER Dominique (AUT)
Pro Tour Spanish Open Almeria 2011,2011-04-06,LI Ahmet/VANG Bora,NUYTINCK Cedric/ROGIERS Benjamin,3,1,"10,12,11,11|12,10,6,7",R16,GRAND_SLAM,MD,72,Main Draw,LI Ahmet (TUR) / VANG Bora (TUR),NUYTINCK Cedric (BEL) / ROGIERS Benjamin (BEL)
Pro Tour Spanish Open Almeria 2011,2011-04-06,NUYTINCK Cedric/ROGIERS Benjamin,SANTOS Emil/VILA BATISTA Juan,3,0,"11,11,11|9,5,8",QR32,GRAND_SLAM,MD,72,Qualification,NUYTINCK Cedric (BEL) / ROGIERS Benjamin (BEL),SANTOS Emil (DOM) / VILA BATISTA Juan (DOM)
Pro Tour Spanish Open Almeria 2011,2011-04-06,NUYTINCK Cedric/ROGIERS Benjamin,CRISAN Adrian/FILIMON Andrei,3,2,"4,11,10,11,11|11,6,12,9,9",QR16,GRAND_SLAM,MD,72,Qualification,NUYTINCK Cedric (BEL) / ROGIERS Benjamin (BEL),CRISAN Adrian (ROU) / FILIMON Andrei (ROU)
Pro Tour Spanish Open Almeria 2011,2011-04-06,KUCHUK Aleksandr/NEKHVEDOVICH Vitaly,IONESCU Ovidiu/TSUBOI Gustavo,3,1,"12,6,11,12|10,11,7,10",QR64,GRAND_SLAM,MD,72,Qualification,KUCHUK Aleksandr (BLR) / NEKHVEDOVICH Vitaly (BLR),IONESCU Ovidiu (ROU) / TSUBOI Gustavo (BRA)
Pro Tour Spanish Open Almeria 2011,2011-04-06,HSU Chia-Liang/HUNG Tzu-Hsiang,OKOH Jude/PEREIRA Andy,3,1,"11,11,13,11|13,7,11,6",QR64,GRAND_SLAM,MD,72,Qualification,HSU Chia-Liang (TPE) / HUNG Tzu-Hsiang (TPE),OKOH Jude (MEX) / PEREIRA Andy (CUB)
Pro Tour Spanish Open Almeria 2011,2011-04-06,GROTH Jonathan/STERNBERG Kasper,KUCHUK Aleksandr/NEKHVEDOVICH Vitaly,3,2,"11,11,7,7,11|6,4,11,11,7",QR32,GRAND_SLAM,MD,72,Qualification,GROTH Jonathan (DEN) / STERNBERG Kasper (DEN),KUCHUK Aleksandr (BLR) / NEKHVEDOVICH Vitaly (BLR)
Pro Tour Spanish Open Almeria 2011,2011-04-06,CHAN Kazuhiro/TAKAKIWA Taku,GROTH Jonathan/STERNBERG Kasper,3,1,"11,11,9,11|7,5,11,8",QR16,GRAND_SLAM,MD,72,Qualification,CHAN Kazuhiro (JPN) / TAKAKIWA Taku (JPN),GROTH Jonathan (DEN) / STERNBERG Kasper (DEN)
Pro Tour Spanish Open Almeria 2011,2011-04-06,DONADO Josue/MINO Alberto,CHMIEL Piotr/LEWANDOWSKI Tomasz,3,0,"11,11,11|8,5,7",QR64,GRAND_SLAM,MD,72,Qualification,DONADO Josue (ESA) / MINO Alberto (ECU),CHMIEL Piotr (POL) / LEWANDOWSKI Tomasz (POL)
Pro Tour Spanish Open Almeria 2011,2011-04-06,CHAN Kazuhiro/TAKAKIWA Taku,DONADO Josue/MINO Alberto,3,1,"11,11,8,11|7,5,11,8",QR32,GRAND_SLAM,MD,72,Qualification,CHAN Kazuhiro (JPN) / TAKAKIWA Taku (JPN),DONADO Josue (ESA) / MINO Alberto (ECU)
Pro Tour Spanish Open Almeria 2011,2011-04-06,MICHELY Gilles/SMIRNOV Aleksandr,ASSAR Omar/MASSAAD Adel,3,0,,QR64,GRAND_SLAM,MD,72,Qualification,MICHELY Gilles (LUX) / SMIRNOV Aleksandr (EST),ASSAR Omar (EGY) / MASSAAD Adel (EGY)
Pro Tour Spanish Open Almeria 2011,2011-04-06,CRISAN Adrian/FILIMON Andrei,DORAN Christopher/REED Daniel,3,0,"11,12,11|9,10,5",QR32,GRAND_SLAM,MD,72,Qualification,CRISAN Adrian (ROU) / FILIMON Andrei (ROU),DORAN Christopher (ENG) / REED Daniel (ENG)
Pro Tour Spanish Open Almeria 2011,2011-04-06,ACHANTA Sharath/BURGIS Matiss,CARNEROS Alfredo/MACHADO Carlos,3,2,"5,13,9,11,11|11,11,12,5,6",R16,GRAND_SLAM,MD,72,Main Draw,ACHANTA Sharath (IND) / BURGIS Matiss (LAT),CARNEROS Alfredo (ESP) / MACHADO Carlos (ESP)
Pro Tour Spanish Open Almeria 2011,2011-04-06,DORAN Christopher/REED Daniel,DIEZ Endika/ROBLES Alvaro,3,1,"11,9,11,11|1,11,5,3",QR64,GRAND_SLAM,MD,72,Qualification,DORAN Christopher (ENG) / REED Daniel (ENG),DIEZ Endika (ESP) / ROBLES Alvaro (ESP)
Pro Tour Spanish Open Almeria 2011,2011-04-06,BIERNY Ludovic/DEVOS Robin,DURAN Marc/MONZO Oriol,3,2,"9,12,11,9,11|11,10,6,11,8",QR64,GRAND_SLAM,MD,72,Qualification,BIERNY Ludovic (BEL) / DEVOS Robin (BEL),DURAN Marc (ESP) / MONZO Oriol (ESP)
Pro Tour Spanish Open Almeria 2011,2011-04-06,FENG Xiaoquan/PLATTNER Dominique,CALVO Alejandro/RUIZ Jose Manuel,3,1,"11,9,11,11|7,11,7,7",QR64,GRAND_SLAM,MD,72,Qualification,FENG Xiaoquan (AUT) / PLATTNER Dominique (AUT),CALVO Alejandro (ESP) / RUIZ Jose Manuel (ESP)
Pro Tour Spanish Open Almeria 2011,2011-04-06,CANTERO Jesus/HE Zhiwen,HSU Chia-Liang/HUNG Tzu-Hsiang,3,1,"11,11,4,11|8,5,11,4",QR32,GRAND_SLAM,MD,72,Qualification,CANTERO Jesus (ESP) / HE Zhiwen (ESP),HSU Chia-Liang (TPE) / HUNG Tzu-Hsiang (TPE)
Pro Tour Spanish Open Almeria 2011,2011-04-06,DRINKHALL Paul/KOU Lei,CANTERO Jesus/HE Zhiwen,3,1,"11,11,6,11|4,8,11,6",QR16,GRAND_SLAM,MD,72,Qualification,DRINKHALL Paul (ENG) / KOU Lei (UKR),CANTERO Jesus (ESP) / HE Zhiwen (ESP)
Pro Tour Spanish Open Almeria 2011,2011-04-06,MICHELY Gilles/SMIRNOV Aleksandr,BOBOCICA Mihai/STOYANOV Niagol,3,0,,QR32,GRAND_SLAM,MD,72,Qualification,MICHELY Gilles (LUX) / SMIRNOV Aleksandr (EST),BOBOCICA Mihai (ITA) / STOYANOV Niagol (ITA)
Pro Tour Spanish Open Almeria 2011,2011-04-06,FLORE Tristan/LORENTZ Romain,BAGGALEY Andrew/KNIGHT Darius,3,1,"11,10,16,11|4,12,14,6",QR64,GRAND_SLAM,MD,72,Qualification,FLORE Tristan (FRA) / LORENTZ Romain (FRA),BAGGALEY Andrew (ENG) / KNIGHT Darius (ENG)
Pro Tour Spanish Open Almeria 2011,2011-04-06,LEBESSON Emmanuel/ROBINOT Quentin,FLORITZ Philipp/FRANZISKA Patrick,3,0,"12,13,11|10,11,6",QR32,GRAND_SLAM,MD,72,Qualification,LEBESSON Emmanuel (FRA) / ROBINOT Quentin (FRA),FLORITZ Philipp (BUL) / FRANZISKA Patrick (GER)
Pro Tour Spanish Open Almeria 2011,2011-04-06,ACHANTA Sharath/BURGIS Matiss,FLORE Tristan/LORENTZ Romain,3,1,"12,11,9,11|10,6,11,6",QR32,GRAND_SLAM,MD,72,Qualification,ACHANTA Sharath (IND) / BURGIS Matiss (LAT),FLORE Tristan (FRA) / LORENTZ Romain (FRA)
Pro Tour Spanish Open Almeria 2011,2011-04-06,LEBESSON Emmanuel/ROBINOT Quentin,SHIBAEV Alexander/VLASOV Grigory,3,2,"11,19,7,11,11|6,21,11,9,5",QR16,GRAND_SLAM,MD,72,Qualification,LEBESSON Emmanuel (FRA) / ROBINOT Quentin (FRA),SHIBAEV Alexander (RUS) / VLASOV Grigory (RUS)
Pro Tour Spanish Open Almeria 2011,2011-04-06,FLORITZ Philipp/FRANZISKA Patrick,BERNER Eric/RONNEBERG Espen,3,0,"11,11,11|8,5,8",QR64,GRAND_SLAM,MD,72,Qualification,FLORITZ Philipp (BUL) / FRANZISKA Patrick (GER),BERNER Eric (NOR) / RONNEBERG Espen (NOR)
Pro Tour Spanish Open Almeria 2011,2011-04-06,LEGOUT Christophe/SALIFOU Abdel-Kader,TSE Ka Chun/ZHAO Peng,3,1,"8,11,11,11|11,9,8,4",R16,GRAND_SLAM,MD,72,Main Draw,LEGOUT Christophe (FRA) / SALIFOU Abdel-Kader (BEN),TSE Ka Chun (HKG) / ZHAO Peng (HKG)
Pro Tour Spanish Open Almeria 2011,2011-04-06,TSE Ka Chun/ZHAO Peng,MENGE Gencay/RAMIREZ Jose Miguel,3,1,"11,6,11,11|6,11,6,6",QR64,GRAND_SLAM,MD,72,Qualification,TSE Ka Chun (HKG) / ZHAO Peng (HKG),MENGE Gencay (TUR) / RAMIREZ Jose Miguel (GUA)
