tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Singapore Open 2006,2006-09-07,ACHANTA Sharath,TAKEYA Koichi,4,2,"11,8,17,11,11,11|5,11,19,6,8,8",,GRAND_SLAM,MS,1802,Qualification,ACHANTA Sharath (IND),TAKEYA Koichi (JPN),ACHANTA Sharath
Singapore Open 2006,2006-09-07,ACHANTA Sharath,AL-BAHRANI Husain,4,0,,QR2,GRAND_SLAM,MS,1802,Qualification,ACHANTA Sharath (IND),AL-BAHRANI Husain (KUW),ACHANTA Sharath
Singapore Open 2006,2006-09-07,TAKEYA Koichi,AL-BAHRANI Husain,4,0,,3,GRAND_SLAM,MS,1802,Qualification,TAKEYA Koichi (JPN),AL-BAHRANI Husain (KUW),TAKEYA Koichi
Singapore Open 2006,2006-09-07,AXELQVIST Johan,TANG Hua,4,3,"5,11,11,11,8,5,11|11,8,8,8,11,11,5",,GRAND_SLAM,MS,1802,Qualification,AXELQVIST Johan (SWE),TANG Hua (SGP),AXELQVIST Johan
Singapore Open 2006,2006-09-07,AXELQVIST Johan,VIPAWATANAKUL Tanawat,4,0,"12,11,11,11|10,2,8,7",QR2,GRAND_SLAM,MS,1802,Qualification,AXELQVIST Johan (SWE),VIPAWATANAKUL Tanawat (THA),AXELQVIST Johan
Singapore Open 2006,2006-09-07,TANG Hua,VIPAWATANAKUL Tanawat,4,0,"14,11,11,11|12,6,7,6",3,GRAND_SLAM,MS,1802,Qualification,TANG Hua (SGP),VIPAWATANAKUL Tanawat (THA),TANG Hua
Singapore Open 2006,2006-09-07,WU Chih-Chi,HAO Anlin,4,1,"11,11,9,11,11|8,6,11,3,8",,GRAND_SLAM,MS,1802,Qualification,WU Chih-Chi (TPE),HAO Anlin (SGP),WU Chih-Chi
Singapore Open 2006,2006-09-07,WU Chih-Chi,VIPAWATANAKUL Sithichok,4,0,"11,11,11,11|5,7,5,9",QR2,GRAND_SLAM,MS,1802,Qualification,WU Chih-Chi (TPE),VIPAWATANAKUL Sithichok (AUS),WU Chih-Chi
Singapore Open 2006,2006-09-07,HAO Anlin,VIPAWATANAKUL Sithichok,4,0,"11,11,11,11|5,7,9,5",3,GRAND_SLAM,MS,1802,Qualification,HAO Anlin (SGP),VIPAWATANAKUL Sithichok (AUS),HAO Anlin
Singapore Open 2006,2006-09-07,MACHADO Carlos,OGUSHI Haruhumi,4,2,"15,8,11,11,10,11|13,11,4,3,12,2",,GRAND_SLAM,MS,1802,Qualification,MACHADO Carlos (ESP),OGUSHI Haruhumi (JPN),MACHADO Carlos
Singapore Open 2006,2006-09-07,MACHADO Carlos,SUN Wen-Wei,4,0,"11,11,12,11|9,2,10,7",QR2,GRAND_SLAM,MS,1802,Qualification,MACHADO Carlos (ESP),SUN Wen-Wei (TPE),MACHADO Carlos
Singapore Open 2006,2006-09-07,SUN Wen-Wei,OGUSHI Haruhumi,4,1,"7,11,11,11,11|11,5,7,9,9",3,GRAND_SLAM,MS,1802,Qualification,SUN Wen-Wei (TPE),OGUSHI Haruhumi (JPN),SUN Wen-Wei
Singapore Open 2006,2006-09-07,SVENSSON Robert,ANDI Ngadia,4,0,"11,11,11,11|3,6,2,5",,GRAND_SLAM,MS,1802,Qualification,SVENSSON Robert (SWE),ANDI Ngadia (INA),SVENSSON Robert
Singapore Open 2006,2006-09-07,SVENSSON Robert,MAECK Anthony,4,1,"11,11,11,9,11|9,9,4,11,8",QR2,GRAND_SLAM,MS,1802,Qualification,SVENSSON Robert (SWE),MAECK Anthony (BEL),SVENSSON Robert
Singapore Open 2006,2006-09-07,MAECK Anthony,ANDI Ngadia,4,0,"11,11,11,11|2,3,5,6",3,GRAND_SLAM,MS,1802,Qualification,MAECK Anthony (BEL),ANDI Ngadia (INA),MAECK Anthony
Singapore Open 2006,2006-09-07,KIHO Shinnosuke,LI Hang,4,3,"10,5,11,12,11,11,11|12,11,8,10,8,13,9",,GRAND_SLAM,MS,1802,Qualification,KIHO Shinnosuke (JPN),LI Hang (SGP),KIHO Shinnosuke
Singapore Open 2006,2006-09-07,KIHO Shinnosuke,CHAITAT Chaisit,4,0,"11,11,11,11|2,4,4,6",QR2,GRAND_SLAM,MS,1802,Qualification,KIHO Shinnosuke (JPN),CHAITAT Chaisit (THA),KIHO Shinnosuke
Singapore Open 2006,2006-09-07,LI Hang,CHAITAT Chaisit,4,0,"11,12,11,11|7,10,6,4",3,GRAND_SLAM,MS,1802,Qualification,LI Hang (SGP),CHAITAT Chaisit (THA),LI Hang
Singapore Open 2006,2006-09-07,CAI Xiaoli,KAWAHARA Yuji,4,1,"11,11,6,11,11|6,8,11,8,9",,GRAND_SLAM,MS,1802,Qualification,CAI Xiaoli (SGP),KAWAHARA Yuji (JPN),CAI Xiaoli
Singapore Open 2006,2006-09-07,CAI Xiaoli,CHEN Chien-An,4,0,"11,11,12,11|3,4,10,4",QR2,GRAND_SLAM,MS,1802,Qualification,CAI Xiaoli (SGP),CHEN Chien-An (TPE),CAI Xiaoli
Singapore Open 2006,2006-09-07,CHEN Chien-An,KAWAHARA Yuji,4,2,"11,8,12,8,11,11|8,11,10,11,7,8",3,GRAND_SLAM,MS,1802,Qualification,CHEN Chien-An (TPE),KAWAHARA Yuji (JPN),CHEN Chien-An
Singapore Open 2006,2006-09-07,CARNEROS Alfredo,UY Arnie,4,1,"3,11,11,11,11|11,3,3,4,7",,GRAND_SLAM,MS,1802,Qualification,CARNEROS Alfredo (ESP),UY Arnie (PHI),CARNEROS Alfredo
Singapore Open 2006,2006-09-07,CARNEROS Alfredo,AL-HASAN Ibrahem,4,0,,QR2,GRAND_SLAM,MS,1802,Qualification,CARNEROS Alfredo (ESP),AL-HASAN Ibrahem (KUW),CARNEROS Alfredo
