tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,KIHO Shinnosuke,IBRAHIM Muhd Shakirin,4,1,"8,11,11,11,11|11,3,6,5,5",,GRAND_SLAM,MS,789,Qualification,KIHO Shinnosuke (JPN),IBRAHIM Muhd Shakirin (MAS),KIHO Shinnosuke
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,WANG Yi-Tse,KANG Donghoon,4,3,"7,11,4,1,11,11,12|11,9,11,11,7,7,10",,GRAND_SLAM,MS,789,Qualification,WANG Yi-Tse (TPE),KANG Donghoon (KOR),WANG Yi-Tse
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,KANG Donghoon,KIHO Shinnosuke,4,3,"7,12,8,9,11,13,11|11,10,11,11,9,11,7",,GRAND_SLAM,MS,789,Qualification,KANG Donghoon (KOR),KIHO Shinnosuke (JPN),KANG Donghoon
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,WANG Yi-Tse,IBRAHIM Muhd Shakirin,4,3,"5,11,6,11,9,11,11|11,8,11,4,11,7,6",,GRAND_SLAM,MS,789,Qualification,WANG Yi-Tse (TPE),IBRAHIM Muhd Shakirin (MAS),WANG Yi-Tse
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,KIHO Shinnosuke,WANG Yi-Tse,4,0,"11,14,11,11|3,12,7,9",,GRAND_SLAM,MS,789,Qualification,KIHO Shinnosuke (JPN),WANG Yi-Tse (TPE),KIHO Shinnosuke
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,KANG Donghoon,IBRAHIM Muhd Shakirin,4,2,"11,11,9,11,7,11|3,7,11,7,11,5",,GRAND_SLAM,MS,789,Qualification,KANG Donghoon (KOR),IBRAHIM Muhd Shakirin (MAS),KANG Donghoon
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,JEONG Sangeun,CHANG Shun-Hung,4,2,"11,6,11,11,9,11|6,11,6,6,11,4",,GRAND_SLAM,MS,789,Qualification,JEONG Sangeun (KOR),CHANG Shun-Hung (TPE),JEONG Sangeun
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,TANAKA Mitsuo,WANG YANG Martin,4,0,"11,11,11,11|5,5,6,5",,GRAND_SLAM,MS,789,Qualification,TANAKA Mitsuo (JPN),WANG YANG Martin (PAR),TANAKA Mitsuo
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,JEONG Sangeun,TANAKA Mitsuo,4,3,"11,6,11,11,7,11,11|13,11,3,6,11,6,4",,GRAND_SLAM,MS,789,Qualification,JEONG Sangeun (KOR),TANAKA Mitsuo (JPN),JEONG Sangeun
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,CHANG Shun-Hung,WANG YANG Martin,4,0,"11,11,11,11|5,6,7,3",,GRAND_SLAM,MS,789,Qualification,CHANG Shun-Hung (TPE),WANG YANG Martin (PAR),CHANG Shun-Hung
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,JEONG Sangeun,WANG YANG Martin,4,0,"11,11,11,11|2,2,1,5",,GRAND_SLAM,MS,789,Qualification,JEONG Sangeun (KOR),WANG YANG Martin (PAR),JEONG Sangeun
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,TANAKA Mitsuo,CHANG Shun-Hung,4,0,"11,11,11,11|7,7,4,4",,GRAND_SLAM,MS,789,Qualification,TANAKA Mitsuo (JPN),CHANG Shun-Hung (TPE),TANAKA Mitsuo
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,XU Xin,LI Kwun Ngai,4,0,"11,11,11,11|8,5,6,4",,GRAND_SLAM,MS,789,Qualification,XU Xin (CHN),LI Kwun Ngai (HKG),XU Xin
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,TASEI Kunihito,CHEN Chien-An,4,1,"11,4,11,11,14|5,11,6,5,12",,GRAND_SLAM,MS,789,Qualification,TASEI Kunihito (JPN),CHEN Chien-An (TPE),TASEI Kunihito
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,XU Xin,CHEN Chien-An,4,0,"11,11,11,11|7,5,8,6",,GRAND_SLAM,MS,789,Qualification,XU Xin (CHN),CHEN Chien-An (TPE),XU Xin
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,TASEI Kunihito,LI Kwun Ngai,4,0,"11,11,11,11|7,7,4,5",,GRAND_SLAM,MS,789,Qualification,TASEI Kunihito (JPN),LI Kwun Ngai (HKG),TASEI Kunihito
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,XU Xin,TASEI Kunihito,4,3,"13,7,11,12,8,10,11|11,11,9,10,11,12,5",,GRAND_SLAM,MS,789,Qualification,XU Xin (CHN),TASEI Kunihito (JPN),XU Xin
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,LI Kwun Ngai,CHEN Chien-An,4,2,"11,14,2,5,13,12|3,12,11,11,11,10",,GRAND_SLAM,MS,789,Qualification,LI Kwun Ngai (HKG),CHEN Chien-An (TPE),LI Kwun Ngai
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,LIU Zhongze,KHO Mao Sheng,4,1,"11,11,6,11,11|5,8,11,7,8",,GRAND_SLAM,MS,789,Qualification,LIU Zhongze (SGP),KHO Mao Sheng (MAS),LIU Zhongze
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,LEE Sang Su,KAWASAKI Kosuke,4,1,"11,15,7,11,11|3,13,11,6,9",,GRAND_SLAM,MS,789,Qualification,LEE Sang Su (KOR),KAWASAKI Kosuke (JPN),LEE Sang Su
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,LEE Sang Su,LIU Zhongze,4,1,"12,11,5,11,11|10,3,11,6,6",,GRAND_SLAM,MS,789,Qualification,LEE Sang Su (KOR),LIU Zhongze (SGP),LEE Sang Su
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,KAWASAKI Kosuke,KHO Mao Sheng,4,0,"11,11,11,12|6,9,7,10",,GRAND_SLAM,MS,789,Qualification,KAWASAKI Kosuke (JPN),KHO Mao Sheng (MAS),KAWASAKI Kosuke
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,LIU Zhongze,KAWASAKI Kosuke,4,2,"7,11,9,11,11,11|11,7,11,9,6,9",,GRAND_SLAM,MS,789,Qualification,LIU Zhongze (SGP),KAWASAKI Kosuke (JPN),LIU Zhongze
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,LEE Sang Su,KHO Mao Sheng,4,0,"11,11,11,11|4,6,3,8",,GRAND_SLAM,MS,789,Qualification,LEE Sang Su (KOR),KHO Mao Sheng (MAS),LEE Sang Su
Pro Tour Panasonic China Open Shanghai 2008,2008-09-11,SAKAMOTO Ryusuke,KIM Myungjun,4,0,"12,11,11,11|10,3,8,7",,GRAND_SLAM,MS,789,Qualification,SAKAMOTO Ryusuke (JPN),KIM Myungjun (KOR),SAKAMOTO Ryusuke
