tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
26th South East Asian Games Palembang/Jakarta 2011,2011-11-11,PRAMONO Agus,LATT Thet Ko Ko,3,0,,,OTHER,MS,703,Qualification,PRAMONO Agus (INA),LATT Thet Ko Ko (MYA)
26th South East Asian Games Palembang/Jakarta 2011,2011-11-11,GAO Ning,LATT Thet Ko Ko,3,0,,,OTHER,MS,703,Qualification,GAO Ning (SGP),LATT Thet Ko Ko (MYA)
26th South East Asian Games Palembang/Jakarta 2011,2011-11-11,CHAITAT Chaisit,PHATHAPHONE Thavisack,3,0,,,OTHER,MS,703,Qualification,CHAITAT Chaisit (THA),PHATHAPHONE Thavisack (LAO)
26th South East Asian Games Palembang/Jakarta 2011,2011-11-11,GAO Ning,PHATHAPHONE Thavisack,3,0,,,OTHER,MS,703,Qualification,GAO Ning (SGP),PHATHAPHONE Thavisack (LAO)
26th South East Asian Games Palembang/Jakarta 2011,2011-11-11,CHAITAT Chaisit,LATT Thet Ko Ko,3,0,,,OTHER,MS,703,Qualification,CHAITAT Chaisit (THA),LATT Thet Ko Ko (MYA)
26th South East Asian Games Palembang/Jakarta 2011,2011-11-11,GAO Ning,PRAMONO Agus,3,0,,,OTHER,MS,703,Qualification,GAO Ning (SGP),PRAMONO Agus (INA)
26th South East Asian Games Palembang/Jakarta 2011,2011-11-11,LATT Thet Ko Ko,PHATHAPHONE Thavisack,3,0,,,OTHER,MS,703,Qualification,LATT Thet Ko Ko (MYA),PHATHAPHONE Thavisack (LAO)
26th South East Asian Games Palembang/Jakarta 2011,2011-11-11,PRAMONO Agus,CHAITAT Chaisit,3,0,,,OTHER,MS,703,Qualification,PRAMONO Agus (INA),CHAITAT Chaisit (THA)
26th South East Asian Games Palembang/Jakarta 2011,2011-11-11,PRAMONO Agus,PHATHAPHONE Thavisack,3,0,,,OTHER,MS,703,Qualification,PRAMONO Agus (INA),PHATHAPHONE Thavisack (LAO)
26th South East Asian Games Palembang/Jakarta 2011,2011-11-11,GAO Ning,CHAITAT Chaisit,3,0,,,OTHER,MS,703,Qualification,GAO Ning (SGP),CHAITAT Chaisit (THA)
