tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Pro Tour Egypt Open Cairo 2010,2010-07-07,ROGIERS Benjamin/VOSTES Yannick,ASSAR Khalid/BEDAIR Omar,4,2,"11,11,7,11,9,11|6,6,11,8,11,7",R16,GRAND_SLAM,MD,57,Main Draw,ROGIERS Benjamin (BEL) / VOSTES Yannick (BEL),ASSAR Khalid (EGY) / BEDAIR Omar (EGY),ROGIERS Benjamin
Pro Tour Egypt Open Cairo 2010,2010-07-07,KUCHUK Aleksandr/NEKHVEDOVICH Vitaly,ROGIERS Benjamin/VOSTES Yannick,4,1,"11,11,9,12,11|7,6,11,10,7",QF,GRAND_SLAM,MD,57,Main Draw,KUCHUK Aleksandr (BLR) / NEKHVEDOVICH Vitaly (BLR),ROGIERS Benjamin (BEL) / VOSTES Yannick (BEL),KUCHUK Aleksandr
Pro Tour Egypt Open Cairo 2010,2010-07-07,GLADYSHEV Mikhail/SALIFOU Abdel-Kader,JEAN Lauric/NUYTINCK Cedric,4,1,"11,6,11,11,11|9,11,3,9,1",QF,GRAND_SLAM,MD,57,Main Draw,GLADYSHEV Mikhail (RUS) / SALIFOU Abdel-Kader (BEN),JEAN Lauric (BEL) / NUYTINCK Cedric (BEL),GLADYSHEV Mikhail
Pro Tour Egypt Open Cairo 2010,2010-07-07,JEAN Lauric/NUYTINCK Cedric,LASHIN Elsayed/LASHIN Aly,3,1,"11,13,5,11|9,11,11,8",QR16,GRAND_SLAM,MD,57,Qualification,JEAN Lauric (BEL) / NUYTINCK Cedric (BEL),LASHIN Elsayed (EGY) / LASHIN Aly (EGY),JEAN Lauric
Pro Tour Egypt Open Cairo 2010,2010-07-07,GLADYSHEV Mikhail/SALIFOU Abdel-Kader,KUCHUK Aleksandr/NEKHVEDOVICH Vitaly,4,1,"11,12,11,9,11|9,10,2,11,6",SF,GRAND_SLAM,MD,57,Main Draw,GLADYSHEV Mikhail (RUS) / SALIFOU Abdel-Kader (BEN),KUCHUK Aleksandr (BLR) / NEKHVEDOVICH Vitaly (BLR),GLADYSHEV Mikhail
Pro Tour Egypt Open Cairo 2010,2010-07-07,JEAN Lauric/NUYTINCK Cedric,ELBEIALI Mohamed/NADIM Ahmed,4,3,"6,12,11,11,8,7,11|11,10,8,8,11,11,7",R16,GRAND_SLAM,MD,57,Main Draw,JEAN Lauric (BEL) / NUYTINCK Cedric (BEL),ELBEIALI Mohamed (EGY) / NADIM Ahmed (EGY),JEAN Lauric
Pro Tour Egypt Open Cairo 2010,2010-07-07,GLADYSHEV Mikhail/SALIFOU Abdel-Kader,ELSOBKY Mohamed/SONBOL Shady,4,1,"11,15,11,9,11|8,13,6,11,9",R16,GRAND_SLAM,MD,57,Main Draw,GLADYSHEV Mikhail (RUS) / SALIFOU Abdel-Kader (BEN),ELSOBKY Mohamed (EGY) / SONBOL Shady (EGY),GLADYSHEV Mikhail
Pro Tour Egypt Open Cairo 2010,2010-07-07,LI Ahmet/VANG Bora,ASSAR Omar/MOSELHY Emad,4,0,"11,11,11,11|8,8,8,9",QF,GRAND_SLAM,MD,57,Main Draw,LI Ahmet (TUR) / VANG Bora (TUR),ASSAR Omar (EGY) / MOSELHY Emad (EGY),LI Ahmet
Pro Tour Egypt Open Cairo 2010,2010-07-07,AL-MOHANNADI Ahmad Khalil/ALMUGHANNE Fahed,MAHMOUD Abdulrahman/SOBHY Ashraf,3,1,"9,11,11,13|11,9,9,11",QR16,GRAND_SLAM,MD,57,Qualification,AL-MOHANNADI Ahmad Khalil (QAT) / ALMUGHANNE Fahed (QAT),MAHMOUD Abdulrahman (EGY) / SOBHY Ashraf (EGY),AL-MOHANNADI Ahmad Khalil
Pro Tour Egypt Open Cairo 2010,2010-07-07,JIANG Tianyi/LEUNG Chu Yan,GLADYSHEV Mikhail/SALIFOU Abdel-Kader,4,0,"11,11,11,11|3,5,5,7",F,GRAND_SLAM,MD,57,Main Draw,JIANG Tianyi (HKG) / LEUNG Chu Yan (HKG),GLADYSHEV Mikhail (RUS) / SALIFOU Abdel-Kader (BEN),JIANG Tianyi
Pro Tour Egypt Open Cairo 2010,2010-07-07,JIANG Tianyi/LEUNG Chu Yan,ACHANTA Sharath/SHETTY Sanil,4,2,"8,11,11,11,8,11|11,7,6,4,11,8",R16,GRAND_SLAM,MD,57,Main Draw,JIANG Tianyi (HKG) / LEUNG Chu Yan (HKG),ACHANTA Sharath (IND) / SHETTY Sanil (IND),JIANG Tianyi
Pro Tour Egypt Open Cairo 2010,2010-07-07,JIANG Tianyi/LEUNG Chu Yan,CHAKRABORTY Sourav/ROY Soumyadeep,4,1,"7,11,11,11,11|11,6,7,7,5",QF,GRAND_SLAM,MD,57,Main Draw,JIANG Tianyi (HKG) / LEUNG Chu Yan (HKG),CHAKRABORTY Sourav (IND) / ROY Soumyadeep (IND),JIANG Tianyi
Pro Tour Egypt Open Cairo 2010,2010-07-07,JIANG Tianyi/LEUNG Chu Yan,LI Ahmet/VANG Bora,4,2,"11,11,11,7,11,11|4,13,4,11,4,8",SF,GRAND_SLAM,MD,57,Main Draw,JIANG Tianyi (HKG) / LEUNG Chu Yan (HKG),LI Ahmet (TUR) / VANG Bora (TUR),JIANG Tianyi
Pro Tour Egypt Open Cairo 2010,2010-07-07,ASSAR Omar/MOSELHY Emad,KARIA Devesh/RAVICHANDRAN Abishek,4,2,"8,11,8,11,11,11|11,4,11,3,5,7",R16,GRAND_SLAM,MD,57,Main Draw,ASSAR Omar (EGY) / MOSELHY Emad (EGY),KARIA Devesh (IND) / RAVICHANDRAN Abishek (IND),ASSAR Omar
Pro Tour Egypt Open Cairo 2010,2010-07-07,ACHANTA Sharath/SHETTY Sanil,BARBOLIN Illia/YIANGOU Marios,3,1,"15,17,10,11|13,15,12,7",QR16,GRAND_SLAM,MD,57,Qualification,ACHANTA Sharath (IND) / SHETTY Sanil (IND),BARBOLIN Illia (BLR) / YIANGOU Marios (CYP),ACHANTA Sharath
