tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,SALEH Ahmed,FARAH Abdourazack,3,0,,,OTHER,MS,568,Qualification,SALEH Ahmed (EGY),FARAH Abdourazack (DJI),SALEH Ahmed
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,SALEH Ahmed,NGWE NIKENG Emmanuel,3,0,,,OTHER,MS,568,Qualification,SALEH Ahmed (EGY),NGWE NIKENG Emmanuel (CMR),SALEH Ahmed
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,ABID Hachmi,BIENATIKI Christ,3,0,,,OTHER,MS,568,Qualification,ABID Hachmi (TUN),BIENATIKI Christ (CGO),ABID Hachmi
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,SAKA Suraju,ABUSHUWASHI Adir,3,0,,,OTHER,MS,568,Qualification,SAKA Suraju (CGO),ABUSHUWASHI Adir (LBA),SAKA Suraju
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,KAZEEM Makanjuola,MOUSSA Adnan,3,0,,,OTHER,MS,568,Qualification,KAZEEM Makanjuola (NGR),MOUSSA Adnan (DJI),KAZEEM Makanjuola
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,KASSA Gedeon,MOUSSA Adnan,3,0,,,OTHER,MS,568,Qualification,KASSA Gedeon (COD),MOUSSA Adnan (DJI),KASSA Gedeon
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,BIENATIKI Christ,FARAH Abdourazack,3,0,,,OTHER,MS,568,Qualification,BIENATIKI Christ (CGO),FARAH Abdourazack (DJI),BIENATIKI Christ
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,LASHIN Elsayed,MOUSSA Adnan,3,0,,,OTHER,MS,568,Qualification,LASHIN Elsayed (EGY),MOUSSA Adnan (DJI),LASHIN Elsayed
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,KAZEEM Makanjuola,MAVOUNGOU Benoit,3,0,,,OTHER,MS,568,Qualification,KAZEEM Makanjuola (NGR),MAVOUNGOU Benoit (CGO),KAZEEM Makanjuola
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,LASHIN Elsayed,MAVOUNGOU Benoit,3,0,,,OTHER,MS,568,Qualification,LASHIN Elsayed (EGY),MAVOUNGOU Benoit (CGO),LASHIN Elsayed
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,ABID Hachmi,NGWE NIKENG Emmanuel,3,0,,,OTHER,MS,568,Qualification,ABID Hachmi (TUN),NGWE NIKENG Emmanuel (CMR),ABID Hachmi
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,MAVOUNGOU Benoit,KASSA Gedeon,3,0,,,OTHER,MS,568,Qualification,MAVOUNGOU Benoit (CGO),KASSA Gedeon (COD),MAVOUNGOU Benoit
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,LASHIN Elsayed,KAZEEM Makanjuola,3,0,,,OTHER,MS,568,Qualification,LASHIN Elsayed (EGY),KAZEEM Makanjuola (NGR),LASHIN Elsayed
ITTF-Africa Senior Cup and ITTF-Africa Club Championships Oyo 2013,2013-07-02,KAZEEM Makanjuola,KASSA Gedeon,3,0,,,OTHER,MS,568,Qualification,KAZEEM Makanjuola (NGR),KASSA Gedeon (COD),KAZEEM Makanjuola
