tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Pro Tour Qatar Open Doha 2010,2010-02-17,MA Long,BOBOCICA Mihai,4,1,"9,11,11,11,11|11,5,9,5,6",R64,GRAND_SLAM,MS,52,Main Draw,MA Long (CHN),BOBOCICA Mihai (ITA),MA Long
Pro Tour Qatar Open Doha 2010,2010-02-17,CRISAN Adrian,KORBEL Petr,4,3,"6,11,7,11,9,11,11|11,6,11,4,11,7,7",R64,GRAND_SLAM,MS,52,Main Draw,CRISAN Adrian (ROU),KORBEL Petr (CZE),CRISAN Adrian
Pro Tour Qatar Open Doha 2010,2010-02-17,KUZMIN Fedor,JAKAB Janos,4,3,"5,11,12,9,11,9,11|11,7,10,11,6,11,4",R64,GRAND_SLAM,MS,52,Main Draw,KUZMIN Fedor (RUS),JAKAB Janos (HUN),KUZMIN Fedor
Pro Tour Qatar Open Doha 2010,2010-02-17,CHUANG Chih-Yuan,YOSHIDA Masaki,4,0,"11,11,11,11|4,9,4,9",R64,GRAND_SLAM,MS,52,Main Draw,CHUANG Chih-Yuan (TPE),YOSHIDA Masaki (JPN),CHUANG Chih-Yuan
Pro Tour Qatar Open Doha 2010,2010-02-17,PRIMORAC Zoran,TUGWELL Finn,4,2,"9,11,11,11,9,11|11,8,3,6,11,8",R64,GRAND_SLAM,MS,52,Main Draw,PRIMORAC Zoran (CRO),TUGWELL Finn (DEN),PRIMORAC Zoran
Pro Tour Qatar Open Doha 2010,2010-02-17,MONTEIRO Joao,CHO Eonrae,4,1,"11,11,5,11,11|6,9,11,8,8",R64,GRAND_SLAM,MS,52,Main Draw,MONTEIRO Joao (POR),CHO Eonrae (KOR),MONTEIRO Joao
Pro Tour Qatar Open Doha 2010,2010-02-17,SUCH Bartosz,BAUM Patrick,4,2,"11,4,11,7,11,14|7,11,6,11,9,12",R64,GRAND_SLAM,MS,52,Main Draw,SUCH Bartosz (POL),BAUM Patrick (GER),SUCH Bartosz
Pro Tour Qatar Open Doha 2010,2010-02-17,JOO Saehyuk,GACINA Andrej,4,0,"11,11,11,11|4,7,7,6",R64,GRAND_SLAM,MS,52,Main Draw,JOO Saehyuk (KOR),GACINA Andrej (CRO),JOO Saehyuk
Pro Tour Qatar Open Doha 2010,2010-02-17,OVTCHAROV Dimitrij,KASAHARA Hiromitsu,4,2,"5,9,11,11,11,11|11,11,5,9,3,5",R64,GRAND_SLAM,MS,52,Main Draw,OVTCHAROV Dimitrij (GER),KASAHARA Hiromitsu (JPN),OVTCHAROV Dimitrij
Pro Tour Qatar Open Doha 2010,2010-02-17,SUSS Christian,LAKEEV Vasily,4,2,"10,12,8,14,12,11|12,10,11,12,10,7",R64,GRAND_SLAM,MS,52,Main Draw,SUSS Christian (GER),LAKEEV Vasily (RUS),SUSS Christian
Pro Tour Qatar Open Doha 2010,2010-02-17,KIM Junghoon,LIVENTSOV Alexey,4,1,"11,11,11,10,11|9,9,9,12,1",R64,GRAND_SLAM,MS,52,Main Draw,KIM Junghoon (KOR),LIVENTSOV Alexey (RUS),KIM Junghoon
