tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
World Tour Korean Open Daejeon 2018,2018-07-19,KIZUKURI Yuto,JEONG Chanhee,3,0,"13,11,11|11,5,7",R32,GRAND_SLAM,U21MS,875,Main Draw,KIZUKURI Yuto (JPN),JEONG Chanhee (KOR)
World Tour Korean Open Daejeon 2018,2018-07-19,HAM Yu Song,CHANDRA Jeet,3,0,"11,11,11|4,9,7",R32,GRAND_SLAM,U21MS,875,Main Draw,CHANDRA Jeet (IND),HAM Yu Song (PRK)
World Tour Korean Open Daejeon 2018,2018-07-19,THAKKAR Manav,SU Zhi,3,1,"8,11,11,13|11,7,3,11",R32,GRAND_SLAM,U21MS,875,Main Draw,SU Zhi (HKG),THAKKAR Manav (IND)
World Tour Korean Open Daejeon 2018,2018-07-19,NG Pak Nam,MA Jinbao,3,1,"12,11,3,12|10,7,11,10",R32,GRAND_SLAM,U21MS,875,Main Draw,NG Pak Nam (HKG),MA Jinbao (USA)
World Tour Korean Open Daejeon 2018,2018-07-19,CNUDDE Florian,SEO Hongchan,3,0,"12,11,11|10,9,9",R32,GRAND_SLAM,U21MS,875,Main Draw,SEO Hongchan (KOR),CNUDDE Florian (BEL)
World Tour Korean Open Daejeon 2018,2018-07-19,TAKAMI Masaki,LEE Hoyun,3,0,"11,11,11|7,3,4",R32,GRAND_SLAM,U21MS,875,Main Draw,LEE Hoyun (KOR),TAKAMI Masaki (JPN)
World Tour Korean Open Daejeon 2018,2018-07-19,TANAKA Yuta,PARK Gyuhyeon,3,2,"16,11,11,7,11|14,13,7,11,8",R32,GRAND_SLAM,U21MS,875,Main Draw,TANAKA Yuta (JPN),PARK Gyuhyeon (KOR)
World Tour Korean Open Daejeon 2018,2018-07-19,BHANJA Ronit,BACK Donghoon,3,1,"11,6,11,11|3,11,9,4",R32,GRAND_SLAM,U21MS,875,Main Draw,BHANJA Ronit (IND),BACK Donghoon (KOR)
World Tour Korean Open Daejeon 2018,2018-07-19,SONE Kakeru,MATSUYAMA Yuki,3,2,"7,6,11,12,11|11,11,5,10,7",R32,GRAND_SLAM,U21MS,875,Main Draw,SONE Kakeru (JPN),MATSUYAMA Yuki (JPN)
World Tour Korean Open Daejeon 2018,2018-07-19,TOGAMI Shunsuke,JUNG Seongwon,3,0,"11,13,11|7,11,8",R32,GRAND_SLAM,U21MS,875,Main Draw,JUNG Seongwon (KOR),TOGAMI Shunsuke (JPN)
