tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Pro Tour Korea Open Incheon 2011,2011-06-29,JIN Yixiong/SONG Hongyuan,CHAN Kazuhiro/MATSUDAIRA Kenji,4,0,"11,11,11,11|4,9,6,8",QF,GRAND_SLAM,MD,76,Main Draw,JIN Yixiong (CHN) / SONG Hongyuan (CHN),CHAN Kazuhiro (JPN) / MATSUDAIRA Kenji (JPN)
Pro Tour Korea Open Incheon 2011,2011-06-29,LIN Gaoyuan/WU Jiaji,MURAMATSU Yuto/SAKAI Asuka,3,1,"11,11,9,11|8,5,11,6",QR16,GRAND_SLAM,MD,76,Qualification,LIN Gaoyuan (CHN) / WU Jiaji (DOM),MURAMATSU Yuto (JPN) / SAKAI Asuka (JPN)
Pro Tour Korea Open Incheon 2011,2011-06-29,CHOI Hyunjin/JEONG Sangeun,JIANG Tianyi/TANG Peng,3,2,"6,11,8,11,11|11,9,11,8,7",R16,GRAND_SLAM,MD,76,Main Draw,CHOI Hyunjin (KOR) / JEONG Sangeun (KOR),JIANG Tianyi (HKG) / TANG Peng (HKG)
Pro Tour Korea Open Incheon 2011,2011-06-29,MATSUDAIRA Kenta/NIWA Koki,LIU Yi/YIN Hang,3,0,"11,13,11|2,11,6",R16,GRAND_SLAM,MD,76,Main Draw,MATSUDAIRA Kenta (JPN) / NIWA Koki (JPN),LIU Yi (CHN) / YIN Hang (CHN)
Pro Tour Korea Open Incheon 2011,2011-06-29,CHAN Kazuhiro/MATSUDAIRA Kenji,JEOUNG Youngsik/KIM Minseok,3,0,"11,12,11|6,10,9",R16,GRAND_SLAM,MD,76,Main Draw,CHAN Kazuhiro (JPN) / MATSUDAIRA Kenji (JPN),JEOUNG Youngsik (KOR) / KIM Minseok (KOR)
Pro Tour Korea Open Incheon 2011,2011-06-29,MATSUDAIRA Kenta/NIWA Koki,GAO Ning/LI Hu,4,3,"11,10,15,7,7,11,12|5,12,13,11,11,9,10",QF,GRAND_SLAM,MD,76,Main Draw,MATSUDAIRA Kenta (JPN) / NIWA Koki (JPN),GAO Ning (SGP) / LI Hu (SGP)
Pro Tour Korea Open Incheon 2011,2011-06-29,JIN Yixiong/SONG Hongyuan,MATSUDAIRA Kenta/NIWA Koki,4,3,"13,6,11,11,11,10,13|15,11,6,6,6,12,11",F,GRAND_SLAM,MD,76,Main Draw,JIN Yixiong (CHN) / SONG Hongyuan (CHN),MATSUDAIRA Kenta (JPN) / NIWA Koki (JPN)
Pro Tour Korea Open Incheon 2011,2011-06-29,CHO Jaejun/KIM Donghyun,FLORE Tristan/GAUZY Simon,3,1,"11,11,9,11|8,9,11,9",QR16,GRAND_SLAM,MD,76,Qualification,CHO Jaejun (KOR) / KIM Donghyun (KOR),FLORE Tristan (FRA) / GAUZY Simon (FRA)
Pro Tour Korea Open Incheon 2011,2011-06-29,GAO Ning/LI Hu,CHO Eonrae/LEE Jungwoo,3,2,"11,8,7,11,11|7,11,11,9,4",R16,GRAND_SLAM,MD,76,Main Draw,GAO Ning (SGP) / LI Hu (SGP),CHO Eonrae (KOR) / LEE Jungwoo (KOR)
Pro Tour Korea Open Incheon 2011,2011-06-29,OH Sangeun/SEO Hyundeok,LIN Gaoyuan/WU Jiaji,3,1,"11,11,9,11|7,3,11,9",R16,GRAND_SLAM,MD,76,Main Draw,OH Sangeun (KOR) / SEO Hyundeok (KOR),LIN Gaoyuan (CHN) / WU Jiaji (DOM)
