tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
2026 National Championships,2026-07-16,王楚钦/孙颖莎,周锦泉/祝启慧,3,0,,R32,CN_NATIONAL_CHAMPIONSHIPS,XD,,Main Draw,王楚钦/孙颖莎,周锦泉/祝启慧
2026 National Championships,2026-07-18,林诗栋/蒯曼,温瑞博/石洵瑶,3,0,"11,11,11|7,7,5",SF,CN_NATIONAL_CHAMPIONSHIPS,XD,,Main Draw,林诗栋/蒯曼,温瑞博/石洵瑶
2026 National Championships,2026-07-18,袁励岑/王艺迪,王楚钦/孙颖莎,3,2,"8,11,11,2,11|11,9,9,11,9",SF,CN_NATIONAL_CHAMPIONSHIPS,XD,,Main Draw,袁励岑/王艺迪,王楚钦/孙颖莎
2026 National Championships,2026-07-18,王楚钦/孙颖莎,牛冠凯/段冬妍,3,0,,QF,CN_NATIONAL_CHAMPIONSHIPS,XD,,Main Draw,王楚钦/孙颖莎,牛冠凯/段冬妍
2026 National Championships,2026-07-19,马龙/许昕,黄友政/向鹏,3,0,"11,11,11|4,5,9",F,CN_NATIONAL_CHAMPIONSHIPS,MD,,Main Draw,马龙/许昕,黄友政/向鹏
2026 National Championships,2026-07-19,马龙/许昕,林高远/袁烜松,3,0,"11,11,12|8,6,10",SF,CN_NATIONAL_CHAMPIONSHIPS,MD,,Main Draw,马龙/许昕,林高远/袁烜松
2026 National Championships,2026-07-19,黄友政/向鹏,袁励岑/徐瑛彬,3,0,"13,11,11|11,5,7",SF,CN_NATIONAL_CHAMPIONSHIPS,MD,,Main Draw,黄友政/向鹏,袁励岑/徐瑛彬
2026 National Championships,2026-07-19,覃予萱/蒯曼,王晓楠/李益惠,3,0,"11,11,13|9,8,11",F,CN_NATIONAL_CHAMPIONSHIPS,WD,,Main Draw,覃予萱/蒯曼,王晓楠/李益惠
2026 National Championships,2026-07-19,王晓楠/李益惠,李雅可/张翔宇,3,1,"11,5,11,11|7,11,5,6",SF,CN_NATIONAL_CHAMPIONSHIPS,WD,,Main Draw,王晓楠/李益惠,李雅可/张翔宇
2026 National Championships,2026-07-19,覃予萱/蒯曼,高雨欣/向俊霖,3,1,"12,18,12,11|10,20,10,4",SF,CN_NATIONAL_CHAMPIONSHIPS,WD,,Main Draw,覃予萱/蒯曼,高雨欣/向俊霖
2026 National Championships,2026-07-19,林诗栋/蒯曼,袁励岑/王艺迪,3,2,"9,11,8,11,11|11,7,11,7,4",F,CN_NATIONAL_CHAMPIONSHIPS,XD,,Main Draw,林诗栋/蒯曼,袁励岑/王艺迪
