tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
ITTF North America Cup Mississauga 2012,2012-06-02,WANG Timothy,LAU Jeremy,3,1,"11,11,13,11|6,3,15,8",,OTHER,MS,562,Qualification,WANG Timothy (USA),LAU Jeremy (CAN)
ITTF North America Cup Mississauga 2012,2012-06-02,PINTEA James,GREGORY Todd,3,0,"11,11,11|2,5,7",,OTHER,MS,562,Qualification,PINTEA James (CAN),GREGORY Todd (CAN)
ITTF North America Cup Mississauga 2012,2012-06-02,WANG Timothy,PINTEA James,3,1,"11,11,9,11|7,8,11,9",,OTHER,MS,562,Qualification,WANG Timothy (USA),PINTEA James (CAN)
ITTF North America Cup Mississauga 2012,2012-06-02,LAU Jeremy,GREGORY Todd,3,2,"6,11,11,9,11|11,4,4,11,5",,OTHER,MS,562,Qualification,LAU Jeremy (CAN),GREGORY Todd (CAN)
ITTF North America Cup Mississauga 2012,2012-06-02,WANG Timothy,GREGORY Todd,3,0,"11,11,11|3,2,7",,OTHER,MS,562,Qualification,WANG Timothy (USA),GREGORY Todd (CAN)
ITTF North America Cup Mississauga 2012,2012-06-02,PINTEA James,LAU Jeremy,3,0,"11,11,11|2,7,7",,OTHER,MS,562,Qualification,PINTEA James (CAN),LAU Jeremy (CAN)
ITTF North America Cup Mississauga 2012,2012-06-02,HO Andre,THERIAULT Mathieu,3,1,"13,9,11,11|11,11,9,5",,OTHER,MS,562,Qualification,HO Andre (CAN),THERIAULT Mathieu (CAN)
ITTF North America Cup Mississauga 2012,2012-06-02,LI Grant,MEDJUGORAC Marko,3,2,"5,11,6,11,11|11,6,11,7,9",,OTHER,MS,562,Qualification,LI Grant (USA),MEDJUGORAC Marko (CAN)
ITTF North America Cup Mississauga 2012,2012-06-02,HO Andre,LI Grant,3,0,"11,11,13|6,6,11",,OTHER,MS,562,Qualification,HO Andre (CAN),LI Grant (USA)
ITTF North America Cup Mississauga 2012,2012-06-02,THERIAULT Mathieu,MEDJUGORAC Marko,3,0,"11,12,11|2,10,7",,OTHER,MS,562,Qualification,THERIAULT Mathieu (CAN),MEDJUGORAC Marko (CAN)
ITTF North America Cup Mississauga 2012,2012-06-02,HO Andre,MEDJUGORAC Marko,3,1,"11,6,11,11|3,11,4,7",,OTHER,MS,562,Qualification,HO Andre (CAN),MEDJUGORAC Marko (CAN)
ITTF North America Cup Mississauga 2012,2012-06-02,LI Grant,THERIAULT Mathieu,3,0,"11,11,11|7,2,9",,OTHER,MS,562,Qualification,LI Grant (USA),THERIAULT Mathieu (CAN)
ITTF North America Cup Mississauga 2012,2012-06-02,THERIAULT Pierre-Luc,ROUSSEAU-EMOND Vincent,3,0,"11,12,11|1,10,7",,OTHER,MS,562,Qualification,THERIAULT Pierre-Luc (CAN),ROUSSEAU-EMOND Vincent (CAN)
