tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Pro Tour UAE Open Dubai 2011,2011-02-15,LEBESSON Emmanuel/MATTENET Adrien,GARDOS Robert/HABESOHN Daniel,3,0,"11,11,11|9,9,5",R16,GRAND_SLAM,MD,70,Main Draw,LEBESSON Emmanuel (FRA) / MATTENET Adrien (FRA),GARDOS Robert (AUT) / HABESOHN Daniel (AUT)
Pro Tour UAE Open Dubai 2011,2011-02-15,GARDOS Robert/HABESOHN Daniel,AL-ABBAD Abdulaziz/AL-JADAI Naif,3,0,"11,11,11|8,5,9",QR32,GRAND_SLAM,MD,70,Qualification,GARDOS Robert (AUT) / HABESOHN Daniel (AUT),AL-ABBAD Abdulaziz (KSA) / AL-JADAI Naif (KSA)
Pro Tour UAE Open Dubai 2011,2011-02-15,GARDOS Robert/HABESOHN Daniel,KOSOWSKI Jakub/SZYMANSKI Filip,3,0,"11,11,11|8,6,7",QR16,GRAND_SLAM,MD,70,Qualification,GARDOS Robert (AUT) / HABESOHN Daniel (AUT),KOSOWSKI Jakub (POL) / SZYMANSKI Filip (POL)
Pro Tour UAE Open Dubai 2011,2011-02-15,KOSOWSKI Jakub/SZYMANSKI Filip,ALMAJED Rashed/BUHIJJI Hamad,3,0,"11,11,11|5,7,6",QR32,GRAND_SLAM,MD,70,Qualification,KOSOWSKI Jakub (POL) / SZYMANSKI Filip (POL),ALMAJED Rashed (BRN) / BUHIJJI Hamad (BRN)
Pro Tour UAE Open Dubai 2011,2011-02-15,MA Long/WANG Hao,ROGIERS Benjamin/WANG Eugene,3,0,"11,11,12|6,4,10",R16,GRAND_SLAM,MD,70,Main Draw,MA Long (CHN) / WANG Hao (CHN),ROGIERS Benjamin (BEL) / WANG Eugene (CAN)
Pro Tour UAE Open Dubai 2011,2011-02-15,ROGIERS Benjamin/WANG Eugene,FARAH Abdourazack/MUKTAR Nouradin,3,0,"11,11,11|3,2,2",QR32,GRAND_SLAM,MD,70,Qualification,ROGIERS Benjamin (BEL) / WANG Eugene (CAN),FARAH Abdourazack (DJI) / MUKTAR Nouradin (DJI)
Pro Tour UAE Open Dubai 2011,2011-02-15,ROGIERS Benjamin/WANG Eugene,AL-MOHANNADI Ahmad Khalil/ALMUGHANNE Fahed,3,1,"11,4,11,11|6,11,4,6",QR16,GRAND_SLAM,MD,70,Qualification,ROGIERS Benjamin (BEL) / WANG Eugene (CAN),AL-MOHANNADI Ahmad Khalil (QAT) / ALMUGHANNE Fahed (QAT)
Pro Tour UAE Open Dubai 2011,2011-02-15,MA Lin/ZHANG Jike,CHAN Kazuhiro/MATSUDAIRA Kenji,3,1,"11,4,11,11|9,11,4,6",R16,GRAND_SLAM,MD,70,Main Draw,MA Lin (CHN) / ZHANG Jike (CHN),CHAN Kazuhiro (JPN) / MATSUDAIRA Kenji (JPN)
Pro Tour UAE Open Dubai 2011,2011-02-15,MA Lin/ZHANG Jike,LEBESSON Emmanuel/MATTENET Adrien,4,1,"11,11,11,4,11|2,7,8,11,4",QF,GRAND_SLAM,MD,70,Main Draw,MA Lin (CHN) / ZHANG Jike (CHN),LEBESSON Emmanuel (FRA) / MATTENET Adrien (FRA)
Pro Tour UAE Open Dubai 2011,2011-02-15,MA Lin/ZHANG Jike,MA Long/WANG Hao,4,3,"11,11,5,9,11,7,11|9,6,11,11,1,11,7",SF,GRAND_SLAM,MD,70,Main Draw,MA Lin (CHN) / ZHANG Jike (CHN),MA Long (CHN) / WANG Hao (CHN)
