tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Pro Tour VW Open Singapore 2008,2008-06-04,RUBTSOV Igor,JIANG Pengfei,4,2,"6,9,13,11,11,12|11,11,11,7,7,10",,GRAND_SLAM,MS,799,Qualification,RUBTSOV Igor (RUS),JIANG Pengfei (TUR),RUBTSOV Igor
Pro Tour VW Open Singapore 2008,2008-06-04,RUBTSOV Igor,HAO Anlin,4,0,"11,11,11,11|6,5,4,5",,GRAND_SLAM,MS,799,Qualification,RUBTSOV Igor (RUS),HAO Anlin (SGP),RUBTSOV Igor
Pro Tour VW Open Singapore 2008,2008-06-04,JIANG Pengfei,HAO Anlin,4,2,"11,11,13,11,11,11|5,13,11,13,8,6",,GRAND_SLAM,MS,799,Qualification,JIANG Pengfei (TUR),HAO Anlin (SGP),JIANG Pengfei
Pro Tour VW Open Singapore 2008,2008-06-04,FEGERL Stefan,FEJER-KONNERTH Zoltan,4,3,"7,11,11,4,11,4,12|11,8,6,11,5,11,10",,GRAND_SLAM,MS,799,Qualification,FEGERL Stefan (AUT),FEJER-KONNERTH Zoltan (GER),FEGERL Stefan
Pro Tour VW Open Singapore 2008,2008-06-04,KANG Donghoon,HO Jason,4,1,"11,9,11,11,11|9,11,1,6,9",,GRAND_SLAM,MS,799,Qualification,KANG Donghoon (KOR),HO Jason (SGP),KANG Donghoon
Pro Tour VW Open Singapore 2008,2008-06-04,FEJER-KONNERTH Zoltan,KANG Donghoon,4,1,"11,11,11,7,14|6,8,5,11,12",,GRAND_SLAM,MS,799,Qualification,FEJER-KONNERTH Zoltan (GER),KANG Donghoon (KOR),FEJER-KONNERTH Zoltan
Pro Tour VW Open Singapore 2008,2008-06-04,FEGERL Stefan,HO Jason,4,0,"11,11,11,11|8,8,5,6",,GRAND_SLAM,MS,799,Qualification,FEGERL Stefan (AUT),HO Jason (SGP),FEGERL Stefan
Pro Tour VW Open Singapore 2008,2008-06-04,FEJER-KONNERTH Zoltan,HO Jason,4,1,"11,11,11,5,11|9,5,5,11,5",,GRAND_SLAM,MS,799,Qualification,FEJER-KONNERTH Zoltan (GER),HO Jason (SGP),FEJER-KONNERTH Zoltan
Pro Tour VW Open Singapore 2008,2008-06-04,KANG Donghoon,FEGERL Stefan,4,2,"12,11,11,9,11,11|14,5,3,11,8,3",,GRAND_SLAM,MS,799,Qualification,KANG Donghoon (KOR),FEGERL Stefan (AUT),KANG Donghoon
Pro Tour VW Open Singapore 2008,2008-06-04,HIELSCHER Lars,GOLOVANOV Stanislav,4,2,"10,11,11,11,11,11|12,9,9,13,4,2",,GRAND_SLAM,MS,799,Qualification,HIELSCHER Lars (GER),GOLOVANOV Stanislav (BUL),HIELSCHER Lars
Pro Tour VW Open Singapore 2008,2008-06-04,GUO Yi Teng,ORTALLA Henberd,4,2,"13,6,11,11,11,11|11,11,8,8,13,3",,GRAND_SLAM,MS,799,Qualification,GUO Yi Teng (SGP),ORTALLA Henberd (PHI),GUO Yi Teng
Pro Tour VW Open Singapore 2008,2008-06-04,HIELSCHER Lars,GUO Yi Teng,4,2,"11,10,7,11,11,11|8,12,11,6,1,8",,GRAND_SLAM,MS,799,Qualification,HIELSCHER Lars (GER),GUO Yi Teng (SGP),HIELSCHER Lars
Pro Tour VW Open Singapore 2008,2008-06-04,GOLOVANOV Stanislav,ORTALLA Henberd,4,0,"11,11,11,11|6,8,4,7",,GRAND_SLAM,MS,799,Qualification,GOLOVANOV Stanislav (BUL),ORTALLA Henberd (PHI),GOLOVANOV Stanislav
Pro Tour VW Open Singapore 2008,2008-06-04,HIELSCHER Lars,ORTALLA Henberd,4,0,"11,11,11,11|7,6,7,5",,GRAND_SLAM,MS,799,Qualification,HIELSCHER Lars (GER),ORTALLA Henberd (PHI),HIELSCHER Lars
Pro Tour VW Open Singapore 2008,2008-06-04,GOLOVANOV Stanislav,GUO Yi Teng,4,2,"11,11,11,11,6,11|5,7,5,13,11,9",,GRAND_SLAM,MS,799,Qualification,GOLOVANOV Stanislav (BUL),GUO Yi Teng (SGP),GOLOVANOV Stanislav
Pro Tour VW Open Singapore 2008,2008-06-04,CHOI Hyunjin,STERNBERG Kasper,4,3,"8,12,14,6,11,11,13|11,10,16,11,7,6,11",,GRAND_SLAM,MS,799,Qualification,CHOI Hyunjin (KOR),STERNBERG Kasper (DEN),CHOI Hyunjin
Pro Tour VW Open Singapore 2008,2008-06-04,AL-HASAN Ibrahem,METRAN Louie,4,0,"11,11,11,11|6,1,3,4",,GRAND_SLAM,MS,799,Qualification,AL-HASAN Ibrahem (KUW),METRAN Louie (PHI),AL-HASAN Ibrahem
Pro Tour VW Open Singapore 2008,2008-06-04,CHOI Hyunjin,AL-HASAN Ibrahem,4,2,"11,15,8,11,11,11|9,13,11,6,13,8",,GRAND_SLAM,MS,799,Qualification,CHOI Hyunjin (KOR),AL-HASAN Ibrahem (KUW),CHOI Hyunjin
Pro Tour VW Open Singapore 2008,2008-06-04,STERNBERG Kasper,METRAN Louie,4,0,"11,11,11,11|1,1,5,3",,GRAND_SLAM,MS,799,Qualification,STERNBERG Kasper (DEN),METRAN Louie (PHI),STERNBERG Kasper
Pro Tour VW Open Singapore 2008,2008-06-04,CHOI Hyunjin,METRAN Louie,4,0,"11,11,11,11|5,2,3,6",,GRAND_SLAM,MS,799,Qualification,CHOI Hyunjin (KOR),METRAN Louie (PHI),CHOI Hyunjin
Pro Tour VW Open Singapore 2008,2008-06-04,AL-HASAN Ibrahem,STERNBERG Kasper,4,2,"11,11,7,6,12,11|6,8,11,11,10,5",,GRAND_SLAM,MS,799,Qualification,AL-HASAN Ibrahem (KUW),STERNBERG Kasper (DEN),AL-HASAN Ibrahem
Pro Tour VW Open Singapore 2008,2008-06-04,APOLONIA Tiago,ASMUSSEN Jakob,4,0,"11,20,11,11|6,18,7,9",,GRAND_SLAM,MS,799,Qualification,APOLONIA Tiago (POR),ASMUSSEN Jakob (DEN),APOLONIA Tiago
Pro Tour VW Open Singapore 2008,2008-06-04,RUMGAY Gavin,GONZALES Richard,4,1,"10,11,11,11,13|12,6,7,5,11",,GRAND_SLAM,MS,799,Qualification,RUMGAY Gavin (SCO),GONZALES Richard (PHI),RUMGAY Gavin
Pro Tour VW Open Singapore 2008,2008-06-04,APOLONIA Tiago,RUMGAY Gavin,4,1,"12,9,11,11,11|10,11,6,6,8",,GRAND_SLAM,MS,799,Qualification,APOLONIA Tiago (POR),RUMGAY Gavin (SCO),APOLONIA Tiago
Pro Tour VW Open Singapore 2008,2008-06-04,ASMUSSEN Jakob,GONZALES Richard,4,3,"13,11,1,11,4,4,12|11,9,11,8,11,11,10",,GRAND_SLAM,MS,799,Qualification,ASMUSSEN Jakob (DEN),GONZALES Richard (PHI),ASMUSSEN Jakob
Pro Tour VW Open Singapore 2008,2008-06-04,APOLONIA Tiago,GONZALES Richard,4,1,"11,12,11,10,11|7,10,5,12,7",,GRAND_SLAM,MS,799,Qualification,APOLONIA Tiago (POR),GONZALES Richard (PHI),APOLONIA Tiago
Pro Tour VW Open Singapore 2008,2008-06-04,ASMUSSEN Jakob,RUMGAY Gavin,4,1,"11,11,17,15,12|9,8,15,17,10",,GRAND_SLAM,MS,799,Qualification,ASMUSSEN Jakob (DEN),RUMGAY Gavin (SCO),ASMUSSEN Jakob
