tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Asian Cup Guangzhou 2010,2010-03-26,MA Lin,CHAN Kazuhiro,3,0,,,OTHER,MS,615,Qualification,MA Lin (CHN),CHAN Kazuhiro (JPN),MA Lin
Asian Cup Guangzhou 2010,2010-03-26,TSE Ka Chun,YANG Zi,3,0,,,OTHER,MS,615,Qualification,TSE Ka Chun (HKG),YANG Zi (SGP),TSE Ka Chun
Asian Cup Guangzhou 2010,2010-03-26,MA Lin,YANG Zi,3,0,,,OTHER,MS,615,Qualification,MA Lin (CHN),YANG Zi (SGP),MA Lin
Asian Cup Guangzhou 2010,2010-03-26,CHAN Kazuhiro,TSE Ka Chun,3,0,,,OTHER,MS,615,Qualification,CHAN Kazuhiro (JPN),TSE Ka Chun (HKG),CHAN Kazuhiro
Asian Cup Guangzhou 2010,2010-03-26,MA Lin,TSE Ka Chun,3,0,,,OTHER,MS,615,Qualification,MA Lin (CHN),TSE Ka Chun (HKG),MA Lin
Asian Cup Guangzhou 2010,2010-03-26,YANG Zi,CHAN Kazuhiro,3,0,,,OTHER,MS,615,Qualification,YANG Zi (SGP),CHAN Kazuhiro (JPN),YANG Zi
Asian Cup Guangzhou 2010,2010-03-26,ZHANG Jike,WU Chih-Chi,3,0,,,OTHER,MS,615,Qualification,ZHANG Jike (CHN),WU Chih-Chi (TPE),ZHANG Jike
Asian Cup Guangzhou 2010,2010-03-26,KO Lai Chak,AL-HASAN Ibrahem,3,0,,,OTHER,MS,615,Qualification,KO Lai Chak (HKG),AL-HASAN Ibrahem (KUW),KO Lai Chak
Asian Cup Guangzhou 2010,2010-03-26,KO Lai Chak,ZHANG Jike,3,0,,,OTHER,MS,615,Qualification,KO Lai Chak (HKG),ZHANG Jike (CHN),KO Lai Chak
Asian Cup Guangzhou 2010,2010-03-26,WU Chih-Chi,AL-HASAN Ibrahem,3,0,,,OTHER,MS,615,Qualification,WU Chih-Chi (TPE),AL-HASAN Ibrahem (KUW),WU Chih-Chi
Asian Cup Guangzhou 2010,2010-03-26,ZHANG Jike,AL-HASAN Ibrahem,3,0,,,OTHER,MS,615,Qualification,ZHANG Jike (CHN),AL-HASAN Ibrahem (KUW),ZHANG Jike
Asian Cup Guangzhou 2010,2010-03-26,KO Lai Chak,WU Chih-Chi,3,0,,,OTHER,MS,615,Qualification,KO Lai Chak (HKG),WU Chih-Chi (TPE),KO Lai Chak
Asian Cup Guangzhou 2010,2010-03-26,XU Xin,NIWA Koki,3,0,,,OTHER,MS,615,Qualification,XU Xin (CHN),NIWA Koki (JPN),XU Xin
Asian Cup Guangzhou 2010,2010-03-26,SEO Hyundeok,ALAMIYAN Noshad,3,0,,,OTHER,MS,615,Qualification,SEO Hyundeok (KOR),ALAMIYAN Noshad (IRI),SEO Hyundeok
Asian Cup Guangzhou 2010,2010-03-26,XU Xin,SEO Hyundeok,3,0,,,OTHER,MS,615,Qualification,XU Xin (CHN),SEO Hyundeok (KOR),XU Xin
Asian Cup Guangzhou 2010,2010-03-26,NIWA Koki,ALAMIYAN Noshad,3,0,,,OTHER,MS,615,Qualification,NIWA Koki (JPN),ALAMIYAN Noshad (IRI),NIWA Koki
Asian Cup Guangzhou 2010,2010-03-26,XU Xin,ALAMIYAN Noshad,3,0,,,OTHER,MS,615,Qualification,XU Xin (CHN),ALAMIYAN Noshad (IRI),XU Xin
Asian Cup Guangzhou 2010,2010-03-26,SEO Hyundeok,NIWA Koki,3,0,,,OTHER,MS,615,Qualification,SEO Hyundeok (KOR),NIWA Koki (JPN),SEO Hyundeok
Asian Cup Guangzhou 2010,2010-03-26,KIM Minseok,GAO Ning,3,0,,,OTHER,MS,615,Qualification,KIM Minseok (KOR),GAO Ning (SGP),KIM Minseok
Asian Cup Guangzhou 2010,2010-03-26,ACHANTA Sharath,CHEN Chien-An,3,0,,,OTHER,MS,615,Qualification,ACHANTA Sharath (IND),CHEN Chien-An (TPE),ACHANTA Sharath
Asian Cup Guangzhou 2010,2010-03-26,GAO Ning,ACHANTA Sharath,3,0,,,OTHER,MS,615,Qualification,GAO Ning (SGP),ACHANTA Sharath (IND),GAO Ning
Asian Cup Guangzhou 2010,2010-03-26,KIM Minseok,CHEN Chien-An,3,0,,,OTHER,MS,615,Qualification,KIM Minseok (KOR),CHEN Chien-An (TPE),KIM Minseok
Asian Cup Guangzhou 2010,2010-03-26,GAO Ning,CHEN Chien-An,3,0,,,OTHER,MS,615,Qualification,GAO Ning (SGP),CHEN Chien-An (TPE),GAO Ning
Asian Cup Guangzhou 2010,2010-03-26,ACHANTA Sharath,KIM Minseok,3,0,,,OTHER,MS,615,Qualification,ACHANTA Sharath (IND),KIM Minseok (KOR),ACHANTA Sharath
Asian Cup Guangzhou 2010,2010-03-26,ZHANG Jike,MA Lin,3,0,,QF,OTHER,MS,615,Main Draw,ZHANG Jike (CHN),MA Lin (CHN),ZHANG Jike
Asian Cup Guangzhou 2010,2010-03-26,XU Xin,KIM Minseok,3,0,,QF,OTHER,MS,615,Main Draw,XU Xin (CHN),KIM Minseok (KOR),XU Xin
Asian Cup Guangzhou 2010,2010-03-26,GAO Ning,SEO Hyundeok,3,0,,QF,OTHER,MS,615,Main Draw,GAO Ning (SGP),SEO Hyundeok (KOR),GAO Ning
Asian Cup Guangzhou 2010,2010-03-26,KO Lai Chak,TSE Ka Chun,3,0,,QF,OTHER,MS,615,Main Draw,KO Lai Chak (HKG),TSE Ka Chun (HKG),KO Lai Chak
Asian Cup Guangzhou 2010,2010-03-26,ZHANG Jike,XU Xin,3,0,,SF,OTHER,MS,615,Main Draw,ZHANG Jike (CHN),XU Xin (CHN),ZHANG Jike
Asian Cup Guangzhou 2010,2010-03-26,GAO Ning,KO Lai Chak,3,0,,SF,OTHER,MS,615,Main Draw,GAO Ning (SGP),KO Lai Chak (HKG),GAO Ning
Asian Cup Guangzhou 2010,2010-03-26,ZHANG Jike,GAO Ning,3,0,,F,OTHER,MS,615,Main Draw,ZHANG Jike (CHN),GAO Ning (SGP),ZHANG Jike
Asian Cup Guangzhou 2010,2010-03-26,MA Lin,KIM Minseok,3,0,,5-8,OTHER,MS,615,Position Draw,MA Lin (CHN),KIM Minseok (KOR),MA Lin
Asian Cup Guangzhou 2010,2010-03-26,SEO Hyundeok,TSE Ka Chun,3,0,,5-8,OTHER,MS,615,Position Draw,SEO Hyundeok (KOR),TSE Ka Chun (HKG),SEO Hyundeok
Asian Cup Guangzhou 2010,2010-03-26,MA Lin,SEO Hyundeok,3,0,,3RD,OTHER,MS,615,Position Draw,MA Lin (CHN),SEO Hyundeok (KOR),MA Lin
Asian Cup Guangzhou 2010,2010-03-26,KIM Minseok,TSE Ka Chun,3,0,,3RD,OTHER,MS,615,Position Draw,KIM Minseok (KOR),TSE Ka Chun (HKG),KIM Minseok
Asian Cup Guangzhou 2010,2010-03-26,XU Xin,KO Lai Chak,3,0,,3RD,OTHER,MS,615,Position Draw,XU Xin (CHN),KO Lai Chak (HKG),XU Xin
Asian Cup Guangzhou 2010,2010-03-26,AL-HASAN Ibrahem,NIWA Koki,3,0,,QF,OTHER,MS,615,Main Draw,AL-HASAN Ibrahem (KUW),NIWA Koki (JPN),AL-HASAN Ibrahem
Asian Cup Guangzhou 2010,2010-03-26,CHEN Chien-An,CHAN Kazuhiro,3,0,,QF,OTHER,MS,615,Main Draw,CHEN Chien-An (TPE),CHAN Kazuhiro (JPN),CHEN Chien-An
Asian Cup Guangzhou 2010,2010-03-26,YANG Zi,ACHANTA Sharath,3,0,,QF,OTHER,MS,615,Main Draw,YANG Zi (SGP),ACHANTA Sharath (IND),YANG Zi
Asian Cup Guangzhou 2010,2010-03-26,ALAMIYAN Noshad,WU Chih-Chi,3,0,,QF,OTHER,MS,615,Main Draw,ALAMIYAN Noshad (IRI),WU Chih-Chi (TPE),ALAMIYAN Noshad
Asian Cup Guangzhou 2010,2010-03-26,AL-HASAN Ibrahem,CHEN Chien-An,3,0,,5-8,OTHER,MS,615,Position Draw,AL-HASAN Ibrahem (KUW),CHEN Chien-An (TPE),AL-HASAN Ibrahem
Asian Cup Guangzhou 2010,2010-03-26,YANG Zi,ALAMIYAN Noshad,3,0,,5-8,OTHER,MS,615,Position Draw,YANG Zi (SGP),ALAMIYAN Noshad (IRI),YANG Zi
Asian Cup Guangzhou 2010,2010-03-26,LIU Shiwen,ZHANG Rui,3,0,,,OTHER,WS,615,Qualification,LIU Shiwen (CHN),ZHANG Rui (HKG),LIU Shiwen
