tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
22nd Arab Team Championships Manama 2010,2010-08-01,BEN YAHIA Kerem,ALDMAISY Zeyad,3,0,,,OTHER,CBT,1967,Qualification,BEN YAHIA Kerem (TUN),ALDMAISY Zeyad (JOR)
22nd Arab Team Championships Manama 2010,2010-08-01,MAMIA Thameur,SALAMEH Mohammad,3,0,,,OTHER,CBT,1967,Qualification,MAMIA Thameur (TUN),SALAMEH Mohammad (JOR)
22nd Arab Team Championships Manama 2010,2010-08-01,CHAIEB Soufiane,JABER Ayoub,3,0,,,OTHER,CBT,1967,Qualification,CHAIEB Soufiane (TUN),JABER Ayoub (JOR)
22nd Arab Team Championships Manama 2010,2010-08-01,AL-OTAIBI Khaled,ALKHADRAWI Ali,3,0,,,OTHER,CBT,1967,Qualification,AL-OTAIBI Khaled (KUW),ALKHADRAWI Ali (KSA)
22nd Arab Team Championships Manama 2010,2010-08-01,ALSHARIF Mohammed,ALBAHRANI Abdullah,3,0,,,OTHER,CBT,1967,Qualification,ALSHARIF Mohammed (KSA),ALBAHRANI Abdullah (KUW)
22nd Arab Team Championships Manama 2010,2010-08-01,ALRASHIDI Marzooq,BU SHULAYBI Abdulaziz,3,0,,,OTHER,CBT,1967,Qualification,ALRASHIDI Marzooq (KUW),BU SHULAYBI Abdulaziz (KSA)
22nd Arab Team Championships Manama 2010,2010-08-01,ALSHARIF Mohammed,AL-OTAIBI Khaled,3,0,,,OTHER,CBT,1967,Qualification,ALSHARIF Mohammed (KSA),AL-OTAIBI Khaled (KUW)
22nd Arab Team Championships Manama 2010,2010-08-01,ALKHADRAWI Ali,ALBAHRANI Abdullah,3,0,,,OTHER,CBT,1967,Qualification,ALKHADRAWI Ali (KSA),ALBAHRANI Abdullah (KUW)
22nd Arab Team Championships Manama 2010,2010-08-01,AL-DHUBHANI Muneer,ALBALUSHI Salah,3,0,,,OTHER,CBT,1967,Qualification,AL-DHUBHANI Muneer (YEM),ALBALUSHI Salah (UAE)
22nd Arab Team Championships Manama 2010,2010-08-01,ALDHUBHANI Magd,ALMOHAISENI Abdulla,3,0,,,OTHER,CBT,1967,Qualification,ALDHUBHANI Magd (YEM),ALMOHAISENI Abdulla (UAE)
22nd Arab Team Championships Manama 2010,2010-08-01,NASSER Husam,LINJAWI Nasser,3,0,,,OTHER,CBT,1967,Qualification,NASSER Husam (YEM),LINJAWI Nasser (UAE)
22nd Arab Team Championships Manama 2010,2010-08-01,MUAWADH Loay,AL-OBAIDI Wisam,3,0,,,OTHER,CBT,1967,Qualification,MUAWADH Loay (BRN),AL-OBAIDI Wisam (IRQ)
22nd Arab Team Championships Manama 2010,2010-08-01,TAHER Omar,ALYASSI Alyas,3,0,,,OTHER,CBT,1967,Qualification,TAHER Omar (IRQ),ALYASSI Alyas (BRN)
22nd Arab Team Championships Manama 2010,2010-08-01,TAHER Tarek,RASHED Rashed,3,0,,,OTHER,CBT,1967,Qualification,TAHER Tarek (IRQ),RASHED Rashed (BRN)
22nd Arab Team Championships Manama 2010,2010-08-01,MUAWADH Loay,TAHER Omar,3,0,,,OTHER,CBT,1967,Qualification,MUAWADH Loay (BRN),TAHER Omar (IRQ)
22nd Arab Team Championships Manama 2010,2010-08-01,AL-OBAIDI Wisam,ALYASSI Alyas,3,0,,,OTHER,CBT,1967,Qualification,AL-OBAIDI Wisam (IRQ),ALYASSI Alyas (BRN)
22nd Arab Team Championships Manama 2010,2010-08-01,AL-SANADI Jassim,ALSHARIF Mohammed,3,0,,,OTHER,CBT,1967,Qualification,AL-SANADI Jassim (QAT),ALSHARIF Mohammed (KSA)
22nd Arab Team Championships Manama 2010,2010-08-01,SHEMET German,ALKHADRAWI Ali,3,0,,,OTHER,CBT,1967,Qualification,SHEMET German (QAT),ALKHADRAWI Ali (KSA)
22nd Arab Team Championships Manama 2010,2010-08-01,AL SULTAN Ahmed,AL-KORBI Mohammed,3,0,,,OTHER,CBT,1967,Qualification,AL SULTAN Ahmed (KSA),AL-KORBI Mohammed (QAT)
