tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Latin American Senior Championships Guatemala City 2019,2019-05-27,BURGOS Nicolas,VILA Isaac,3,1,"11,9,11,12|5,11,8,10",,OTHER,MS,2090,Qualification,VILA Isaac (DOM),BURGOS Nicolas (CHI)
Latin American Senior Championships Guatemala City 2019,2019-05-27,VILA Isaac,RUANO Kevin,3,0,"11,11,11|8,4,6",,OTHER,MS,2090,Qualification,VILA Isaac (DOM),RUANO Kevin (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,BURGOS Nicolas,RUANO Kevin,3,0,"11,14,11|8,12,2",,OTHER,MS,2090,Qualification,RUANO Kevin (GUA),BURGOS Nicolas (CHI)
Latin American Senior Championships Guatemala City 2019,2019-05-27,ECHAVARRIA Alexander,MONTUFAR Kevin,3,0,"11,11,11|5,9,3",,OTHER,MS,2090,Qualification,MONTUFAR Kevin (GUA),ECHAVARRIA Alexander (COL)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MONTUFAR Kevin,BUCCI Fabio,3,0,"11,11,11|6,3,7",,OTHER,MS,2090,Qualification,MONTUFAR Kevin (GUA),BUCCI Fabio (BRA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,ECHAVARRIA Alexander,BUCCI Fabio,3,0,"11,11,11|2,1,5",,OTHER,MS,2090,Qualification,BUCCI Fabio (BRA),ECHAVARRIA Alexander (COL)
Latin American Senior Championships Guatemala City 2019,2019-05-27,LEIVA Enzo,AVI-TAL Omer,3,2,"8,11,13,11,11|11,6,15,6,9",,OTHER,MS,2090,Qualification,AVI-TAL Omer (PAN),LEIVA Enzo (ESA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,AVI-TAL Omer,PEREZ Jose,3,1,"11,11,8,11|9,8,11,3",,OTHER,MS,2090,Qualification,AVI-TAL Omer (PAN),PEREZ Jose (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,PEREZ Jose,LEIVA Enzo,3,1,"6,11,12,12|11,5,10,10",,OTHER,MS,2090,Qualification,PEREZ Jose (CRC),LEIVA Enzo (ESA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,LOCKWARD Mariano,ANGULO Mauricio,3,0,"12,11,11|10,6,7",,OTHER,MS,2090,Qualification,LOCKWARD Mariano (DOM),ANGULO Mauricio (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,LOCKWARD Mariano,DE LA CRUZ Diego,3,1,"12,11,8,11|10,9,11,2",,OTHER,MS,2090,Qualification,LOCKWARD Mariano (DOM),DE LA CRUZ Diego (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,DE LA CRUZ Diego,ANGULO Mauricio,3,1,"7,14,11,18|11,12,6,16",,OTHER,MS,2090,Qualification,DE LA CRUZ Diego (GUA),ANGULO Mauricio (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MOSCOSO Heber,MATA Oscar,3,1,"11,11,7,11|3,8,11,6",,OTHER,MS,2090,Qualification,MOSCOSO Heber (GUA),MATA Oscar (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MOSCOSO Heber,PEREZ Gabriel,3,0,"11,11,13|7,8,11",,OTHER,MS,2090,Qualification,MOSCOSO Heber (GUA),PEREZ Gabriel (PUR)
Latin American Senior Championships Guatemala City 2019,2019-05-27,PEREZ Gabriel,MATA Oscar,3,1,"11,9,11,11|4,11,6,4",,OTHER,MS,2090,Qualification,PEREZ Gabriel (PUR),MATA Oscar (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,ARCHILA SOTO Josue,MARTINEZ Andres,3,2,"10,6,11,13,11|12,11,1,11,8",,OTHER,MS,2090,Qualification,ARCHILA SOTO Josue (GUA),MARTINEZ Andres (CHI)
Latin American Senior Championships Guatemala City 2019,2019-05-27,TORRES Jabdiel,ARCHILA SOTO Josue,3,1,"12,9,11,11|10,11,9,9",,OTHER,MS,2090,Qualification,ARCHILA SOTO Josue (GUA),TORRES Jabdiel (PUR)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MARTINEZ Andres,TORRES Jabdiel,3,1,"10,11,11,11|12,6,9,6",,OTHER,MS,2090,Qualification,TORRES Jabdiel (PUR),MARTINEZ Andres (CHI)
Latin American Senior Championships Guatemala City 2019,2019-05-27,GALEANO Jaime,ARROYO Roger,3,1,"9,11,15,11|11,7,13,9",,OTHER,MS,2090,Qualification,GALEANO Jaime (ESA),ARROYO Roger (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,NARANJO Angel,HERNANDEZ Carlos,3,0,"11,11,11|8,8,7",,OTHER,MS,2090,Qualification,NARANJO Angel (PUR),HERNANDEZ Carlos (CUB)
Latin American Senior Championships Guatemala City 2019,2019-05-27,NARANJO Angel,GALEANO Jaime,3,0,"11,11,11|7,6,4",,OTHER,MS,2090,Qualification,GALEANO Jaime (ESA),NARANJO Angel (PUR)
Latin American Senior Championships Guatemala City 2019,2019-05-27,HERNANDEZ Carlos,ARROYO Roger,3,0,"11,11,14|6,9,12",,OTHER,MS,2090,Qualification,ARROYO Roger (CRC),HERNANDEZ Carlos (CUB)
Latin American Senior Championships Guatemala City 2019,2019-05-27,HERNANDEZ Carlos,GALEANO Jaime,3,0,"11,12,11|3,10,4",,OTHER,MS,2090,Qualification,GALEANO Jaime (ESA),HERNANDEZ Carlos (CUB)
Latin American Senior Championships Guatemala City 2019,2019-05-27,NARANJO Angel,ARROYO Roger,3,0,"11,13,11|3,11,6",,OTHER,MS,2090,Qualification,NARANJO Angel (PUR),ARROYO Roger (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,CARRILLO Sergio,ECHEVARRIA Sebastian,3,1,"8,13,11,11|11,11,9,7",,OTHER,MS,2090,Qualification,ECHEVARRIA Sebastian (PUR),CARRILLO Sergio (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MOYA Manuel,ORANTES Diego,3,0,"11,11,11|8,5,8",,OTHER,MS,2090,Qualification,MOYA Manuel (CHI),ORANTES Diego (ESA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MOYA Manuel,ECHEVARRIA Sebastian,3,0,"11,11,11|9,5,5",,OTHER,MS,2090,Qualification,ECHEVARRIA Sebastian (PUR),MOYA Manuel (CHI)
Latin American Senior Championships Guatemala City 2019,2019-05-27,ORANTES Diego,CARRILLO Sergio,3,1,"11,9,11,11|9,11,8,3",,OTHER,MS,2090,Qualification,CARRILLO Sergio (GUA),ORANTES Diego (ESA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,ORANTES Diego,ECHEVARRIA Sebastian,3,0,"11,11,11|3,8,3",,OTHER,MS,2090,Qualification,ECHEVARRIA Sebastian (PUR),ORANTES Diego (ESA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MOYA Manuel,CARRILLO Sergio,3,0,"11,11,11|7,5,3",,OTHER,MS,2090,Qualification,MOYA Manuel (CHI),CARRILLO Sergio (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,CASTRO Esmerlyn,ORELLANA Stefanie,3,0,"11,11,11|9,1,7",,OTHER,WS,2090,Qualification,CASTRO Esmerlyn (DOM),ORELLANA Stefanie (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,CASTRO Esmerlyn,MACHADO Cristina,3,0,"11,11,11|9,4,5",,OTHER,WS,2090,Qualification,CASTRO Esmerlyn (DOM),MACHADO Cristina (ESA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MACHADO Cristina,ORELLANA Stefanie,3,1,"11,7,11,11|9,11,7,5",,OTHER,WS,2090,Qualification,MACHADO Cristina (ESA),ORELLANA Stefanie (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MONTUFAR Andrea,ARAYA Maripaz,3,0,"11,11,11|3,6,4",,OTHER,WS,2090,Qualification,MONTUFAR Andrea (GUA),ARAYA Maripaz (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MONTUFAR Andrea,HERMOSILLA Melina,3,2,"9,11,11,7,15|11,9,7,11,13",,OTHER,WS,2090,Qualification,MONTUFAR Andrea (GUA),HERMOSILLA Melina (PAR)
Latin American Senior Championships Guatemala City 2019,2019-05-27,HERMOSILLA Melina,ARAYA Maripaz,3,0,"11,11,11|6,4,6",,OTHER,WS,2090,Qualification,HERMOSILLA Melina (PAR),ARAYA Maripaz (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,PERDOMO Maria,VALLECILLO Fiorella,3,0,"11,11,11|9,4,3",,OTHER,WS,2090,Qualification,PERDOMO Maria (COL),VALLECILLO Fiorella (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,PERDOMO Maria,GOMEZ Leyla,3,1,"15,11,7,12|13,8,11,10",,OTHER,WS,2090,Qualification,PERDOMO Maria (COL),GOMEZ Leyla (PAR)
Latin American Senior Championships Guatemala City 2019,2019-05-27,GOMEZ Leyla,VALLECILLO Fiorella,3,0,"11,11,11|5,5,5",,OTHER,WS,2090,Qualification,GOMEZ Leyla (PAR),VALLECILLO Fiorella (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,CORDERO Lucia,OVELAR Lucero,3,2,"11,7,6,13,11|9,11,11,11,6",,OTHER,WS,2090,Qualification,CORDERO Lucia (GUA),OVELAR Lucero (PAR)
Latin American Senior Championships Guatemala City 2019,2019-05-27,CORDERO Lucia,SALAZAR Astrid,3,1,"11,6,11,11|3,11,4,7",,OTHER,WS,2090,Qualification,CORDERO Lucia (GUA),SALAZAR Astrid (ECU)
Latin American Senior Championships Guatemala City 2019,2019-05-27,OVELAR Lucero,SALAZAR Astrid,3,1,"7,11,11,11|11,7,9,6",,OTHER,WS,2090,Qualification,SALAZAR Astrid (ECU),OVELAR Lucero (PAR)
Latin American Senior Championships Guatemala City 2019,2019-05-27,TELLEZ Cory,DIAZ Sharon,3,0,"11,11,11|6,7,8",,OTHER,WS,2090,Qualification,TELLEZ Cory (COL),DIAZ Sharon (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,TELLEZ Cory,PLAZA Mylena,3,0,"11,11,11|8,6,4",,OTHER,WS,2090,Qualification,TELLEZ Cory (COL),PLAZA Mylena (ECU)
Latin American Senior Championships Guatemala City 2019,2019-05-27,PLAZA Mylena,DIAZ Sharon,3,0,"11,11,11|9,6,3",,OTHER,WS,2090,Qualification,PLAZA Mylena (ECU),DIAZ Sharon (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,RIOS Valentina,MEJIA Monica,3,0,"11,11,11|6,5,5",,OTHER,WS,2090,Qualification,RIOS Valentina (CHI),MEJIA Monica (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,RIOS Valentina,MENDOZA Monica,3,0,"11,11,11|4,5,5",,OTHER,WS,2090,Qualification,RIOS Valentina (CHI),MENDOZA Monica (ESA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MENDOZA Monica,MEJIA Monica,3,0,"11,11,11|4,5,3",,OTHER,WS,2090,Qualification,MENDOZA Monica (ESA),MEJIA Monica (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MACHADO FERNANDEZ Shelly,LOPEZ Dulce,3,0,"11,11,11|2,8,4",,OTHER,WS,2090,Qualification,MACHADO FERNANDEZ Shelly (CUB),LOPEZ Dulce (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MACHADO FERNANDEZ Shelly,ROJAS Dahyana,3,1,"11,11,9,11|8,5,11,5",,OTHER,WS,2090,Qualification,MACHADO FERNANDEZ Shelly (CUB),ROJAS Dahyana (DOM)
Latin American Senior Championships Guatemala City 2019,2019-05-27,ROJAS Dahyana,LOPEZ Dulce,3,2,"8,11,7,11,11|11,8,11,5,5",,OTHER,WS,2090,Qualification,ROJAS Dahyana (DOM),LOPEZ Dulce (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,FONSECA Daniela,MENDIZABAL Mercedes,3,0,"11,11,16|2,4,14",,OTHER,WS,2090,Qualification,FONSECA Daniela (CUB),MENDIZABAL Mercedes (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,PAREDES Nathaly,FONSECA Daniela,3,0,"11,11,12|8,7,10",,OTHER,WS,2090,Qualification,FONSECA Daniela (CUB),PAREDES Nathaly (ECU)
Latin American Senior Championships Guatemala City 2019,2019-05-27,PAREDES Nathaly,MENDIZABAL Mercedes,3,1,"11,9,11,14|4,11,3,12",,OTHER,WS,2090,Qualification,PAREDES Nathaly (ECU),MENDIZABAL Mercedes (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,ZAPATA Hidalynn,GOMEZ Paula,3,0,"11,11,11|8,3,4",,OTHER,WS,2090,Qualification,ZAPATA Hidalynn (GUA),GOMEZ Paula (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,RODRIGUEZ Lizdainet,CONSTANZA Keren,3,0,"11,11,11|4,8,6",,OTHER,WS,2090,Qualification,RODRIGUEZ Lizdainet (CUB),CONSTANZA Keren (ESA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,RODRIGUEZ Lizdainet,ZAPATA Hidalynn,3,2,"7,11,16,8,11|11,9,14,11,7",,OTHER,WS,2090,Qualification,ZAPATA Hidalynn (GUA),RODRIGUEZ Lizdainet (CUB)
Latin American Senior Championships Guatemala City 2019,2019-05-27,GOMEZ Paula,CONSTANZA Keren,3,0,,,OTHER,WS,2090,Qualification,GOMEZ Paula (CRC),CONSTANZA Keren (ESA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,ZAPATA Hidalynn,CONSTANZA Keren,3,0,,,OTHER,WS,2090,Qualification,ZAPATA Hidalynn (GUA),CONSTANZA Keren (ESA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,RODRIGUEZ Lizdainet,GOMEZ Paula,3,0,"11,11,11|3,3,5",,OTHER,WS,2090,Qualification,RODRIGUEZ Lizdainet (CUB),GOMEZ Paula (CRC)
Latin American Senior Championships Guatemala City 2019,2019-05-27,RIOS Valentina,PLAZA Mylena,4,1,"4,11,11,11,11|11,6,2,9,6",R32,OTHER,WS,2090,Main Draw,PLAZA Mylena (ECU),RIOS Valentina (CHI)
Latin American Senior Championships Guatemala City 2019,2019-05-27,MONTUFAR Andrea,OVELAR Lucero,4,1,"11,7,11,11,11|8,11,9,4,6",R32,OTHER,WS,2090,Main Draw,MONTUFAR Andrea (GUA),OVELAR Lucero (PAR)
Latin American Senior Championships Guatemala City 2019,2019-05-27,FONSECA Daniela,ORTIZ Yasiris,4,0,"11,11,11,11|8,8,5,1",R32,OTHER,WS,2090,Main Draw,FONSECA Daniela (CUB),ORTIZ Yasiris (DOM)
Latin American Senior Championships Guatemala City 2019,2019-05-27,PERDOMO Maria,ROJAS Dahyana,4,1,"11,11,11,8,11|6,5,6,11,6",R32,OTHER,WS,2090,Main Draw,ROJAS Dahyana (DOM),PERDOMO Maria (COL)
Latin American Senior Championships Guatemala City 2019,2019-05-27,ZAPATA Hidalynn,CASTRO Esmerlyn,4,0,"11,11,11,11|8,9,6,4",R32,OTHER,WS,2090,Main Draw,CASTRO Esmerlyn (DOM),ZAPATA Hidalynn (GUA)
Latin American Senior Championships Guatemala City 2019,2019-05-27,TELLEZ Cory,MACHADO Cristina,4,0,"11,11,11,11|5,4,6,5",R32,OTHER,WS,2090,Main Draw,MACHADO Cristina (ESA),TELLEZ Cory (COL)
Latin American Senior Championships Guatemala City 2019,2019-05-27,GOMEZ Leyla,MACHADO FERNANDEZ Shelly,4,2,"9,11,8,12,11,11|11,3,11,10,4,9",R32,OTHER,WS,2090,Main Draw,MACHADO FERNANDEZ Shelly (CUB),GOMEZ Leyla (PAR)
