tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
YOG Road to BA Africa Rades 2018,2018-03-24,PANG Koen,MOHAMED Ali Ahmed,4,0,"11,11,11,11|3,2,2,3",32,OTHER,JBS,900,Main Draw - Day 1,MOHAMED Ali Ahmed (DJI),PANG Koen (SGP),PANG Koen
YOG Road to BA Africa Rades 2018,2018-03-24,CHENG Pak Hei,MBONGIA Christian,4,0,,32,OTHER,JBS,900,Main Draw - Day 1,CHENG Pak Hei (HKG),MBONGIA Christian (COD),CHENG Pak Hei
YOG Road to BA Africa Rades 2018,2018-03-24,DEVOS Laurens,NAYRE Jann Mari,4,0,,32,OTHER,JBS,900,Main Draw - Day 1,NAYRE Jann Mari (PHI),DEVOS Laurens (BEL),DEVOS Laurens
YOG Road to BA Africa Rades 2018,2018-03-24,OYEBODE John,YILMAZ Tugay,4,0,"11,11,11,11|6,4,1,9",32,OTHER,JBS,900,Main Draw - Day 1,YILMAZ Tugay (TUR),OYEBODE John (ITA),OYEBODE John
YOG Road to BA Africa Rades 2018,2018-03-24,OSIRO Pedro,FERNANDES Reginaldo,4,0,,32,OTHER,JBS,900,Main Draw - Day 1,OSIRO Pedro (SUI),FERNANDES Reginaldo (ANG),OSIRO Pedro
YOG Road to BA Africa Rades 2018,2018-03-24,ANDRAS Csaba,KARAM Salim,4,0,"11,15,11,11|2,13,5,4",32,OTHER,JBS,900,Main Draw - Day 1,KARAM Salim (MAR),ANDRAS Csaba (HUN),ANDRAS Csaba
YOG Road to BA Africa Rades 2018,2018-03-24,KHADER Khaled,KENZHIGULOV Aidos,4,3,"6,7,11,11,16,9,11|11,11,4,7,14,11,4",32,OTHER,JBS,900,Main Draw - Day 1,KHADER Khaled (JOR),KENZHIGULOV Aidos (KAZ),KHADER Khaled
YOG Road to BA Africa Rades 2018,2018-03-24,LEVAJAC Dimitrije,ALMALKI Nawaf,4,0,"11,11,11,11|6,3,5,6",32,OTHER,JBS,900,Main Draw - Day 1,ALMALKI Nawaf (QAT),LEVAJAC Dimitrije (SRB),LEVAJAC Dimitrije
YOG Road to BA Africa Rades 2018,2018-03-24,YU Khinhang,CHAICHI Abdelbasset,4,0,"11,11,11,11|4,8,9,7",32,OTHER,JBS,900,Main Draw - Day 1,YU Khinhang (AZE),CHAICHI Abdelbasset (ALG),YU Khinhang
YOG Road to BA Africa Rades 2018,2018-03-24,PANG Koen,THAKKAR Manav,4,3,"8,8,11,3,11,12,11|11,11,9,11,2,10,8",16,OTHER,JBS,900,Main Draw - Day 1,THAKKAR Manav (IND),PANG Koen (SGP),PANG Koen
