tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,FENG Chunyi,MTSHOELIBE Thabisile,3,0,"11,11,11|5,3,5",,OTHER,WS,2080,Qualification,FENG Chunyi (AUS),MTSHOELIBE Thabisile (RSA)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,ROY Krittwika,BANDARA Bimandee,3,1,"8,12,11,11|11,10,3,7",,OTHER,WS,2080,Qualification,ROY Krittwika (IND),BANDARA Bimandee (SRI)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,MUKHERJEE Sutirtha,RICHARDS Beth,3,0,"11,11,11|8,5,4",,OTHER,WS,2080,Qualification,MUKHERJEE Sutirtha (IND),RICHARDS Beth (WAL)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,CHANG Li Sian,LUKAAYA Amina,3,0,,,OTHER,WS,2080,Qualification,CHANG Li Sian (MAS),LUKAAYA Amina (UGA)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,AREGBESOLA Nimota,MOOKREY Simeen,3,1,"8,11,11,11|11,5,9,6",,OTHER,WS,2080,Qualification,MOOKREY Simeen (RSA),AREGBESOLA Nimota (NGR)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,AKULA Sreeja,NAKIBUULE Regina,3,0,,,OTHER,WS,2080,Qualification,AKULA Sreeja (IND),NAKIBUULE Regina (UGA)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,PAUL Mousumi,PATEL Danisha,3,0,"11,11,11|8,5,3",,OTHER,WS,2080,Qualification,PATEL Danisha (RSA),PAUL Mousumi (IND)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,MADURANGI Ishara,AKTER Rahima,3,0,"11,11,11|2,2,8",,OTHER,WS,2080,Qualification,MADURANGI Ishara (SRI),AKTER Rahima (BAN)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,WONG Xin Ru,AKPAN Cecilia,3,0,"14,12,11|12,10,8",,OTHER,WS,2080,Qualification,WONG Xin Ru (SGP),AKPAN Cecilia (NGR)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,SELVAKUMAR Selena,WHITTON Lara,3,0,"11,11,12|9,5,10",,OTHER,WS,2080,Qualification,SELVAKUMAR Selena (IND),WHITTON Lara (WAL)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,GOI Rui Xuan,PATWARI Surbhi,3,0,"11,11,13|8,1,11",,OTHER,WS,2080,Qualification,GOI Rui Xuan (SGP),PATWARI Surbhi (IND)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,FERNANDO Chamathsara,EDGHILL Chelsea,3,0,,,OTHER,WS,2080,Qualification,EDGHILL Chelsea (GUY),FERNANDO Chamathsara (SRI)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,LIM Eunice,TENNISON Reeth,3,2,"9,12,7,11,15|11,10,11,9,13",,OTHER,WS,2080,Qualification,LIM Eunice (SGP),TENNISON Reeth (IND)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,DESHPANDE Divya,SOMA Sonam,3,0,"11,11,11|2,6,6",,OTHER,WS,2080,Qualification,DESHPANDE Divya (IND),SOMA Sonam (BAN)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,KOUREA Louiza,LEGGETT Faye,3,0,"11,11,11|9,8,9",,OTHER,WS,2080,Qualification,KOUREA Louiza (CYP),LEGGETT Faye (SCO)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,SAHASRABUDHE Pooja,STIRLING Lara,3,0,"11,11,11|5,8,8",,OTHER,WS,2080,Qualification,SAHASRABUDHE Pooja (IND),STIRLING Lara (SCO)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,OJOMU Ajoke,TAN En Hui,3,1,"11,9,11,11|8,11,6,8",,OTHER,WS,2080,Qualification,TAN En Hui (SGP),OJOMU Ajoke (NGR)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,PAYET Denise,ORIBAMISE Esther,3,0,"11,11,11|2,8,3",,OTHER,WS,2080,Qualification,PAYET Denise (SEY),ORIBAMISE Esther (NGR)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,MUKHERJEE Sagarika,HURSEY Anna,3,0,"11,11,11|9,8,5",,OTHER,WS,2080,Qualification,HURSEY Anna (WAL),MUKHERJEE Sagarika (IND)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,BOLTON Emily,MOU Sadia,3,0,"11,11,11|4,4,4",,OTHER,WS,2080,Qualification,BOLTON Emily (ENG),MOU Sadia (BAN)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,KUTUMBALE Anusha,ZHANG Wanling,3,1,"4,11,11,11|11,9,9,5",,OTHER,WS,2080,Qualification,ZHANG Wanling (SGP),KUTUMBALE Anusha (IND)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,MELETIE Foteini,MTSHOELIBE Thabisile,3,1,"11,11,11,11|8,13,4,5",,OTHER,WS,2080,Qualification,MELETIE Foteini (CYP),MTSHOELIBE Thabisile (RSA)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,BANDARA Bimandee,EDEM Offiong,3,2,"11,8,13,16|7,11,11,14",,OTHER,WS,2080,Qualification,EDEM Offiong (NGR),BANDARA Bimandee (SRI)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,LEE Xin Ni,RICHARDS Beth,3,2,"11,11,5,6,11|3,8,11,11,5",,OTHER,WS,2080,Qualification,LEE Xin Ni (MAS),RICHARDS Beth (WAL)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,LUKAAYA Amina,ALAM Moumita,3,0,"11,11,11|6,8,6",,OTHER,WS,2080,Qualification,ALAM Moumita (BAN),LUKAAYA Amina (UGA)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,AREGBESOLA Nimota,PENG Kai,3,2,"7,11,4,11,11|11,8,11,1,5",,OTHER,WS,2080,Qualification,PENG Kai (AUS),AREGBESOLA Nimota (NGR)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,MELETIE Konstantina,NAKIBUULE Regina,3,0,"11,11,11|3,5,6",,OTHER,WS,2080,Qualification,MELETIE Konstantina (CYP),NAKIBUULE Regina (UGA)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,PAUL Mousumi,ELLIOTT Lucy,3,0,"11,11,11|3,3,4",,OTHER,WS,2080,Qualification,ELLIOTT Lucy (SCO),PAUL Mousumi (IND)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,SEN Prapti,AKTER Rahima,3,0,"11,11,11|3,4,2",,OTHER,WS,2080,Qualification,SEN Prapti (IND),AKTER Rahima (BAN)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,AKPAN Cecilia,WARNAKULASURIYA Jithara,3,1,"11,8,11,11|6,11,7,9",,OTHER,WS,2080,Qualification,WARNAKULASURIYA Jithara (SRI),AKPAN Cecilia (NGR)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,PLAISTOW Rebecca,WHITTON Lara,3,0,"11,11,11|8,8,4",,OTHER,WS,2080,Qualification,PLAISTOW Rebecca (SCO),WHITTON Lara (WAL)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,PATWARI Surbhi,TEE Ai Xin,3,1,"11,3,11,11|5,11,6,6",,OTHER,WS,2080,Qualification,TEE Ai Xin (MAS),PATWARI Surbhi (IND)
Commonwealth Table Tennis Championships Cuttack 2019,2019-07-17,TENNISON Reeth,EDGHILL Chelsea,3,0,,,OTHER,WS,2080,Qualification,EDGHILL Chelsea (GUY),TENNISON Reeth (IND)
