tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Pro Tour Polish Open Warsaw 2010,2010-11-10,LIN Ju/LIU Song,DEVOS Robin/JEAN Lauric,3,0,"11,11,11|5,7,7",QR64,GRAND_SLAM,MD,63,Qualification,LIN Ju (DOM) / LIU Song (ARG),DEVOS Robin (BEL) / JEAN Lauric (BEL),LIN Ju
Pro Tour Polish Open Warsaw 2010,2010-11-10,GOLOVANOV Stanislav/PLATONOV Pavel,KARLSSON Kristian/KARLSSON Mattias,3,2,"11,2,8,11,11|2,11,11,8,7",QR64,GRAND_SLAM,MD,63,Qualification,GOLOVANOV Stanislav (BUL) / PLATONOV Pavel (BLR),KARLSSON Kristian (SWE) / KARLSSON Mattias (SWE),GOLOVANOV Stanislav
Pro Tour Polish Open Warsaw 2010,2010-11-10,BAGGALEY Andrew/KNIGHT Darius,KULPEKSHA Siarhei/SOPELEU Anton,3,0,"11,11,11|9,2,8",QR64,GRAND_SLAM,MD,63,Qualification,BAGGALEY Andrew (ENG) / KNIGHT Darius (ENG),KULPEKSHA Siarhei (BLR) / SOPELEU Anton (BLR),BAGGALEY Andrew
Pro Tour Polish Open Warsaw 2010,2010-11-10,KOSOWSKI Jakub/SZYMANSKI Filip,MATSUMOTO Cazuo/TSUBOI Gustavo,3,1,"12,13,12,11|14,11,10,8",QR64,GRAND_SLAM,MD,63,Qualification,KOSOWSKI Jakub (POL) / SZYMANSKI Filip (POL),MATSUMOTO Cazuo (BRA) / TSUBOI Gustavo (BRA),KOSOWSKI Jakub
Pro Tour Polish Open Warsaw 2010,2010-11-10,ASSAR Omar/HAZZAA Walaaeldin,CONTRERAS Matias/OLIVARES Felipe,3,2,"8,11,11,11,11|11,5,13,9,5",QR64,GRAND_SLAM,MD,63,Qualification,ASSAR Omar (EGY) / HAZZAA Walaaeldin (EGY),CONTRERAS Matias (CHI) / OLIVARES Felipe (CHI),ASSAR Omar
Pro Tour Polish Open Warsaw 2010,2010-11-10,LIN Gaoyuan/YIN Hang,MORICZ Mate/SCHAFFER Daniel,3,1,"11,11,5,11|8,1,11,5",QR64,GRAND_SLAM,MD,63,Qualification,LIN Gaoyuan (CHN) / YIN Hang (CHN),MORICZ Mate (HUN) / SCHAFFER Daniel (HUN),LIN Gaoyuan
Pro Tour Polish Open Warsaw 2010,2010-11-10,KARAKASEVIC Aleksandar/TOKIC Bojan,LIN Gaoyuan/YIN Hang,3,2,"11,6,11,9,11|9,11,9,11,8",QR32,GRAND_SLAM,MD,63,Qualification,KARAKASEVIC Aleksandar (SRB) / TOKIC Bojan (SLO),LIN Gaoyuan (CHN) / YIN Hang (CHN),KARAKASEVIC Aleksandar
Pro Tour Polish Open Warsaw 2010,2010-11-10,FREITAS Marcos/GACINA Andrej,KONECNY Tomas/PROKOPCOV Dmitrij,4,2,"2,11,7,11,11,11|11,2,11,3,8,2",R16,GRAND_SLAM,MD,63,Main Draw,FREITAS Marcos (POR) / GACINA Andrej (CRO),KONECNY Tomas (CZE) / PROKOPCOV Dmitrij (CZE),FREITAS Marcos
Pro Tour Polish Open Warsaw 2010,2010-11-10,FREITAS Marcos/GACINA Andrej,LEBESSON Emmanuel/MATTENET Adrien,4,0,"11,11,11,11|7,7,4,7",QF,GRAND_SLAM,MD,63,Main Draw,FREITAS Marcos (POR) / GACINA Andrej (CRO),LEBESSON Emmanuel (FRA) / MATTENET Adrien (FRA),FREITAS Marcos
Pro Tour Polish Open Warsaw 2010,2010-11-10,JUZBASIC Ivan/TOSIC Roko,FAN Shengpeng/SONG Hongyuan,3,0,"11,11,11|8,8,2",QR64,GRAND_SLAM,MD,63,Qualification,JUZBASIC Ivan (CRO) / TOSIC Roko (CRO),FAN Shengpeng (CHN) / SONG Hongyuan (CHN),JUZBASIC Ivan
Pro Tour Polish Open Warsaw 2010,2010-11-10,SHIBAEV Alexander/VLASOV Grigory,JUZBASIC Ivan/TOSIC Roko,3,2,"11,4,11,10,11|5,11,5,12,7",QR32,GRAND_SLAM,MD,63,Qualification,SHIBAEV Alexander (RUS) / VLASOV Grigory (RUS),JUZBASIC Ivan (CRO) / TOSIC Roko (CRO),SHIBAEV Alexander
Pro Tour Polish Open Warsaw 2010,2010-11-10,FREITAS Marcos/GACINA Andrej,GAVLAS Antonin/KORBEL Petr,4,1,"11,11,9,11,11|5,7,11,6,8",F,GRAND_SLAM,MD,63,Main Draw,FREITAS Marcos (POR) / GACINA Andrej (CRO),GAVLAS Antonin (CZE) / KORBEL Petr (CZE),FREITAS Marcos
Pro Tour Polish Open Warsaw 2010,2010-11-10,OBESLO Michal/TREGLER Tomas,FRAGKOULIS Georgios/LAGOGIANNIS Konstantinos,3,1,"11,8,12,12|9,11,10,10",QR64,GRAND_SLAM,MD,63,Qualification,OBESLO Michal (CZE) / TREGLER Tomas (CZE),FRAGKOULIS Georgios (GRE) / LAGOGIANNIS Konstantinos (GRE),OBESLO Michal
Pro Tour Polish Open Warsaw 2010,2010-11-10,FEGERL Stefan/FENG Xiaoquan,OBESLO Michal/TREGLER Tomas,3,1,"11,5,14,13|6,11,12,11",QR32,GRAND_SLAM,MD,63,Qualification,FEGERL Stefan (AUT) / FENG Xiaoquan (AUT),OBESLO Michal (CZE) / TREGLER Tomas (CZE),FEGERL Stefan
Pro Tour Polish Open Warsaw 2010,2010-11-10,HINDERSSON Mikkel/KONGSGAARD Christian,DRINKHALL Paul/REED Daniel,3,2,"11,8,7,11,11|9,11,11,6,9",QR64,GRAND_SLAM,MD,63,Qualification,HINDERSSON Mikkel (DEN) / KONGSGAARD Christian (DEN),DRINKHALL Paul (ENG) / REED Daniel (ENG),HINDERSSON Mikkel
Pro Tour Polish Open Warsaw 2010,2010-11-10,RASMUSSEN Morten/REENBERG Asbjorn,DIDUKH Oleksandr/KATKOV Ivan,3,2,"7,11,9,11,11|11,7,11,2,9",QR64,GRAND_SLAM,MD,63,Qualification,RASMUSSEN Morten (DEN) / REENBERG Asbjorn (DEN),DIDUKH Oleksandr (UKR) / KATKOV Ivan (UKR),RASMUSSEN Morten
Pro Tour Polish Open Warsaw 2010,2010-11-10,GROTH Jonathan/STERNBERG Kasper,DURAN Marc/MACHADO Carlos,3,2,"11,5,11,8,11|8,11,8,11,4",QR64,GRAND_SLAM,MD,63,Qualification,GROTH Jonathan (DEN) / STERNBERG Kasper (DEN),DURAN Marc (ESP) / MACHADO Carlos (ESP),GROTH Jonathan
Pro Tour Polish Open Warsaw 2010,2010-11-10,SKACHKOV Kirill/SMIRNOV Alexey,GROTH Jonathan/STERNBERG Kasper,3,0,"11,11,11|8,3,8",QR32,GRAND_SLAM,MD,63,Qualification,SKACHKOV Kirill (RUS) / SMIRNOV Alexey (RUS),GROTH Jonathan (DEN) / STERNBERG Kasper (DEN),SKACHKOV Kirill
Pro Tour Polish Open Warsaw 2010,2010-11-10,ASSAR Omar/HAZZAA Walaaeldin,CHOJNOWSKI Patryk/FERTIKOWSKI Pawel,3,0,,QR32,GRAND_SLAM,MD,63,Qualification,ASSAR Omar (EGY) / HAZZAA Walaaeldin (EGY),CHOJNOWSKI Patryk (POL) / FERTIKOWSKI Pawel (POL),ASSAR Omar
Pro Tour Polish Open Warsaw 2010,2010-11-10,BEN ARI Omri/DORAN Christopher,MENDES Enio/SILVA Andre,3,1,"14,11,7,11|12,5,11,5",QR64,GRAND_SLAM,MD,63,Qualification,BEN ARI Omri (ISR) / DORAN Christopher (ENG),MENDES Enio (POR) / SILVA Andre (POR),BEN ARI Omri
Pro Tour Polish Open Warsaw 2010,2010-11-10,KUZMIN Fedor/RUBTSOV Igor,LEGOUT Christophe/SALIFOU Abdel-Kader,4,2,"14,11,9,15,11,17|12,6,11,17,8,15",R16,GRAND_SLAM,MD,63,Main Draw,KUZMIN Fedor (RUS) / RUBTSOV Igor (RUS),LEGOUT Christophe (FRA) / SALIFOU Abdel-Kader (BEN),KUZMIN Fedor
Pro Tour Polish Open Warsaw 2010,2010-11-10,GAUZY Simon/LE BRETON Thomas,REDJEP Ronald/ZIBRAT Jan,3,2,"11,7,11,9,13|8,11,6,11,11",QR64,GRAND_SLAM,MD,63,Qualification,GAUZY Simon (FRA) / LE BRETON Thomas (FRA),REDJEP Ronald (CRO) / ZIBRAT Jan (SLO),GAUZY Simon
Pro Tour Polish Open Warsaw 2010,2010-11-10,GARDOS Robert/HABESOHN Daniel,GAUZY Simon/LE BRETON Thomas,3,2,"11,11,4,11,11|13,6,11,4,8",QR32,GRAND_SLAM,MD,63,Qualification,GARDOS Robert (AUT) / HABESOHN Daniel (AUT),GAUZY Simon (FRA) / LE BRETON Thomas (FRA),GARDOS Robert
