tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Pro Tour VW Open Daejeon 2008,2008-05-29,XU Hui,GUO Yi Teng,4,0,"11,11,11,11|4,3,9,4",,GRAND_SLAM,MS,804,Qualification,XU Hui (CHN),GUO Yi Teng (SGP),XU Hui
Pro Tour VW Open Daejeon 2008,2008-05-29,XU Hui,RUMGAY Gavin,4,1,"11,11,11,8,11|6,5,5,11,7",,GRAND_SLAM,MS,804,Qualification,XU Hui (CHN),RUMGAY Gavin (SCO),XU Hui
Pro Tour VW Open Daejeon 2008,2008-05-29,RUMGAY Gavin,GUO Yi Teng,4,0,"11,11,11,11|9,9,3,5",,GRAND_SLAM,MS,804,Qualification,RUMGAY Gavin (SCO),GUO Yi Teng (SGP),RUMGAY Gavin
Pro Tour VW Open Daejeon 2008,2008-05-29,FEJER-KONNERTH Zoltan,JIANG Pengfei,4,2,"10,11,9,12,11,11|12,6,11,10,6,3",,GRAND_SLAM,MS,804,Qualification,FEJER-KONNERTH Zoltan (GER),JIANG Pengfei (TUR),FEJER-KONNERTH Zoltan
Pro Tour VW Open Daejeon 2008,2008-05-29,FEJER-KONNERTH Zoltan,CHEN Chien-An,4,1,"11,11,11,9,11|5,9,8,11,9",,GRAND_SLAM,MS,804,Qualification,FEJER-KONNERTH Zoltan (GER),CHEN Chien-An (TPE),FEJER-KONNERTH Zoltan
Pro Tour VW Open Daejeon 2008,2008-05-29,JIANG Pengfei,CHEN Chien-An,4,1,"11,13,11,9,11|8,11,4,11,7",,GRAND_SLAM,MS,804,Qualification,JIANG Pengfei (TUR),CHEN Chien-An (TPE),JIANG Pengfei
Pro Tour VW Open Daejeon 2008,2008-05-29,FEGERL Stefan,CHANG Yen-Shu,4,2,"11,13,11,11,8,11|4,15,5,7,11,8",,GRAND_SLAM,MS,804,Qualification,FEGERL Stefan (AUT),CHANG Yen-Shu (TPE),FEGERL Stefan
Pro Tour VW Open Daejeon 2008,2008-05-29,CHANG Yen-Shu,AL-HASAN Ibrahem,4,3,"9,11,8,11,13,8,11|11,4,11,5,11,11,5",,GRAND_SLAM,MS,804,Qualification,CHANG Yen-Shu (TPE),AL-HASAN Ibrahem (KUW),CHANG Yen-Shu
Pro Tour VW Open Daejeon 2008,2008-05-29,FEGERL Stefan,AL-HASAN Ibrahem,4,3,"8,11,9,11,4,11,11|11,3,11,9,11,8,7",,GRAND_SLAM,MS,804,Qualification,FEGERL Stefan (AUT),AL-HASAN Ibrahem (KUW),FEGERL Stefan
Pro Tour VW Open Daejeon 2008,2008-05-29,HIELSCHER Lars,GOLOVANOV Stanislav,4,2,"11,11,9,9,13,12|2,4,11,11,11,10",,GRAND_SLAM,MS,804,Qualification,HIELSCHER Lars (GER),GOLOVANOV Stanislav (BUL),HIELSCHER Lars
