tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Pro Tour Morocco Open Rabat 2010,2010-07-22,ROGIERS Benjamin/VOSTES Yannick,LEGDALI Abdelhadi/TIRSELT Mounaim,4,0,,QuarterFinal,GRAND_SLAM,MD,58,Main Draw,ROGIERS Benjamin (BEL) / VOSTES Yannick (BEL),LEGDALI Abdelhadi (MAR) / TIRSELT Mounaim (MAR)
Pro Tour Morocco Open Rabat 2010,2010-07-22,ELBEIALI Mohamed/ELSOBKY Mohamed,ROGIERS Benjamin/VOSTES Yannick,4,1,"13,10,11,11,11|11,12,6,7,8",SemiFinal,GRAND_SLAM,MD,58,Main Draw,ELBEIALI Mohamed (EGY) / ELSOBKY Mohamed (EGY),ROGIERS Benjamin (BEL) / VOSTES Yannick (BEL)
Pro Tour Morocco Open Rabat 2010,2010-07-22,LEGDALI Abdelhadi/TIRSELT Mounaim,MUKTAR Nouradin/NOAH ESSOMBA Hubert,4,2,"6,11,11,13,5,11|11,6,7,11,11,5",R16,GRAND_SLAM,MD,58,Main Draw,LEGDALI Abdelhadi (MAR) / TIRSELT Mounaim (MAR),MUKTAR Nouradin (DJI) / NOAH ESSOMBA Hubert (CMR)
Pro Tour Morocco Open Rabat 2010,2010-07-22,ASSAR Omar/LASHIN Elsayed,ELBEIALI Mohamed/ELSOBKY Mohamed,4,1,"11,15,15,11,11|7,13,17,5,2",Final,GRAND_SLAM,MD,58,Main Draw,ASSAR Omar (EGY) / LASHIN Elsayed (EGY),ELBEIALI Mohamed (EGY) / ELSOBKY Mohamed (EGY)
Pro Tour Morocco Open Rabat 2010,2010-07-22,ASSAR Omar/LASHIN Elsayed,DURANSPAHIC Admir/NAVARRO Pere,4,3,"11,6,11,8,11,7,13|9,11,4,11,7,11,11",SemiFinal,GRAND_SLAM,MD,58,Main Draw,ASSAR Omar (EGY) / LASHIN Elsayed (EGY),DURANSPAHIC Admir (BIH) / NAVARRO Pere (ESP)
Pro Tour Morocco Open Rabat 2010,2010-07-22,DURANSPAHIC Admir/NAVARRO Pere,REDA Said/ROUAYI Mouad,4,0,"11,11,11,11|7,7,7,5",R16,GRAND_SLAM,MD,58,Main Draw,DURANSPAHIC Admir (BIH) / NAVARRO Pere (ESP),REDA Said (MAR) / ROUAYI Mouad (MAR)
Pro Tour Morocco Open Rabat 2010,2010-07-22,DURANSPAHIC Admir/NAVARRO Pere,AGUIDA Abderrafiq/REMMAL Mostafa,4,0,"11,11,11,11|6,9,9,7",QuarterFinal,GRAND_SLAM,MD,58,Main Draw,DURANSPAHIC Admir (BIH) / NAVARRO Pere (ESP),AGUIDA Abderrafiq (MAR) / REMMAL Mostafa (MAR)
Pro Tour Morocco Open Rabat 2010,2010-07-22,AL-MOHANNADI Ahmad Khalil/ALMUGHANNE Fahed,MAHMAL Youssef/ZINE EL ABIDINE Saad,4,0,,R16,GRAND_SLAM,MD,58,Main Draw,AL-MOHANNADI Ahmad Khalil (QAT) / ALMUGHANNE Fahed (QAT),MAHMAL Youssef (MAR) / ZINE EL ABIDINE Saad (MAR)
Pro Tour Morocco Open Rabat 2010,2010-07-22,MERZLIKIN Taras/ZAIKIN Alan,ALAWLAQI Ahmed/ALYAFEI Mohammed,4,3,"14,7,9,13,11,15,11|16,11,11,11,8,13,7",R16,GRAND_SLAM,MD,58,Main Draw,MERZLIKIN Taras (RUS) / ZAIKIN Alan (RUS),ALAWLAQI Ahmed (QAT) / ALYAFEI Mohammed (QAT)
Pro Tour Morocco Open Rabat 2010,2010-07-22,ELBEIALI Mohamed/ELSOBKY Mohamed,AL-MOHANNADI Ahmad Khalil/ALMUGHANNE Fahed,4,0,"11,11,11,11|8,4,3,5",QuarterFinal,GRAND_SLAM,MD,58,Main Draw,ELBEIALI Mohamed (EGY) / ELSOBKY Mohamed (EGY),AL-MOHANNADI Ahmad Khalil (QAT) / ALMUGHANNE Fahed (QAT)
Pro Tour Morocco Open Rabat 2010,2010-07-22,ASSAR Omar/LASHIN Elsayed,MERZLIKIN Taras/ZAIKIN Alan,4,1,"8,11,11,11,11|11,8,8,3,9",QuarterFinal,GRAND_SLAM,MD,58,Main Draw,ASSAR Omar (EGY) / LASHIN Elsayed (EGY),MERZLIKIN Taras (RUS) / ZAIKIN Alan (RUS)
