tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Pro Tour Austrian Open Vienna 2011,2011-09-21,PETO Zsolt/SALIFOU Abdel-Kader,ALTO Gaston/TABACHNIK Pablo,3,0,"11,11,11|4,8,7",QR64,GRAND_SLAM,MD,80,Qualification,PETO Zsolt (SRB) / SALIFOU Abdel-Kader (BEN),ALTO Gaston (ARG) / TABACHNIK Pablo (ARG),PETO Zsolt
Pro Tour Austrian Open Vienna 2011,2011-09-21,YANG Zi/ZHAN Jian,CILLIS Javier/LIU Song,3,1,"8,11,11,11|11,9,1,7",QR64,GRAND_SLAM,MD,80,Qualification,YANG Zi (SGP) / ZHAN Jian (SGP),CILLIS Javier (ARG) / LIU Song (ARG),YANG Zi
Pro Tour Austrian Open Vienna 2011,2011-09-21,GOLAVSEK Jaka/JUZBASIC Neven,FLORE Tristan/HENZELL William,3,0,,QR128,GRAND_SLAM,MD,80,Qualification,GOLAVSEK Jaka (SLO) / JUZBASIC Neven (CRO),FLORE Tristan (FRA) / HENZELL William (AUS),GOLAVSEK Jaka
Pro Tour Austrian Open Vienna 2011,2011-09-21,GARDOS Robert/HABESOHN Daniel,DRINKHALL Paul/PITCHFORD Liam,3,1,"11,11,11,11|4,5,13,7",R16,GRAND_SLAM,MD,80,Main Draw,GARDOS Robert (AUT) / HABESOHN Daniel (AUT),DRINKHALL Paul (ENG) / PITCHFORD Liam (ENG),GARDOS Robert
Pro Tour Austrian Open Vienna 2011,2011-09-21,OH Sangeun/RYU Seungmin,GARDOS Robert/HABESOHN Daniel,4,2,"11,11,8,11,5,11|8,7,11,5,11,6",QF,GRAND_SLAM,MD,80,Main Draw,OH Sangeun (KOR) / RYU Seungmin (KOR),GARDOS Robert (AUT) / HABESOHN Daniel (AUT),OH Sangeun
Pro Tour Austrian Open Vienna 2011,2011-09-21,BERARDI Mattia/VANNUCCI Marco,PLATTNER Dominique/STORF Martin,3,0,,QR128,GRAND_SLAM,MD,80,Qualification,BERARDI Mattia (SMR) / VANNUCCI Marco (SMR),PLATTNER Dominique (AUT) / STORF Martin (AUT),BERARDI Mattia
Pro Tour Austrian Open Vienna 2011,2011-09-21,FLORAS Robert/GOLEBIOWSKI Mateusz,LEITGEB Stefan/PFEFFER Simon,3,0,"11,11,13|7,2,11",QR128,GRAND_SLAM,MD,80,Qualification,FLORAS Robert (POL) / GOLEBIOWSKI Mateusz (POL),LEITGEB Stefan (AUT) / PFEFFER Simon (AUT),FLORAS Robert
Pro Tour Austrian Open Vienna 2011,2011-09-21,SIRUCEK Pavel/TREGLER Tomas,HABESOHN Dominik/HEIMBERGER Martin,3,2,"7,11,11,11,11|11,4,13,1,5",QR64,GRAND_SLAM,MD,80,Qualification,SIRUCEK Pavel (CZE) / TREGLER Tomas (CZE),HABESOHN Dominik (AUT) / HEIMBERGER Martin (AUT),SIRUCEK Pavel
Pro Tour Austrian Open Vienna 2011,2011-09-21,HABESOHN Mathias/SIMONER Christoph,BOBOCICA Mihai/STOYANOV Niagol,3,0,,QR64,GRAND_SLAM,MD,80,Qualification,HABESOHN Mathias (AUT) / SIMONER Christoph (AUT),BOBOCICA Mihai (ITA) / STOYANOV Niagol (ITA),HABESOHN Mathias
Pro Tour Austrian Open Vienna 2011,2011-09-21,INDEHERBERG Julien/VANROSSOMME Emilien,MUTTI Leonardo/RECH DALDOSSO Marco,3,2,"11,6,11,8,11|9,11,6,11,5",QR128,GRAND_SLAM,MD,80,Qualification,INDEHERBERG Julien (BEL) / VANROSSOMME Emilien (BEL),MUTTI Leonardo (ITA) / RECH DALDOSSO Marco (ITA),INDEHERBERG Julien
Pro Tour Austrian Open Vienna 2011,2011-09-21,CILLIS Javier/LIU Song,JEAN Lauric/NUYTINCK Cedric,3,0,"11,11,20|9,3,18",QR128,GRAND_SLAM,MD,80,Qualification,CILLIS Javier (ARG) / LIU Song (ARG),JEAN Lauric (BEL) / NUYTINCK Cedric (BEL),CILLIS Javier
Pro Tour Austrian Open Vienna 2011,2011-09-21,ROGIERS Benjamin/VOSTES Yannick,AARAS Pal/LINDHOLM Eskil,3,1,"11,9,11,11|7,11,8,7",QR64,GRAND_SLAM,MD,80,Qualification,ROGIERS Benjamin (BEL) / VOSTES Yannick (BEL),AARAS Pal (NOR) / LINDHOLM Eskil (NOR),ROGIERS Benjamin
Pro Tour Austrian Open Vienna 2011,2011-09-21,ROGIERS Benjamin/VOSTES Yannick,DYJAS Jakub/SZYMANSKI Filip,3,0,"11,18,11|9,16,6",QR32,GRAND_SLAM,MD,80,Qualification,ROGIERS Benjamin (BEL) / VOSTES Yannick (BEL),DYJAS Jakub (POL) / SZYMANSKI Filip (POL),ROGIERS Benjamin
Pro Tour Austrian Open Vienna 2011,2011-09-21,DRINKHALL Paul/PITCHFORD Liam,ROGIERS Benjamin/VOSTES Yannick,3,0,"12,11,11|10,9,9",QR16,GRAND_SLAM,MD,80,Qualification,DRINKHALL Paul (ENG) / PITCHFORD Liam (ENG),ROGIERS Benjamin (BEL) / VOSTES Yannick (BEL),DRINKHALL Paul
Pro Tour Austrian Open Vienna 2011,2011-09-21,CARNEROS Alfredo/DURAN Marc,KUCHUK Aleksandr/NEKHVEDOVICH Vitaly,3,0,"12,11,11|10,6,6",QR32,GRAND_SLAM,MD,80,Qualification,CARNEROS Alfredo (ESP) / DURAN Marc (ESP),KUCHUK Aleksandr (BLR) / NEKHVEDOVICH Vitaly (BLR),CARNEROS Alfredo
Pro Tour Austrian Open Vienna 2011,2011-09-21,MA Long/WANG Hao,DODEAN Adrian/GOLOVANOV Stanislav,3,0,"11,11,11|6,7,8",R16,GRAND_SLAM,MD,80,Main Draw,MA Long (CHN) / WANG Hao (CHN),DODEAN Adrian (ROU) / GOLOVANOV Stanislav (BUL),MA Long
Pro Tour Austrian Open Vienna 2011,2011-09-21,DODEAN Adrian/GOLOVANOV Stanislav,HOYAMA Hugo/MATSUMOTO Cazuo,3,0,"11,11,11|7,4,9",QR64,GRAND_SLAM,MD,80,Qualification,DODEAN Adrian (ROU) / GOLOVANOV Stanislav (BUL),HOYAMA Hugo (BRA) / MATSUMOTO Cazuo (BRA),DODEAN Adrian
Pro Tour Austrian Open Vienna 2011,2011-09-21,DODEAN Adrian/GOLOVANOV Stanislav,YANG Zi/ZHAN Jian,3,2,"4,11,7,11,11|11,9,11,9,6",QR16,GRAND_SLAM,MD,80,Qualification,DODEAN Adrian (ROU) / GOLOVANOV Stanislav (BUL),YANG Zi (SGP) / ZHAN Jian (SGP),DODEAN Adrian
Pro Tour Austrian Open Vienna 2011,2011-09-21,MA Lin/ZHANG Jike,CARNEROS Alfredo/DURAN Marc,3,0,"12,11,11|10,5,5",R16,GRAND_SLAM,MD,80,Main Draw,MA Lin (CHN) / ZHANG Jike (CHN),CARNEROS Alfredo (ESP) / DURAN Marc (ESP),MA Lin
Pro Tour Austrian Open Vienna 2011,2011-09-21,KARUBE Ryusuke/UEDA Jin,HAO Shuai/XU Xin,3,2,"8,11,11,7,11|11,6,8,11,5",R16,GRAND_SLAM,MD,80,Main Draw,KARUBE Ryusuke (JPN) / UEDA Jin (JPN),HAO Shuai (CHN) / XU Xin (CHN),KARUBE Ryusuke
Pro Tour Austrian Open Vienna 2011,2011-09-21,MA Lin/ZHANG Jike,SHIBAEV Alexander/SKACHKOV Kirill,4,2,"6,11,11,8,11,11|11,6,5,11,3,9",QF,GRAND_SLAM,MD,80,Main Draw,MA Lin (CHN) / ZHANG Jike (CHN),SHIBAEV Alexander (RUS) / SKACHKOV Kirill (RUS),MA Lin
Pro Tour Austrian Open Vienna 2011,2011-09-21,MA Lin/ZHANG Jike,OH Sangeun/RYU Seungmin,4,2,"11,11,5,8,11,11|8,9,11,11,4,5",SF,GRAND_SLAM,MD,80,Main Draw,MA Lin (CHN) / ZHANG Jike (CHN),OH Sangeun (KOR) / RYU Seungmin (KOR),MA Lin
Pro Tour Austrian Open Vienna 2011,2011-09-21,MA Long/WANG Hao,MA Lin/ZHANG Jike,4,1,"9,11,11,11,12|11,5,9,6,10",F,GRAND_SLAM,MD,80,Main Draw,MA Long (CHN) / WANG Hao (CHN),MA Lin (CHN) / ZHANG Jike (CHN),MA Long
Pro Tour Austrian Open Vienna 2011,2011-09-21,LUPULESKU Lorencio/ZUBCIC Tomislav,CARLIER Andres/ECHAVARRIA Alexander,3,0,"11,11,11|4,9,8",QR128,GRAND_SLAM,MD,80,Qualification,LUPULESKU Lorencio (SRB) / ZUBCIC Tomislav (CRO),CARLIER Andres (CHI) / ECHAVARRIA Alexander (COL),LUPULESKU Lorencio
Pro Tour Austrian Open Vienna 2011,2011-09-21,BENTSEN Allan/HINDERSSON Mikkel,GOLAVSEK Jaka/JUZBASIC Neven,3,1,"8,11,11,11|11,9,6,4",QR64,GRAND_SLAM,MD,80,Qualification,BENTSEN Allan (DEN) / HINDERSSON Mikkel (DEN),GOLAVSEK Jaka (SLO) / JUZBASIC Neven (CRO),BENTSEN Allan
Pro Tour Austrian Open Vienna 2011,2011-09-21,KNIGHT Darius/REED Daniel,KOLAREK Tomislav/TAN Ruiwu,3,2,"11,9,12,9,11|6,11,10,11,7",QR64,GRAND_SLAM,MD,80,Qualification,KNIGHT Darius (ENG) / REED Daniel (ENG),KOLAREK Tomislav (CRO) / TAN Ruiwu (CRO),KNIGHT Darius
Pro Tour Austrian Open Vienna 2011,2011-09-21,JANCARIK Lubomir/KONECNY Tomas,BERNER Eric/RONNEBERG Espen,3,0,,QR64,GRAND_SLAM,MD,80,Qualification,JANCARIK Lubomir (CZE) / KONECNY Tomas (CZE),BERNER Eric (NOR) / RONNEBERG Espen (NOR),JANCARIK Lubomir
Pro Tour Austrian Open Vienna 2011,2011-09-21,GAVLAS Antonin/OBESLO Michal,DIDUKH Oleksandr/ZHMUDENKO Yaroslav,3,0,"11,11,11|9,8,5",QR32,GRAND_SLAM,MD,80,Qualification,GAVLAS Antonin (CZE) / OBESLO Michal (CZE),DIDUKH Oleksandr (UKR) / ZHMUDENKO Yaroslav (UKR),GAVLAS Antonin
Pro Tour Austrian Open Vienna 2011,2011-09-21,KREANGA Kalinikos/LAGOGIANNIS Konstantinos,JANCARIK Lubomir/KONECNY Tomas,3,1,"11,8,11,11|6,11,9,6",QR32,GRAND_SLAM,MD,80,Qualification,KREANGA Kalinikos (GRE) / LAGOGIANNIS Konstantinos (GRE),JANCARIK Lubomir (CZE) / KONECNY Tomas (CZE),KREANGA Kalinikos
Pro Tour Austrian Open Vienna 2011,2011-09-21,LEE Jinkwon/LEE Jungsam,GAVLAS Antonin/OBESLO Michal,3,2,"8,12,11,8,11|11,10,7,11,7",QR16,GRAND_SLAM,MD,80,Qualification,LEE Jinkwon (KOR) / LEE Jungsam (KOR),GAVLAS Antonin (CZE) / OBESLO Michal (CZE),LEE Jinkwon
Pro Tour Austrian Open Vienna 2011,2011-09-21,DODEAN Adrian/GOLOVANOV Stanislav,GROTH Jonathan/STERNBERG Kasper,3,2,"5,11,1,13,11|11,7,11,11,3",QR32,GRAND_SLAM,MD,80,Qualification,DODEAN Adrian (ROU) / GOLOVANOV Stanislav (BUL),GROTH Jonathan (DEN) / STERNBERG Kasper (DEN),DODEAN Adrian
Pro Tour Austrian Open Vienna 2011,2011-09-21,KARAS David/NOVOTA Samuel,ANDERSSON Harald/WARE Mathew,3,2,"9,10,12,11,11|11,12,10,9,9",QR128,GRAND_SLAM,MD,80,Qualification,KARAS David (SVK) / NOVOTA Samuel (SVK),ANDERSSON Harald (SWE) / WARE Mathew (ENG),KARAS David
Pro Tour Austrian Open Vienna 2011,2011-09-21,DRINKHALL Paul/PITCHFORD Liam,CHUNG Wai Lung/DE VRIES Martijn,3,0,"11,11,11|6,9,7",QR64,GRAND_SLAM,MD,80,Qualification,DRINKHALL Paul (ENG) / PITCHFORD Liam (ENG),CHUNG Wai Lung (NED) / DE VRIES Martijn (NED),DRINKHALL Paul
Pro Tour Austrian Open Vienna 2011,2011-09-21,DRINKHALL Paul/PITCHFORD Liam,KUZMIN Fedor/RUBTSOV Igor,3,1,"11,8,11,13|7,11,3,11",QR32,GRAND_SLAM,MD,80,Qualification,DRINKHALL Paul (ENG) / PITCHFORD Liam (ENG),KUZMIN Fedor (RUS) / RUBTSOV Igor (RUS),DRINKHALL Paul
Pro Tour Austrian Open Vienna 2011,2011-09-21,YANG Zi/ZHAN Jian,KNIGHT Darius/REED Daniel,3,1,"6,11,11,11|11,6,6,7",QR32,GRAND_SLAM,MD,80,Qualification,YANG Zi (SGP) / ZHAN Jian (SGP),KNIGHT Darius (ENG) / REED Daniel (ENG),YANG Zi
Pro Tour Austrian Open Vienna 2011,2011-09-21,CARNEROS Alfredo/DURAN Marc,KREANGA Kalinikos/LAGOGIANNIS Konstantinos,3,0,,QR16,GRAND_SLAM,MD,80,Qualification,CARNEROS Alfredo (ESP) / DURAN Marc (ESP),KREANGA Kalinikos (GRE) / LAGOGIANNIS Konstantinos (GRE),CARNEROS Alfredo
Pro Tour Austrian Open Vienna 2011,2011-09-21,FLORITZ Philipp/WALTHER Ricardo,HASANOVIC Remhad/IVANOV Daniel,3,0,"11,12,11|1,10,8",QR128,GRAND_SLAM,MD,80,Qualification,FLORITZ Philipp (BUL) / WALTHER Ricardo (GER),HASANOVIC Remhad (BIH) / IVANOV Daniel (BUL),FLORITZ Philipp
Pro Tour Austrian Open Vienna 2011,2011-09-21,FLORITZ Philipp/WALTHER Ricardo,GACINA Andrej/JUZBASIC Ivan,3,2,"11,14,6,7,11|7,12,11,11,4",QR64,GRAND_SLAM,MD,80,Qualification,FLORITZ Philipp (BUL) / WALTHER Ricardo (GER),GACINA Andrej (CRO) / JUZBASIC Ivan (CRO),FLORITZ Philipp
Pro Tour Austrian Open Vienna 2011,2011-09-21,GAVLAS Antonin/OBESLO Michal,FRAGKOULIS Georgios/KONSTANTINOPOULOS Giorgos,3,2,"11,8,11,8,13|4,11,5,11,11",QR128,GRAND_SLAM,MD,80,Qualification,GAVLAS Antonin (CZE) / OBESLO Michal (CZE),FRAGKOULIS Georgios (GRE) / KONSTANTINOPOULOS Giorgos (GRE),GAVLAS Antonin
Pro Tour Austrian Open Vienna 2011,2011-09-21,KASAHARA Hiromitsu/MATSUDAIRA Kenta,GIONIS Panagiotis/PAPAGEORGIOU Konstantinos,3,1,"4,11,11,11|11,4,7,5",QR32,GRAND_SLAM,MD,80,Qualification,KASAHARA Hiromitsu (JPN) / MATSUDAIRA Kenta (JPN),GIONIS Panagiotis (GRE) / PAPAGEORGIOU Konstantinos (GRE),KASAHARA Hiromitsu
Pro Tour Austrian Open Vienna 2011,2011-09-21,LAKATOS Tamas/PAZSY Ferenc,BACA Emir/MOAVRO Sebastian,3,0,"11,11,11|9,7,5",QR128,GRAND_SLAM,MD,80,Qualification,LAKATOS Tamas (HUN) / PAZSY Ferenc (HUN),BACA Emir (ARG) / MOAVRO Sebastian (ARG),LAKATOS Tamas
Pro Tour Austrian Open Vienna 2011,2011-09-21,LAKATOS Tamas/PAZSY Ferenc,FEGERL Stefan/FENG Xiaoquan,3,0,,QR64,GRAND_SLAM,MD,80,Qualification,LAKATOS Tamas (HUN) / PAZSY Ferenc (HUN),FEGERL Stefan (AUT) / FENG Xiaoquan (AUT),LAKATOS Tamas
Pro Tour Austrian Open Vienna 2011,2011-09-21,KUCHUK Aleksandr/NEKHVEDOVICH Vitaly,JAKAB Janos/KOSIBA Daniel,3,0,"11,11,13|8,5,11",QR64,GRAND_SLAM,MD,80,Qualification,KUCHUK Aleksandr (BLR) / NEKHVEDOVICH Vitaly (BLR),JAKAB Janos (HUN) / KOSIBA Daniel (HUN),KUCHUK Aleksandr
Pro Tour Austrian Open Vienna 2011,2011-09-21,FAZEKAS Peter/NAGY Krisztian,KARLSSON Kristian/PERSSON Jon,3,1,"9,11,11,14|11,4,5,12",QR64,GRAND_SLAM,MD,80,Qualification,FAZEKAS Peter (HUN) / NAGY Krisztian (HUN),KARLSSON Kristian (SWE) / PERSSON Jon (SWE),FAZEKAS Peter
Pro Tour Austrian Open Vienna 2011,2011-09-21,FAZEKAS Peter/NAGY Krisztian,FLORITZ Philipp/WALTHER Ricardo,3,0,"11,13,11|9,11,5",QR32,GRAND_SLAM,MD,80,Qualification,FAZEKAS Peter (HUN) / NAGY Krisztian (HUN),FLORITZ Philipp (BUL) / WALTHER Ricardo (GER),FAZEKAS Peter
Pro Tour Austrian Open Vienna 2011,2011-09-21,MICHELY Gilles/TOMASI Stefano,DE VRIES Boris/TER LUUN Casper,3,0,,QR128,GRAND_SLAM,MD,80,Qualification,MICHELY Gilles (LUX) / TOMASI Stefano (ITA),DE VRIES Boris (NED) / TER LUUN Casper (NED),MICHELY Gilles
Pro Tour Austrian Open Vienna 2011,2011-09-21,KREANGA Kalinikos/LAGOGIANNIS Konstantinos,MICHELY Gilles/TOMASI Stefano,3,0,"11,11,11|9,8,9",QR64,GRAND_SLAM,MD,80,Qualification,KREANGA Kalinikos (GRE) / LAGOGIANNIS Konstantinos (GRE),MICHELY Gilles (LUX) / TOMASI Stefano (ITA),KREANGA Kalinikos
