tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Pro Tour Indian Open Indore 2009,2009-03-12,GHOSH Soumyajit,BARBOLIN Illia,4,3,"8,12,11,5,11,12,11|11,10,13,11,5,10,6",R32,GRAND_SLAM,MS,41,Main Draw,GHOSH Soumyajit (IND),BARBOLIN Illia (BLR)
Pro Tour Indian Open Indore 2009,2009-03-12,MEHTA Pathik,BHOPALKAR Arpit,4,2,"11,5,9,11,11,11|7,11,11,7,5,7",R32,GRAND_SLAM,MS,41,Main Draw,MEHTA Pathik (IND),BHOPALKAR Arpit (IND)
Pro Tour Indian Open Indore 2009,2009-03-12,AKHLAGHPASAND Mohammadreza,PAUL Sayan,4,0,"11,11,11,11|6,2,9,2",R32,GRAND_SLAM,MS,41,Main Draw,AKHLAGHPASAND Mohammadreza (USA),PAUL Sayan (IND)
Pro Tour Indian Open Indore 2009,2009-03-12,CAI Xiaoli,DORJI Namgay,4,0,"11,11,11,11|1,3,1,2",R32,GRAND_SLAM,MS,41,Main Draw,CAI Xiaoli (SGP),DORJI Namgay (BHU)
Pro Tour Indian Open Indore 2009,2009-03-12,KUMAR Jubin,ASTASHONOK Sergei,4,1,"4,11,11,12,11|11,3,1,10,8",R32,GRAND_SLAM,MS,41,Main Draw,KUMAR Jubin (IND),ASTASHONOK Sergei (BLR)
Pro Tour Indian Open Indore 2009,2009-03-12,AHADI Mehran,SARKAR Sougata,4,0,"11,11,11,11|9,1,8,9",R32,GRAND_SLAM,MS,41,Main Draw,AHADI Mehran (IRI),SARKAR Sougata (IND)
Pro Tour Indian Open Indore 2009,2009-03-12,BAYRAMPOUR ARALLO Mohammad,IBRAHIM Muhd Shakirin,4,2,"15,6,7,11,11,13|13,11,11,8,6,11",R32,GRAND_SLAM,MS,41,Main Draw,BAYRAMPOUR ARALLO Mohammad (IRI),IBRAHIM Muhd Shakirin (MAS)
Pro Tour Indian Open Indore 2009,2009-03-12,NANDI Anirban,MONDAL Raj,4,0,"11,12,11,11|5,10,3,5",R32,GRAND_SLAM,MS,41,Main Draw,NANDI Anirban (IND),MONDAL Raj (IND)
Pro Tour Indian Open Indore 2009,2009-03-12,SAHA Subhajit,KUMAR Raj,4,0,"11,11,12,11|1,4,10,6",R32,GRAND_SLAM,MS,41,Main Draw,SAHA Subhajit (IND),KUMAR Raj (BHU)
Pro Tour Indian Open Indore 2009,2009-03-12,CHAKRABORTY Sourav,ADHIKARI Sonam,4,0,"11,11,11,11|2,6,2,3",R32,GRAND_SLAM,MS,41,Main Draw,CHAKRABORTY Sourav (IND),ADHIKARI Sonam (BHU)
