tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
New Caledonia Open Championships Noumea 2010,2010-07-24,GEOFFROY Kirsan,DAVIGNON Gregoire,3,0,,,WTT_CONTENDER,CBS,664,Qualification,GEOFFROY Kirsan (NCL),DAVIGNON Gregoire (NCL),GEOFFROY Kirsan
New Caledonia Open Championships Noumea 2010,2010-07-24,LAI VAN Fabien,GEOFFROY Kirsan,3,0,,,WTT_CONTENDER,CBS,664,Qualification,LAI VAN Fabien (NCL),GEOFFROY Kirsan (NCL),LAI VAN Fabien
New Caledonia Open Championships Noumea 2010,2010-07-24,LAI VAN Fabien,DAVIGNON Gregoire,3,0,,,WTT_CONTENDER,CBS,664,Qualification,LAI VAN Fabien (NCL),DAVIGNON Gregoire (NCL),LAI VAN Fabien
New Caledonia Open Championships Noumea 2010,2010-07-24,DINEVAN Corentin,ESTIENNE Valentin,3,0,,,WTT_CONTENDER,CBS,664,Qualification,DINEVAN Corentin (NCL),ESTIENNE Valentin (NCL),DINEVAN Corentin
New Caledonia Open Championships Noumea 2010,2010-07-24,LAIMER Julien,LUSSIEZ Mathieu,3,0,,,WTT_CONTENDER,CBS,664,Qualification,LAIMER Julien (NCL),LUSSIEZ Mathieu (NCL),LAIMER Julien
New Caledonia Open Championships Noumea 2010,2010-07-24,BENOUHOUD Ghali,LUSSIEZ Mathieu,3,0,,,WTT_CONTENDER,CBS,664,Qualification,BENOUHOUD Ghali (NCL),LUSSIEZ Mathieu (NCL),BENOUHOUD Ghali
New Caledonia Open Championships Noumea 2010,2010-07-24,BENOUHOUD Ghali,LAIMER Julien,3,0,,,WTT_CONTENDER,CBS,664,Qualification,BENOUHOUD Ghali (NCL),LAIMER Julien (NCL),BENOUHOUD Ghali
New Caledonia Open Championships Noumea 2010,2010-07-24,MASSELOT Antoine,BLETTERY Damien,3,0,,,WTT_CONTENDER,CBS,664,Qualification,MASSELOT Antoine (NCL),BLETTERY Damien (NCL),MASSELOT Antoine
New Caledonia Open Championships Noumea 2010,2010-07-24,BOLTINOZ Florian,MASSELOT Antoine,3,0,,,WTT_CONTENDER,CBS,664,Qualification,BOLTINOZ Florian (NCL),MASSELOT Antoine (NCL),BOLTINOZ Florian
New Caledonia Open Championships Noumea 2010,2010-07-24,BOLTINOZ Florian,BLETTERY Damien,3,0,,,WTT_CONTENDER,CBS,664,Qualification,BOLTINOZ Florian (NCL),BLETTERY Damien (NCL),BOLTINOZ Florian
New Caledonia Open Championships Noumea 2010,2010-07-24,DUPONT Theo,BONIFACE Samuel,3,0,,,WTT_CONTENDER,CBS,664,Qualification,DUPONT Theo (NCL),BONIFACE Samuel (NCL),DUPONT Theo
New Caledonia Open Championships Noumea 2010,2010-07-24,OFFLAVILLE Loann,COQUARD Charly,3,0,,,WTT_CONTENDER,CBS,664,Qualification,OFFLAVILLE Loann (NCL),COQUARD Charly (NCL),OFFLAVILLE Loann
New Caledonia Open Championships Noumea 2010,2010-07-24,COQUARD Charly,GRIOT Nathanael,3,0,,,WTT_CONTENDER,CBS,664,Qualification,COQUARD Charly (NCL),GRIOT Nathanael (NCL),COQUARD Charly
New Caledonia Open Championships Noumea 2010,2010-07-24,OFFLAVILLE Loann,GRIOT Nathanael,3,0,,,WTT_CONTENDER,CBS,664,Qualification,OFFLAVILLE Loann (NCL),GRIOT Nathanael (NCL),OFFLAVILLE Loann
New Caledonia Open Championships Noumea 2010,2010-07-24,LAI VAN Fabien,DINEVAN Corentin,3,0,,F,WTT_CONTENDER,CBS,664,Main Draw,LAI VAN Fabien (NCL),DINEVAN Corentin (NCL),LAI VAN Fabien
New Caledonia Open Championships Noumea 2010,2010-07-24,LAI VAN Fabien,BENOUHOUD Ghali,3,0,,SF,WTT_CONTENDER,CBS,664,Main Draw,LAI VAN Fabien (NCL),BENOUHOUD Ghali (NCL),LAI VAN Fabien
New Caledonia Open Championships Noumea 2010,2010-07-24,DINEVAN Corentin,DUPONT Theo,3,0,,SF,WTT_CONTENDER,CBS,664,Main Draw,DINEVAN Corentin (NCL),DUPONT Theo (NCL),DINEVAN Corentin
New Caledonia Open Championships Noumea 2010,2010-07-24,BENOUHOUD Ghali,OFFLAVILLE Loann,3,0,,QF,WTT_CONTENDER,CBS,664,Main Draw,BENOUHOUD Ghali (NCL),OFFLAVILLE Loann (NCL),BENOUHOUD Ghali
New Caledonia Open Championships Noumea 2010,2010-07-24,DUPONT Theo,BOLTINOZ Florian,3,0,,QF,WTT_CONTENDER,CBS,664,Main Draw,DUPONT Theo (NCL),BOLTINOZ Florian (NCL),DUPONT Theo
New Caledonia Open Championships Noumea 2010,2010-07-24,DUMORTIER Fleur,MAWA Tracey,3,0,,,WTT_CONTENDER,CGS,664,Qualification,DUMORTIER Fleur (NCL),MAWA Tracey (VAN),DUMORTIER Fleur
New Caledonia Open Championships Noumea 2010,2010-07-24,BOLTINOZ Anais,WAAGA Adeline,3,0,,,WTT_CONTENDER,CGS,664,Qualification,BOLTINOZ Anais (NCL),WAAGA Adeline (NCL),BOLTINOZ Anais
New Caledonia Open Championships Noumea 2010,2010-07-24,DUMORTIER Fleur,WAAGA Adeline,3,0,,,WTT_CONTENDER,CGS,664,Qualification,DUMORTIER Fleur (NCL),WAAGA Adeline (NCL),DUMORTIER Fleur
New Caledonia Open Championships Noumea 2010,2010-07-24,BOLTINOZ Anais,MAWA Tracey,3,0,,,WTT_CONTENDER,CGS,664,Qualification,BOLTINOZ Anais (NCL),MAWA Tracey (VAN),BOLTINOZ Anais
