tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
ITTF North American Championships New York 2015,2015-09-05,HAZIN Jeremy,PIPER Myron,4,0,"11,11,11,11|4,2,7,7",R32,OTHER,MS,256,Main Draw,HAZIN Jeremy (CAN),PIPER Myron (BER),HAZIN Jeremy
ITTF North American Championships New York 2015,2015-09-05,LIU Victor,RAY Alden,4,0,"11,11,11,11|4,6,4,2",R32,OTHER,MS,256,Main Draw,LIU Victor (USA),RAY Alden (BER),LIU Victor
ITTF North American Championships New York 2015,2015-09-05,GUO Moxi,DURHAM Jaymo,4,0,"11,11,11,11|1,2,7,5",R32,OTHER,MS,256,Main Draw,DURHAM Jaymo (BER),GUO Moxi (CAN),GUO Moxi
ITTF North American Championships New York 2015,2015-09-05,HAZIN Jeremy,AVVARI Krishnateja,4,0,"11,11,11,11|5,8,9,7",R16,OTHER,MS,256,Main Draw,HAZIN Jeremy (CAN),AVVARI Krishnateja (USA),HAZIN Jeremy
ITTF North American Championships New York 2015,2015-09-05,WANG Jack,MORAN Alexander,4,0,"11,12,11,11|6,10,6,6",R16,OTHER,MS,256,Main Draw,WANG Jack (USA),MORAN Alexander (CAN),WANG Jack
ITTF North American Championships New York 2015,2015-09-05,BUTLER Jimmy,LIU Victor,4,3,"8,11,3,11,8,11,11|11,9,11,8,11,7,8",R16,OTHER,MS,256,Main Draw,LIU Victor (USA),BUTLER Jimmy (USA),BUTLER Jimmy
ITTF North American Championships New York 2015,2015-09-05,JHA Kanak,GUO Moxi,4,1,"11,11,4,11,11|7,1,11,7,5",R16,OTHER,MS,256,Main Draw,JHA Kanak (USA),GUO Moxi (CAN),JHA Kanak
ITTF North American Championships New York 2015,2015-09-05,ALGUETTI Sharon,ZHANG Yahao,4,3,"11,12,11,4,6,10,11|6,10,6,11,11,12,9",R16,OTHER,MS,256,Main Draw,ALGUETTI Sharon (USA),ZHANG Yahao (USA),ALGUETTI Sharon
ITTF North American Championships New York 2015,2015-09-05,ILIJEVSKI Filip,HO Bryan,4,0,"11,15,11,11|2,13,8,5",R16,OTHER,MS,256,Main Draw,ILIJEVSKI Filip (CAN),HO Bryan (CAN),ILIJEVSKI Filip
ITTF North American Championships New York 2015,2015-09-05,THERIAULT Pierre-Luc,MEDJUGORAC Marko,4,1,"11,11,11,9,11|9,4,6,11,6",R16,OTHER,MS,256,Main Draw,MEDJUGORAC Marko (CAN),THERIAULT Pierre-Luc (CAN),THERIAULT Pierre-Luc
ITTF North American Championships New York 2015,2015-09-05,WANG Timothy,HAZIN Jeremy,4,1,"8,11,11,11,11|11,9,9,5,2",QF,OTHER,MS,256,Main Draw,WANG Timothy (USA),HAZIN Jeremy (CAN),WANG Timothy
ITTF North American Championships New York 2015,2015-09-05,WANG Jack,BUTLER Jimmy,4,3,"14,11,6,9,15,11,12|12,13,11,11,13,9,10",QF,OTHER,MS,256,Main Draw,WANG Jack (USA),BUTLER Jimmy (USA),WANG Jack
ITTF North American Championships New York 2015,2015-09-05,JHA Kanak,ALGUETTI Sharon,4,0,"11,11,11,11|6,9,5,9",QF,OTHER,MS,256,Main Draw,JHA Kanak (USA),ALGUETTI Sharon (USA),JHA Kanak
ITTF North American Championships New York 2015,2015-09-05,THERIAULT Pierre-Luc,ILIJEVSKI Filip,4,2,"11,9,6,11,11,11|9,11,11,8,4,5",QF,OTHER,MS,256,Main Draw,ILIJEVSKI Filip (CAN),THERIAULT Pierre-Luc (CAN),THERIAULT Pierre-Luc
ITTF North American Championships New York 2015,2015-09-05,WANG Timothy,WANG Jack,4,0,"11,11,14,11|8,8,12,3",SF,OTHER,MS,256,Main Draw,WANG Timothy (USA),WANG Jack (USA),WANG Timothy
ITTF North American Championships New York 2015,2015-09-05,THERIAULT Pierre-Luc,JHA Kanak,4,2,"11,9,11,7,12,11|3,11,2,11,10,5",SF,OTHER,MS,256,Main Draw,JHA Kanak (USA),THERIAULT Pierre-Luc (CAN),THERIAULT Pierre-Luc
ITTF North American Championships New York 2015,2015-09-05,WANG Timothy,THERIAULT Pierre-Luc,4,1,"11,12,3,11,11|7,10,11,9,6",F,OTHER,MS,256,Main Draw,WANG Timothy (USA),THERIAULT Pierre-Luc (CAN),WANG Timothy
ITTF North American Championships New York 2015,2015-09-05,ZHANG Mo,COTE Alicia,4,1,"11,8,11,12,11|5,11,3,10,9",R16,OTHER,WS,256,Main Draw,ZHANG Mo (CAN),COTE Alicia (CAN),ZHANG Mo
ITTF North American Championships New York 2015,2015-09-05,HUGH Judy,YEUNG Justina,4,1,"11,11,11,10,11|9,8,6,12,5",R16,OTHER,WS,256,Main Draw,HUGH Judy (USA),YEUNG Justina (CAN),HUGH Judy
ITTF North American Championships New York 2015,2015-09-05,JHA Prachi,LAI Laura,4,0,"11,11,11,11|6,5,3,6",R16,OTHER,WS,256,Main Draw,LAI Laura (CAN),JHA Prachi (USA),JHA Prachi
ITTF North American Championships New York 2015,2015-09-05,LIN Tina,LIAO Ivy,4,1,"10,11,11,11,11|12,5,7,9,4",R16,OTHER,WS,256,Main Draw,LIAO Ivy (CAN),LIN Tina (USA),LIN Tina
ITTF North American Championships New York 2015,2015-09-05,WANG Amy,XU Joyce,4,2,"11,9,11,11,8,11|3,11,7,7,11,4",R16,OTHER,WS,256,Main Draw,WANG Amy (USA),XU Joyce (CAN),WANG Amy
ITTF North American Championships New York 2015,2015-09-05,ZHANG Lily,DEB Ishana,4,1,"11,11,4,11,11|5,7,11,4,4",R16,OTHER,WS,256,Main Draw,DEB Ishana (USA),ZHANG Lily (USA),ZHANG Lily
ITTF North American Championships New York 2015,2015-09-05,ZHANG Mo,YANG Grace,4,0,"13,11,11,11|11,2,3,8",QF,OTHER,WS,256,Main Draw,ZHANG Mo (CAN),YANG Grace (USA),ZHANG Mo
ITTF North American Championships New York 2015,2015-09-05,JHA Prachi,HUGH Judy,4,1,"11,3,11,12,11|6,11,9,10,9",QF,OTHER,WS,256,Main Draw,HUGH Judy (USA),JHA Prachi (USA),JHA Prachi
ITTF North American Championships New York 2015,2015-09-05,WANG Crystal,LIN Tina,4,3,"9,9,11,6,11,11,12|11,11,7,11,7,1,10",QF,OTHER,WS,256,Main Draw,WANG Crystal (USA),LIN Tina (USA),WANG Crystal
ITTF North American Championships New York 2015,2015-09-05,ZHANG Lily,WANG Amy,4,1,"6,11,11,11,11|11,5,4,3,2",QF,OTHER,WS,256,Main Draw,WANG Amy (USA),ZHANG Lily (USA),ZHANG Lily
ITTF North American Championships New York 2015,2015-09-05,ZHANG Mo,JHA Prachi,4,2,"8,11,9,11,11,11|11,6,11,8,5,7",SF,OTHER,WS,256,Main Draw,ZHANG Mo (CAN),JHA Prachi (USA),ZHANG Mo
