tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
World Table Tennis Championships Yokohama 2009,2009-04-28,WANG Hao,ZENG Cem,4,0,"11,11,11,11|5,5,5,5",R128,WORLD_CHAMPIONSHIPS,MS,834,Main Draw,WANG Hao (CHN),ZENG Cem (TUR),WANG Hao
World Table Tennis Championships Yokohama 2009,2009-04-28,LEGOUT Christophe,PRESSLMAYER Bernhard,4,0,"11,11,11,11|9,5,5,8",R128,WORLD_CHAMPIONSHIPS,MS,834,Main Draw,LEGOUT Christophe (FRA),PRESSLMAYER Bernhard (AUT),LEGOUT Christophe
World Table Tennis Championships Yokohama 2009,2009-04-28,KEINATH Thomas,FILIMON Andrei,4,0,"11,11,11,12|7,9,4,10",R128,WORLD_CHAMPIONSHIPS,MS,834,Main Draw,KEINATH Thomas (SVK),FILIMON Andrei (ROU),KEINATH Thomas
World Table Tennis Championships Yokohama 2009,2009-04-28,KORBEL Petr,YANG Min,4,1,"11,7,11,12,12|6,11,9,10,10",R128,WORLD_CHAMPIONSHIPS,MS,834,Main Draw,KORBEL Petr (CZE),YANG Min (ITA),KORBEL Petr
World Table Tennis Championships Yokohama 2009,2009-04-28,SUSS Christian,HENZELL William,4,0,"11,13,11,12|9,11,9,10",R128,WORLD_CHAMPIONSHIPS,MS,834,Main Draw,SUSS Christian (GER),HENZELL William (AUS),SUSS Christian
World Table Tennis Championships Yokohama 2009,2009-04-28,OYA Hidetoshi,TORIOLA Segun,4,1,"19,3,11,11,11|17,11,8,5,5",R128,WORLD_CHAMPIONSHIPS,MS,834,Main Draw,OYA Hidetoshi (JPN),TORIOLA Segun (NGR),OYA Hidetoshi
World Table Tennis Championships Yokohama 2009,2009-04-28,MONTEIRO Thiago,ALTO Gaston,4,3,"7,13,9,11,11,8,11|11,11,11,7,8,11,6",R128,WORLD_CHAMPIONSHIPS,MS,834,Main Draw,MONTEIRO Thiago (BRA),ALTO Gaston (ARG),MONTEIRO Thiago
World Table Tennis Championships Yokohama 2009,2009-04-28,JIANG Tianyi,GAVLAS Antonin,4,3,"11,6,8,11,10,11,11|7,11,11,9,12,9,7",R128,WORLD_CHAMPIONSHIPS,MS,834,Main Draw,JIANG Tianyi (HKG),GAVLAS Antonin (CZE),JIANG Tianyi
World Table Tennis Championships Yokohama 2009,2009-04-28,RYU Seungmin,JANCARIK Lubomir,4,0,"11,11,14,11|6,9,12,8",R128,WORLD_CHAMPIONSHIPS,MS,834,Main Draw,RYU Seungmin (KOR),JANCARIK Lubomir (CZE),RYU Seungmin
World Table Tennis Championships Yokohama 2009,2009-04-28,TOKIC Bojan,KOSOWSKI Jakub,4,1,"11,12,9,11,12|4,10,11,8,10",R128,WORLD_CHAMPIONSHIPS,MS,834,Main Draw,TOKIC Bojan (SLO),KOSOWSKI Jakub (POL),TOKIC Bojan
