tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
ITTF Europe Cup Antibes 2017,2017-02-03,WINTER Sabine,POTA Georgina,4,3,"11,8,11,6,11,7,11|9,11,2,11,5,11,8",QF,OTHER,WS,473,Main Draw,POTA Georgina (HUN),WINTER Sabine (GER),WINTER Sabine
ITTF Europe Cup Antibes 2017,2017-02-03,LI Jie,EKHOLM Matilda,4,2,"7,11,11,11,11,11|11,13,5,7,8,9",QF,OTHER,WS,473,Main Draw,EKHOLM Matilda (SWE),LI Jie (NED),LI Jie
ITTF Europe Cup Antibes 2017,2017-02-03,SOLJA Petrissa,SZOCS Bernadette,4,2,"11,11,6,11,7,11|9,8,11,9,11,6",QF,OTHER,WS,473,Main Draw,SOLJA Petrissa (GER),SZOCS Bernadette (ROU),SOLJA Petrissa
ITTF Europe Cup Antibes 2017,2017-02-03,LIU Jia,DODEAN Daniela,4,0,"11,11,11,11|6,8,7,7",QF,OTHER,WS,473,Main Draw,DODEAN Daniela (ROU),LIU Jia (AUT),LIU Jia
ITTF Europe Cup Antibes 2017,2017-02-03,LI Jie,WINTER Sabine,4,2,"5,11,15,9,11,11|11,7,13,11,7,6",SF,OTHER,WS,473,Main Draw,WINTER Sabine (GER),LI Jie (NED),LI Jie
ITTF Europe Cup Antibes 2017,2017-02-03,SOLJA Petrissa,LIU Jia,4,1,"13,7,11,13,11|11,11,5,11,5",SF,OTHER,WS,473,Main Draw,SOLJA Petrissa (GER),LIU Jia (AUT),SOLJA Petrissa
ITTF Europe Cup Antibes 2017,2017-02-03,LI Jie,SOLJA Petrissa,4,1,"11,7,11,11,11|7,11,3,6,0",F,OTHER,WS,473,Main Draw,LI Jie (NED),SOLJA Petrissa (GER),LI Jie
ITTF Europe Cup Antibes 2017,2017-02-03,POTA Georgina,EKHOLM Matilda,4,3,"11,11,10,8,11,9,11|7,9,12,11,9,11,6",5-8,OTHER,WS,473,Position Draw,POTA Georgina (HUN),EKHOLM Matilda (SWE),POTA Georgina
ITTF Europe Cup Antibes 2017,2017-02-03,SZOCS Bernadette,DODEAN Daniela,4,3,"11,4,9,6,11,11,12|8,11,11,11,9,8,10",5-8,OTHER,WS,473,Position Draw,SZOCS Bernadette (ROU),DODEAN Daniela (ROU),SZOCS Bernadette
ITTF Europe Cup Antibes 2017,2017-02-03,POTA Georgina,SZOCS Bernadette,4,0,,3RD,OTHER,WS,473,Position Draw,POTA Georgina (HUN),SZOCS Bernadette (ROU),POTA Georgina
ITTF Europe Cup Antibes 2017,2017-02-03,EKHOLM Matilda,DODEAN Daniela,4,2,"11,11,8,12,7,11|8,9,11,10,11,6",3RD,OTHER,WS,473,Position Draw,EKHOLM Matilda (SWE),DODEAN Daniela (ROU),EKHOLM Matilda
ITTF Europe Cup Antibes 2017,2017-02-03,WINTER Sabine,LIU Jia,4,3,"11,8,11,11,2,7,11|6,11,8,5,11,11,9",3RD,OTHER,WS,473,Position Draw,WINTER Sabine (GER),LIU Jia (AUT),WINTER Sabine
ITTF Europe Cup Antibes 2017,2017-02-03,OVTCHAROV Dimitrij,FEGERL Stefan,4,0,"11,11,11,11|4,8,5,9",QF,OTHER,MS,473,Main Draw,OVTCHAROV Dimitrij (GER),FEGERL Stefan (AUT),OVTCHAROV Dimitrij
