tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Asian Championships Macao 2011,2012-02-23,SIRISENA Rohan,NASEEM Mohamed,3,0,,R128,OTHER,MS,530,Main Draw,SIRISENA Rohan (SRI),NASEEM Mohamed (MDV)
Asian Championships Macao 2011,2012-02-23,SARSEMBAYEV Dias,CHE Long Lam,3,0,,R128,OTHER,MS,530,Main Draw,SARSEMBAYEV Dias (KAZ),CHE Long Lam (MAC)
Asian Championships Macao 2011,2012-02-23,JEOUNG Youngsik,ALBALUSHI Salah,3,0,,R128,OTHER,MS,530,Main Draw,JEOUNG Youngsik (KOR),ALBALUSHI Salah (UAE)
Asian Championships Macao 2011,2012-02-23,MOSSLLY Yhya,ENKHBAT Lkhagvasuren,3,0,,R128,OTHER,MS,530,Main Draw,MOSSLLY Yhya (SYR),ENKHBAT Lkhagvasuren (MGL)
Asian Championships Macao 2011,2012-02-23,CHEW Clarence,AJI Donny,3,0,,R128,OTHER,MS,530,Main Draw,CHEW Clarence (SGP),AJI Donny (INA)
Asian Championships Macao 2011,2012-02-23,ANTHONY Amalraj,LOTFOLLAH NASABI Midya,3,0,,R128,OTHER,MS,530,Main Draw,ANTHONY Amalraj (IND),LOTFOLLAH NASABI Midya (IRI)
Asian Championships Macao 2011,2012-02-23,DINH Quang Linh,AL-HASAN Salem,3,0,,R128,OTHER,MS,530,Main Draw,DINH Quang Linh (VIE),AL-HASAN Salem (KUW)
Asian Championships Macao 2011,2012-02-23,WONGSIRI Nikom,ALMAJED Rashed,3,0,,R128,OTHER,MS,530,Main Draw,WONGSIRI Nikom (THA),ALMAJED Rashed (BRN)
Asian Championships Macao 2011,2012-02-23,KIM Donghyun,ANSARY Abdul,3,0,,R128,OTHER,MS,530,Main Draw,KIM Donghyun (KOR),ANSARY Abdul (AFG)
Asian Championships Macao 2011,2012-02-23,WU Chih-Chi,SANOU Gouni,3,0,,R128,OTHER,MS,530,Main Draw,WU Chih-Chi (TPE),SANOU Gouni (SYR)
Asian Championships Macao 2011,2012-02-23,YANG Zi,GHOSH Soumyajit,3,0,,R128,OTHER,MS,530,Main Draw,YANG Zi (SGP),GHOSH Soumyajit (IND)
Asian Championships Macao 2011,2012-02-23,AKHLAGHPASAND Mohammadreza,DA COSTA Jelly,3,0,,R128,OTHER,MS,530,Main Draw,AKHLAGHPASAND Mohammadreza (USA),DA COSTA Jelly (INA)
Asian Championships Macao 2011,2012-02-23,AL-BALHAN Jaber,JUMA Hasan,3,0,,R128,OTHER,MS,530,Main Draw,AL-BALHAN Jaber (KUW),JUMA Hasan (BRN)
Asian Championships Macao 2011,2012-02-23,BEISENOV Samat,HASSAN Rashed,3,0,,R128,OTHER,MS,530,Main Draw,BEISENOV Samat (KAZ),HASSAN Rashed (UAE)
Asian Championships Macao 2011,2012-02-23,JANG Song Man,PHATHAPHONE Thavisack,3,0,,R128,OTHER,MS,530,Main Draw,JANG Song Man (PRK),PHATHAPHONE Thavisack (LAO)
Asian Championships Macao 2011,2012-02-23,CHEN Chien-An,ALAMIAN Nima,3,0,,R128,OTHER,MS,530,Main Draw,CHEN Chien-An (TPE),ALAMIAN Nima (IRI)
Asian Championships Macao 2011,2012-02-23,SANTIWATTANATARM Tanapol,ADAM ZAHIR Mohammad,3,0,,R128,OTHER,MS,530,Main Draw,SANTIWATTANATARM Tanapol (THA),ADAM ZAHIR Mohammad (MDV)
Asian Championships Macao 2011,2012-02-23,CHEUNG Yuk,SAEED Thamooh,3,0,,R128,OTHER,MS,530,Main Draw,CHEUNG Yuk (HKG),SAEED Thamooh (MDV)
Asian Championships Macao 2011,2012-02-23,UDOMSILP Chanakarn,KELBUGANOV Timur,3,0,,R128,OTHER,MS,530,Main Draw,UDOMSILP Chanakarn (THA),KELBUGANOV Timur (KAZ)
Asian Championships Macao 2011,2012-02-23,NGUYEN Thanh Luan,BUSHELAIBI Mohamed,3,0,,R128,OTHER,MS,530,Main Draw,NGUYEN Thanh Luan (VIE),BUSHELAIBI Mohamed (BRN)
Asian Championships Macao 2011,2012-02-23,LEE Chia-Sheng,SANTOSO Ficky,3,0,,R128,OTHER,MS,530,Main Draw,LEE Chia-Sheng (TPE),SANTOSO Ficky (INA)
Asian Championships Macao 2011,2012-02-23,MATSUDAIRA Kenta,AL-HASAN Ibrahem,3,0,,R128,OTHER,MS,530,Main Draw,MATSUDAIRA Kenta (JPN),AL-HASAN Ibrahem (KUW)
Asian Championships Macao 2011,2012-02-23,ACHANTA Sharath,SHARAFI Ahmad,3,0,,R128,OTHER,MS,530,Main Draw,ACHANTA Sharath (IND),SHARAFI Ahmad (AFG)
Asian Championships Macao 2011,2012-02-23,GERASSIMENKO Kirill,DANDAL Yamen,3,0,,R128,OTHER,MS,530,Main Draw,GERASSIMENKO Kirill (KAZ),DANDAL Yamen (SYR)
Asian Championships Macao 2011,2012-02-23,FARGHADANI Mohammad,CHANG Hoi Wa,3,0,,R128,OTHER,MS,530,Main Draw,FARGHADANI Mohammad (IRI),CHANG Hoi Wa (MAC)
Asian Championships Macao 2011,2012-02-23,KIM Song Nam,ALMOHAISENI Abdulla,3,0,,R128,OTHER,MS,530,Main Draw,KIM Song Nam (PRK),ALMOHAISENI Abdulla (UAE)
Asian Championships Macao 2011,2012-02-23,PANG Xue Jie,SALEH Mohamed,3,0,,R128,OTHER,MS,530,Main Draw,PANG Xue Jie (SGP),SALEH Mohamed (BRN)
Asian Championships Macao 2011,2012-02-23,HUANG Sheng-Sheng,SHETTY Sanil,3,0,,R128,OTHER,MS,530,Main Draw,HUANG Sheng-Sheng (TPE),SHETTY Sanil (IND)
Asian Championships Macao 2011,2012-02-23,LE Tien Dat,RASULI Abdul,3,0,,R128,OTHER,MS,530,Main Draw,LE Tien Dat (VIE),RASULI Abdul (AFG)
Asian Championships Macao 2011,2012-02-23,ALAMIYAN Noshad,KHUNLADSUVANNAVONG Chansamone,3,0,,R128,OTHER,MS,530,Main Draw,ALAMIYAN Noshad (IRI),KHUNLADSUVANNAVONG Chansamone (LAO)
Asian Championships Macao 2011,2012-02-23,SAHA Subhajit,SILVA Deshappriya,3,0,,R128,OTHER,MS,530,Main Draw,SAHA Subhajit (IND),SILVA Deshappriya (SRI)
Asian Championships Macao 2011,2012-02-23,MAULANA Gilang,AL-BAHRANI Husain,3,0,,R128,OTHER,MS,530,Main Draw,MAULANA Gilang (INA),AL-BAHRANI Husain (KUW)
Asian Championships Macao 2011,2012-02-23,BUHIJJI Hamad,BAATH Mohannad,3,0,,R128,OTHER,MS,530,Main Draw,BUHIJJI Hamad (BRN),BAATH Mohannad (SYR)
Asian Championships Macao 2011,2012-02-23,MA Long,SIRISENA Rohan,3,0,,R64,OTHER,MS,530,Main Draw,MA Long (CHN),SIRISENA Rohan (SRI)
Asian Championships Macao 2011,2012-02-23,JEOUNG Youngsik,SARSEMBAYEV Dias,3,0,,R64,OTHER,MS,530,Main Draw,JEOUNG Youngsik (KOR),SARSEMBAYEV Dias (KAZ)
Asian Championships Macao 2011,2012-02-23,TSE Ka Chun,MOSSLLY Yhya,3,0,,R64,OTHER,MS,530,Main Draw,TSE Ka Chun (HKG),MOSSLLY Yhya (SYR)
Asian Championships Macao 2011,2012-02-23,NIWA Koki,CHEW Clarence,3,0,,R64,OTHER,MS,530,Main Draw,NIWA Koki (JPN),CHEW Clarence (SGP)
Asian Championships Macao 2011,2012-02-23,LEUNG Chu Yan,ANTHONY Amalraj,3,0,,R64,OTHER,MS,530,Main Draw,LEUNG Chu Yan (HKG),ANTHONY Amalraj (IND)
Asian Championships Macao 2011,2012-02-23,DINH Quang Linh,PHANNAVONG Soulichack,3,0,,R64,OTHER,MS,530,Main Draw,DINH Quang Linh (VIE),PHANNAVONG Soulichack (LAO)
Asian Championships Macao 2011,2012-02-23,KIM Nam Chol,WONGSIRI Nikom,3,0,,R64,OTHER,MS,530,Main Draw,KIM Nam Chol (PRK),WONGSIRI Nikom (THA)
Asian Championships Macao 2011,2012-02-23,CHUANG Chih-Yuan,KIM Donghyun,3,0,,R64,OTHER,MS,530,Main Draw,CHUANG Chih-Yuan (TPE),KIM Donghyun (KOR)
Asian Championships Macao 2011,2012-02-23,MIZUTANI Jun,KHAWADI Aminullah,3,0,,R64,OTHER,MS,530,Main Draw,MIZUTANI Jun (JPN),KHAWADI Aminullah (AFG)
Asian Championships Macao 2011,2012-02-23,WU Chih-Chi,YANG Zi,3,0,,R64,OTHER,MS,530,Main Draw,WU Chih-Chi (TPE),YANG Zi (SGP)
Asian Championships Macao 2011,2012-02-23,CHAITAT Chaisit,AKHLAGHPASAND Mohammadreza,3,0,,R64,OTHER,MS,530,Main Draw,CHAITAT Chaisit (THA),AKHLAGHPASAND Mohammadreza (USA)
Asian Championships Macao 2011,2012-02-23,LEE Jungwoo,AL-BALHAN Jaber,3,0,,R64,OTHER,MS,530,Main Draw,LEE Jungwoo (KOR),AL-BALHAN Jaber (KUW)
Asian Championships Macao 2011,2012-02-23,JIANG Tianyi,BEISENOV Samat,3,0,,R64,OTHER,MS,530,Main Draw,JIANG Tianyi (HKG),BEISENOV Samat (KAZ)
Asian Championships Macao 2011,2012-02-23,JANG Song Man,CHE Chi Pan,3,0,,R64,OTHER,MS,530,Main Draw,JANG Song Man (PRK),CHE Chi Pan (MAC)
Asian Championships Macao 2011,2012-02-23,CHEN Chien-An,SANTIWATTANATARM Tanapol,3,0,,R64,OTHER,MS,530,Main Draw,CHEN Chien-An (TPE),SANTIWATTANATARM Tanapol (THA)
Asian Championships Macao 2011,2012-02-23,XU Xin,TRAN Tuan Quynh,3,0,,R64,OTHER,MS,530,Main Draw,XU Xin (CHN),TRAN Tuan Quynh (VIE)
