tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
US Open Milwaukee Wisconsin 2011,2011-06-30,LEE David,CHANG Darren,3,0,,R128,WTT_CONTENDER,CBS,702,Main Draw,LEE David (USA),CHANG Darren (USA),LEE David
US Open Milwaukee Wisconsin 2011,2011-06-30,GU Aaron,LUO Henry,3,0,,R128,WTT_CONTENDER,CBS,702,Main Draw,GU Aaron (USA),LUO Henry (USA),GU Aaron
US Open Milwaukee Wisconsin 2011,2011-06-30,ZHAO Michael,KOHLI Parth,3,0,,R128,WTT_CONTENDER,CBS,702,Main Draw,ZHAO Michael (USA),KOHLI Parth (USA),ZHAO Michael
US Open Milwaukee Wisconsin 2011,2011-06-30,CHANG Shawn,SHIWA Felipe,3,0,,R128,WTT_CONTENDER,CBS,702,Main Draw,CHANG Shawn (USA),SHIWA Felipe (USA),CHANG Shawn
US Open Milwaukee Wisconsin 2011,2011-06-30,VIRMANI Sabhya,CHOW Brandon,3,0,,R128,WTT_CONTENDER,CBS,702,Main Draw,VIRMANI Sabhya (IND),CHOW Brandon (USA),VIRMANI Sabhya
US Open Milwaukee Wisconsin 2011,2011-06-30,WOO Phillip,MEARS Dexter,3,0,,R128,WTT_CONTENDER,CBS,702,Main Draw,WOO Phillip (USA),MEARS Dexter (JAM),WOO Phillip
US Open Milwaukee Wisconsin 2011,2011-06-30,KAHNG Alex,ANUMULAPALLY Pranav,3,0,,R128,WTT_CONTENDER,CBS,702,Main Draw,KAHNG Alex (USA),ANUMULAPALLY Pranav (USA),KAHNG Alex
US Open Milwaukee Wisconsin 2011,2011-06-30,PUIA Lalrin,ZHANG Jack,3,0,,R128,WTT_CONTENDER,CBS,702,Main Draw,PUIA Lalrin (IND),ZHANG Jack (USA),PUIA Lalrin
US Open Milwaukee Wisconsin 2011,2011-06-30,ALGUETTI Adar,IBRAHIM Joshua,3,0,,R128,WTT_CONTENDER,CBS,702,Main Draw,ALGUETTI Adar (USA),IBRAHIM Joshua (USA),ALGUETTI Adar
US Open Milwaukee Wisconsin 2011,2011-06-30,MCGRATH Joe,MOULTON Korey,3,0,,R128,WTT_CONTENDER,CBS,702,Main Draw,MCGRATH Joe (USA),MOULTON Korey (JAM),MCGRATH Joe
US Open Milwaukee Wisconsin 2011,2011-06-30,YADAV Abhishek,LEE David,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,YADAV Abhishek (IND),LEE David (USA),YADAV Abhishek
US Open Milwaukee Wisconsin 2011,2011-06-30,CHAN Calvin,ARUN Sagar,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,CHAN Calvin (USA),ARUN Sagar (USA),CHAN Calvin
US Open Milwaukee Wisconsin 2011,2011-06-30,YANG Larry,LI Jonathan,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,YANG Larry (USA),LI Jonathan (CAN),YANG Larry
US Open Milwaukee Wisconsin 2011,2011-06-30,CHODRI Kunal,GU Aaron,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,CHODRI Kunal (USA),GU Aaron (USA),CHODRI Kunal
US Open Milwaukee Wisconsin 2011,2011-06-30,CHU Nathaniel,ZAZOVE Jeffrey,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,CHU Nathaniel (USA),ZAZOVE Jeffrey (USA),CHU Nathaniel
US Open Milwaukee Wisconsin 2011,2011-06-30,WANG George,LAM Brandon,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,WANG George (USA),LAM Brandon (USA),WANG George
US Open Milwaukee Wisconsin 2011,2011-06-30,OU Jonathan,ZHAO Michael,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,OU Jonathan (USA),ZHAO Michael (USA),OU Jonathan
US Open Milwaukee Wisconsin 2011,2011-06-30,WANG Can,CHANG Shawn,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,WANG Can (USA),CHANG Shawn (USA),WANG Can
US Open Milwaukee Wisconsin 2011,2011-06-30,WANG Michael,LOZADA Edmundo,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,WANG Michael (USA),LOZADA Edmundo (VEN),WANG Michael
US Open Milwaukee Wisconsin 2011,2011-06-30,LUO Eldon,BAO Jack,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,LUO Eldon (USA),BAO Jack (USA),LUO Eldon
US Open Milwaukee Wisconsin 2011,2011-06-30,JHA Kanak,TRAN Michael Minh,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,JHA Kanak (USA),TRAN Michael Minh (USA),JHA Kanak
US Open Milwaukee Wisconsin 2011,2011-06-30,DESAI Vinay,XIE Tianming,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,DESAI Vinay (USA),XIE Tianming (USA),DESAI Vinay
US Open Milwaukee Wisconsin 2011,2011-06-30,DESAI Arjun,CHANG Vincent,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,DESAI Arjun (USA),CHANG Vincent (USA),DESAI Arjun
US Open Milwaukee Wisconsin 2011,2011-06-30,GUPTA Utkarsh,VIRMANI Sabhya,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,GUPTA Utkarsh (IND),VIRMANI Sabhya (IND),GUPTA Utkarsh
US Open Milwaukee Wisconsin 2011,2011-06-30,PATEL Aashay,FUENMAYOR Rafael,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,PATEL Aashay (USA),FUENMAYOR Rafael (VEN),PATEL Aashay
US Open Milwaukee Wisconsin 2011,2011-06-30,HAZIN Jeremy,WONG Michael,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,HAZIN Jeremy (CAN),WONG Michael (USA),HAZIN Jeremy
US Open Milwaukee Wisconsin 2011,2011-06-30,HSU Nathan,FURGASON Patrick,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,HSU Nathan (USA),FURGASON Patrick (USA),HSU Nathan
US Open Milwaukee Wisconsin 2011,2011-06-30,SHAH Aarsh,GUO Edward,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,SHAH Aarsh (USA),GUO Edward (CAN),SHAH Aarsh
US Open Milwaukee Wisconsin 2011,2011-06-30,PICCIOTTO Daniel,MURAKAMI Hikaru,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,PICCIOTTO Daniel (USA),MURAKAMI Hikaru (USA),PICCIOTTO Daniel
US Open Milwaukee Wisconsin 2011,2011-06-30,GAO Brian,PINILI Keiran Mark,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,GAO Brian (USA),PINILI Keiran Mark (USA),GAO Brian
US Open Milwaukee Wisconsin 2011,2011-06-30,LI Hangyu,KAHNG Alex,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,LI Hangyu (USA),KAHNG Alex (USA),LI Hangyu
US Open Milwaukee Wisconsin 2011,2011-06-30,PUIA Lalrin,JIN Ethan,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,PUIA Lalrin (IND),JIN Ethan (USA),PUIA Lalrin
US Open Milwaukee Wisconsin 2011,2011-06-30,AVVARI Krishnateja,PERRINE David,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,AVVARI Krishnateja (USA),PERRINE David (USA),AVVARI Krishnateja
US Open Milwaukee Wisconsin 2011,2011-06-30,TRAN Matthew,WU Alan,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,TRAN Matthew (USA),WU Alan (USA),TRAN Matthew
US Open Milwaukee Wisconsin 2011,2011-06-30,YEUNG Klement,ALGUETTI Adar,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,YEUNG Klement (CAN),ALGUETTI Adar (USA),YEUNG Klement
US Open Milwaukee Wisconsin 2011,2011-06-30,GONG Tong Tong,CHU Anthony,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,GONG Tong Tong (USA),CHU Anthony (USA),GONG Tong Tong
US Open Milwaukee Wisconsin 2011,2011-06-30,WANG Alston,BU Max,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,WANG Alston (USA),BU Max (USA),WANG Alston
US Open Milwaukee Wisconsin 2011,2011-06-30,KUMAR Shivansh,LI Dun Han,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,KUMAR Shivansh (USA),LI Dun Han (CAN),KUMAR Shivansh
US Open Milwaukee Wisconsin 2011,2011-06-30,CHEN Andrew,MCGRATH Joe,3,0,,R64,WTT_CONTENDER,CBS,702,Main Draw,CHEN Andrew (USA),MCGRATH Joe (USA),CHEN Andrew
US Open Milwaukee Wisconsin 2011,2011-06-30,YADAV Abhishek,CHAN Calvin,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,YADAV Abhishek (IND),CHAN Calvin (USA),YADAV Abhishek
US Open Milwaukee Wisconsin 2011,2011-06-30,YANG Larry,YAO William,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,YANG Larry (USA),YAO William (USA),YANG Larry
US Open Milwaukee Wisconsin 2011,2011-06-30,CHODRI Kunal,CHU Nathaniel,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,CHODRI Kunal (USA),CHU Nathaniel (USA),CHODRI Kunal
US Open Milwaukee Wisconsin 2011,2011-06-30,OU Jonathan,WANG George,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,OU Jonathan (USA),WANG George (USA),OU Jonathan
US Open Milwaukee Wisconsin 2011,2011-06-30,WANG Can,WANG Michael,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,WANG Can (USA),WANG Michael (USA),WANG Can
US Open Milwaukee Wisconsin 2011,2011-06-30,LUO Eldon,PRASANNA Shreyas,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,LUO Eldon (USA),PRASANNA Shreyas (USA),LUO Eldon
US Open Milwaukee Wisconsin 2011,2011-06-30,JHA Kanak,DESAI Vinay,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,JHA Kanak (USA),DESAI Vinay (USA),JHA Kanak
US Open Milwaukee Wisconsin 2011,2011-06-30,GUPTA Utkarsh,DESAI Arjun,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,GUPTA Utkarsh (IND),DESAI Arjun (USA),GUPTA Utkarsh
US Open Milwaukee Wisconsin 2011,2011-06-30,PATEL Aashay,WOO Phillip,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,PATEL Aashay (USA),WOO Phillip (USA),PATEL Aashay
US Open Milwaukee Wisconsin 2011,2011-06-30,HSU Nathan,HAZIN Jeremy,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,HSU Nathan (USA),HAZIN Jeremy (CAN),HSU Nathan
US Open Milwaukee Wisconsin 2011,2011-06-30,SHAH Aarsh,PICCIOTTO Daniel,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,SHAH Aarsh (USA),PICCIOTTO Daniel (USA),SHAH Aarsh
US Open Milwaukee Wisconsin 2011,2011-06-30,LI Hangyu,GAO Brian,3,0,,R32,WTT_CONTENDER,CBS,702,Main Draw,LI Hangyu (USA),GAO Brian (USA),LI Hangyu
