tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
27th South East Asian Games Myanmar 2013,2013-12-11,KYI Than,SANTOSO Ficky,3,0,,,OTHER,MS,525,Qualification,KYI Than (MYA),SANTOSO Ficky (INA)
27th South East Asian Games Myanmar 2013,2013-12-11,LE Tien Dat,PHATHAPHONE Thavisack,3,0,,,OTHER,MS,525,Qualification,LE Tien Dat (VIE),PHATHAPHONE Thavisack (LAO)
27th South East Asian Games Myanmar 2013,2013-12-11,LE Tien Dat,SANTOSO Ficky,3,0,,,OTHER,MS,525,Qualification,LE Tien Dat (VIE),SANTOSO Ficky (INA)
27th South East Asian Games Myanmar 2013,2013-12-11,PHATHAPHONE Thavisack,KYI Than,3,0,,,OTHER,MS,525,Qualification,PHATHAPHONE Thavisack (LAO),KYI Than (MYA)
27th South East Asian Games Myanmar 2013,2013-12-11,SANTOSO Ficky,PHATHAPHONE Thavisack,3,0,,,OTHER,MS,525,Qualification,SANTOSO Ficky (INA),PHATHAPHONE Thavisack (LAO)
27th South East Asian Games Myanmar 2013,2013-12-11,LE Tien Dat,KYI Than,3,0,,,OTHER,MS,525,Qualification,LE Tien Dat (VIE),KYI Than (MYA)
27th South East Asian Games Myanmar 2013,2013-12-11,ZHAN Jian,NGUYEN Van Ngoc,3,0,,,OTHER,MS,525,Qualification,ZHAN Jian (SGP),NGUYEN Van Ngoc (VIE)
27th South East Asian Games Myanmar 2013,2013-12-11,MARDIYONO Yon,SOEUNG Tola,3,0,,,OTHER,MS,525,Qualification,MARDIYONO Yon (INA),SOEUNG Tola (CAM)
27th South East Asian Games Myanmar 2013,2013-12-11,ZHAN Jian,SOEUNG Tola,3,0,,,OTHER,MS,525,Qualification,ZHAN Jian (SGP),SOEUNG Tola (CAM)
27th South East Asian Games Myanmar 2013,2013-12-11,NGUYEN Van Ngoc,MARDIYONO Yon,3,0,,,OTHER,MS,525,Qualification,NGUYEN Van Ngoc (VIE),MARDIYONO Yon (INA)
27th South East Asian Games Myanmar 2013,2013-12-11,ZHAN Jian,MARDIYONO Yon,3,0,,,OTHER,MS,525,Qualification,ZHAN Jian (SGP),MARDIYONO Yon (INA)
27th South East Asian Games Myanmar 2013,2013-12-11,NGUYEN Van Ngoc,SOEUNG Tola,3,0,,,OTHER,MS,525,Qualification,NGUYEN Van Ngoc (VIE),SOEUNG Tola (CAM)
27th South East Asian Games Myanmar 2013,2013-12-11,CHEW Clarence,LATT Thet Ko Ko,3,0,,,OTHER,MS,525,Qualification,CHEW Clarence (SGP),LATT Thet Ko Ko (MYA)
27th South East Asian Games Myanmar 2013,2013-12-11,HAIQAL Muhamad Ashraf,WONGSIRI Nikom,3,0,,,OTHER,MS,525,Qualification,HAIQAL Muhamad Ashraf (MAS),WONGSIRI Nikom (THA)
27th South East Asian Games Myanmar 2013,2013-12-11,CHEW Clarence,HAIQAL Muhamad Ashraf,3,0,,,OTHER,MS,525,Qualification,CHEW Clarence (SGP),HAIQAL Muhamad Ashraf (MAS)
27th South East Asian Games Myanmar 2013,2013-12-11,WONGSIRI Nikom,LATT Thet Ko Ko,3,0,,,OTHER,MS,525,Qualification,WONGSIRI Nikom (THA),LATT Thet Ko Ko (MYA)
27th South East Asian Games Myanmar 2013,2013-12-11,CHEW Clarence,WONGSIRI Nikom,3,0,,,OTHER,MS,525,Qualification,CHEW Clarence (SGP),WONGSIRI Nikom (THA)
27th South East Asian Games Myanmar 2013,2013-12-11,HAIQAL Muhamad Ashraf,LATT Thet Ko Ko,3,0,,,OTHER,MS,525,Qualification,HAIQAL Muhamad Ashraf (MAS),LATT Thet Ko Ko (MYA)
27th South East Asian Games Myanmar 2013,2013-12-11,GONZALES Richard,IBRAHIM Muhd Shakirin,3,0,,,OTHER,MS,525,Qualification,GONZALES Richard (PHI),IBRAHIM Muhd Shakirin (MAS)
27th South East Asian Games Myanmar 2013,2013-12-11,LIM Sok Long,KONGPHET Phinith,3,0,,,OTHER,MS,525,Qualification,LIM Sok Long (CAM),KONGPHET Phinith (LAO)
27th South East Asian Games Myanmar 2013,2013-12-11,GONZALES Richard,CHAITAT Chaisit,3,0,,,OTHER,MS,525,Qualification,GONZALES Richard (PHI),CHAITAT Chaisit (THA)
27th South East Asian Games Myanmar 2013,2013-12-11,IBRAHIM Muhd Shakirin,KONGPHET Phinith,3,0,,,OTHER,MS,525,Qualification,IBRAHIM Muhd Shakirin (MAS),KONGPHET Phinith (LAO)
27th South East Asian Games Myanmar 2013,2013-12-11,CHAITAT Chaisit,LIM Sok Long,3,0,,,OTHER,MS,525,Qualification,CHAITAT Chaisit (THA),LIM Sok Long (CAM)
27th South East Asian Games Myanmar 2013,2013-12-11,GONZALES Richard,KONGPHET Phinith,3,0,,,OTHER,MS,525,Qualification,GONZALES Richard (PHI),KONGPHET Phinith (LAO)
27th South East Asian Games Myanmar 2013,2013-12-11,CHAITAT Chaisit,KONGPHET Phinith,3,0,,,OTHER,MS,525,Qualification,CHAITAT Chaisit (THA),KONGPHET Phinith (LAO)
27th South East Asian Games Myanmar 2013,2013-12-11,IBRAHIM Muhd Shakirin,LIM Sok Long,3,0,,,OTHER,MS,525,Qualification,IBRAHIM Muhd Shakirin (MAS),LIM Sok Long (CAM)
27th South East Asian Games Myanmar 2013,2013-12-11,IBRAHIM Muhd Shakirin,CHAITAT Chaisit,3,0,,,OTHER,MS,525,Qualification,IBRAHIM Muhd Shakirin (MAS),CHAITAT Chaisit (THA)
27th South East Asian Games Myanmar 2013,2013-12-11,GONZALES Richard,LIM Sok Long,3,0,,,OTHER,MS,525,Qualification,GONZALES Richard (PHI),LIM Sok Long (CAM)
27th South East Asian Games Myanmar 2013,2013-12-11,LI Isabelle Siyun,HO Ying,3,0,,,OTHER,WS,525,Qualification,LI Isabelle Siyun (SGP),HO Ying (MAS)
27th South East Asian Games Myanmar 2013,2013-12-11,LARIBA Ian,HO Ying,3,0,,,OTHER,WS,525,Qualification,LARIBA Ian (PHI),HO Ying (MAS)
27th South East Asian Games Myanmar 2013,2013-12-11,LI Isabelle Siyun,LARIBA Ian,3,0,,,OTHER,WS,525,Qualification,LI Isabelle Siyun (SGP),LARIBA Ian (PHI)
27th South East Asian Games Myanmar 2013,2013-12-11,MAI Trang,HAN Swe Swe,3,0,,,OTHER,WS,525,Qualification,MAI Trang (VIE),HAN Swe Swe (MYA)
27th South East Asian Games Myanmar 2013,2013-12-11,WULANSARI Widya,SOUTHAMMAVONG Thiphakone,3,0,,,OTHER,WS,525,Qualification,WULANSARI Widya (INA),SOUTHAMMAVONG Thiphakone (LAO)
27th South East Asian Games Myanmar 2013,2013-12-11,MAI Trang,WULANSARI Widya,3,0,,,OTHER,WS,525,Qualification,MAI Trang (VIE),WULANSARI Widya (INA)
27th South East Asian Games Myanmar 2013,2013-12-11,SOUTHAMMAVONG Thiphakone,HAN Swe Swe,3,0,,,OTHER,WS,525,Qualification,SOUTHAMMAVONG Thiphakone (LAO),HAN Swe Swe (MYA)
27th South East Asian Games Myanmar 2013,2013-12-11,MAI Trang,SOUTHAMMAVONG Thiphakone,3,0,,,OTHER,WS,525,Qualification,MAI Trang (VIE),SOUTHAMMAVONG Thiphakone (LAO)
27th South East Asian Games Myanmar 2013,2013-12-11,WULANSARI Widya,HAN Swe Swe,3,0,,,OTHER,WS,525,Qualification,WULANSARI Widya (INA),HAN Swe Swe (MYA)
27th South East Asian Games Myanmar 2013,2013-12-11,YU Mengyu,PALIT Stella,3,0,,,OTHER,WS,525,Qualification,YU Mengyu (SGP),PALIT Stella (INA)
27th South East Asian Games Myanmar 2013,2013-12-11,MUANGSUK Anisara,NGUYEN Thi Nga,3,0,,,OTHER,WS,525,Qualification,MUANGSUK Anisara (THA),NGUYEN Thi Nga (VIE)
27th South East Asian Games Myanmar 2013,2013-12-11,YU Mengyu,NGUYEN Thi Nga,3,0,,,OTHER,WS,525,Qualification,YU Mengyu (SGP),NGUYEN Thi Nga (VIE)
27th South East Asian Games Myanmar 2013,2013-12-11,MUANGSUK Anisara,PALIT Stella,3,0,,,OTHER,WS,525,Qualification,MUANGSUK Anisara (THA),PALIT Stella (INA)
27th South East Asian Games Myanmar 2013,2013-12-11,YU Mengyu,MUANGSUK Anisara,3,0,,,OTHER,WS,525,Qualification,YU Mengyu (SGP),MUANGSUK Anisara (THA)
27th South East Asian Games Myanmar 2013,2013-12-11,NGUYEN Thi Nga,PALIT Stella,3,0,,,OTHER,WS,525,Qualification,NGUYEN Thi Nga (VIE),PALIT Stella (INA)
27th South East Asian Games Myanmar 2013,2013-12-11,KOMWONG Nanthana,AYE Myat Thu,3,0,,,OTHER,WS,525,Qualification,KOMWONG Nanthana (THA),AYE Myat Thu (MYA)
27th South East Asian Games Myanmar 2013,2013-12-11,BEH Lee Wei,DOUANGPANYA Seangdavieng,3,0,,,OTHER,WS,525,Qualification,BEH Lee Wei (MAS),DOUANGPANYA Seangdavieng (LAO)
27th South East Asian Games Myanmar 2013,2013-12-11,KOMWONG Nanthana,DOUANGPANYA Seangdavieng,3,0,,,OTHER,WS,525,Qualification,KOMWONG Nanthana (THA),DOUANGPANYA Seangdavieng (LAO)
27th South East Asian Games Myanmar 2013,2013-12-11,BEH Lee Wei,AYE Myat Thu,3,0,,,OTHER,WS,525,Qualification,BEH Lee Wei (MAS),AYE Myat Thu (MYA)
27th South East Asian Games Myanmar 2013,2013-12-11,BEH Lee Wei,KOMWONG Nanthana,3,0,,,OTHER,WS,525,Qualification,BEH Lee Wei (MAS),KOMWONG Nanthana (THA)
