tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
WTT Contender Zagreb 2024,2024-06-03,KUKULKOVA Tatiana,BRZYSKA Anna,3,1,"11,7,11,12|4,11,6,10",QR1,WTT_CONTENDER,WS,2869,Qualification,KUKULKOVA Tatiana (SVK),BRZYSKA Anna (POL)
WTT Contender Zagreb 2024,2024-06-03,IONESCU Eduard,PETEK Borna,3,0,"11,11,11|5,7,5",QR2,WTT_CONTENDER,MS,2869,Qualification,IONESCU Eduard (ROU),PETEK Borna (CRO)
WTT Contender Zagreb 2024,2024-06-03,WANG Yang,CHEW Zhe Yu Clarence,3,2,"11,11,9,6,11|9,6,11,11,7",QR2,WTT_CONTENDER,MS,2869,Qualification,WANG Yang (SVK),CHEW Zhe Yu Clarence (SGP)
WTT Contender Zagreb 2024,2024-06-03,MAJOROS Bence,DRINKHALL Paul,3,1,"11,11,6,11|1,4,11,7",QR2,WTT_CONTENDER,MS,2869,Qualification,MAJOROS Bence (HUN),DRINKHALL Paul (ENG)
WTT Contender Zagreb 2024,2024-06-03,SAWETTABUT Jinnipa,OPEKA Lara,3,0,"11,13,11|7,11,8",QR1,WTT_CONTENDER,WS,2869,Qualification,SAWETTABUT Jinnipa (THA),OPEKA Lara (SLO)
WTT Contender Zagreb 2024,2024-06-03,HUANG Yan-Cheng,WETZEL Felix,3,1,"11,14,9,11|0,12,11,4",QR2,WTT_CONTENDER,MS,2869,Qualification,HUANG Yan-Cheng (TPE),WETZEL Felix (MLT)
WTT Contender Zagreb 2024,2024-06-03,CHAN Baldwin,KURMANGALIYEV Alan,3,1,"7,11,15,11|11,2,13,8",QR2,WTT_CONTENDER,MS,2869,Qualification,CHAN Baldwin (HKG),KURMANGALIYEV Alan (KAZ)
WTT Contender Zagreb 2024,2024-06-03,ASSAR Khalid,BENKO Leon,3,0,"12,11,12|10,4,10",QR2,WTT_CONTENDER,MS,2869,Qualification,ASSAR Khalid (EGY),BENKO Leon (CRO)
WTT Contender Zagreb 2024,2024-06-03,NUYTINCK Cedric,DILAS Nemanja,3,0,"11,11,11|1,7,4",QR2,WTT_CONTENDER,MS,2869,Qualification,NUYTINCK Cedric (BEL),DILAS Nemanja (SRB)
WTT Contender Zagreb 2024,2024-06-03,PANG Koen,MATI Taiwo,3,0,"11,11,11|2,1,8",QR2,WTT_CONTENDER,MS,2869,Qualification,PANG Koen (SGP),MATI Taiwo (NGR)
