tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
10th Central American Games San Jose 2013,2013-03-04,ESTRADA Andrea,MOLINA Marcela,3,0,,,OTHER,WS,520,Qualification,ESTRADA Andrea (GUA),MOLINA Marcela (NCA),ESTRADA Andrea
10th Central American Games San Jose 2013,2013-03-04,WANG De Ying,ROJAS Sol,3,0,,,OTHER,WS,520,Qualification,WANG De Ying (ESA),ROJAS Sol (CRC),WANG De Ying
10th Central American Games San Jose 2013,2013-03-04,WANG De Ying,MONTUFAR Andrea,3,0,,,OTHER,WS,520,Qualification,WANG De Ying (ESA),MONTUFAR Andrea (GUA),WANG De Ying
10th Central American Games San Jose 2013,2013-03-04,WANG De Ying,RIVAS Yoseline,3,0,,,OTHER,WS,520,Qualification,WANG De Ying (ESA),RIVAS Yoseline (NCA),WANG De Ying
10th Central American Games San Jose 2013,2013-03-04,ENRIQUEZ Mabelyn,NAVARRO Denisse,3,0,,,OTHER,WS,520,Qualification,ENRIQUEZ Mabelyn (GUA),NAVARRO Denisse (CRC),ENRIQUEZ Mabelyn
10th Central American Games San Jose 2013,2013-03-04,ENRIQUEZ Mabelyn,PEREZ Karla,3,0,,,OTHER,WS,520,Qualification,ENRIQUEZ Mabelyn (GUA),PEREZ Karla (ESA),ENRIQUEZ Mabelyn
10th Central American Games San Jose 2013,2013-03-04,ENRIQUEZ Mabelyn,MUNGUIA Hellen,3,0,,,OTHER,WS,520,Qualification,ENRIQUEZ Mabelyn (GUA),MUNGUIA Hellen (NCA),ENRIQUEZ Mabelyn
10th Central American Games San Jose 2013,2013-03-04,LOPEZ Analdy,ARIAS Emme,3,0,,,OTHER,WS,520,Qualification,LOPEZ Analdy (GUA),ARIAS Emme (ESA),LOPEZ Analdy
10th Central American Games San Jose 2013,2013-03-04,LOPEZ Analdy,ARAYA Angie,3,0,,,OTHER,WS,520,Qualification,LOPEZ Analdy (GUA),ARAYA Angie (CRC),LOPEZ Analdy
10th Central American Games San Jose 2013,2013-03-04,LOPEZ Analdy,PRADO Brisa,3,0,,,OTHER,WS,520,Qualification,LOPEZ Analdy (GUA),PRADO Brisa (NCA),LOPEZ Analdy
10th Central American Games San Jose 2013,2013-03-04,CALVO Allan,ALTAMIRANDA Justo,3,0,,,OTHER,MS,520,Qualification,CALVO Allan (CRC),ALTAMIRANDA Justo (PAN),CALVO Allan
10th Central American Games San Jose 2013,2013-03-04,CALVO Allan,CALDERON Julio,3,0,,,OTHER,MS,520,Qualification,CALVO Allan (CRC),CALDERON Julio (ESA),CALVO Allan
10th Central American Games San Jose 2013,2013-03-04,CALVO Allan,SEQUEIRA Roger,3,0,,,OTHER,MS,520,Qualification,CALVO Allan (CRC),SEQUEIRA Roger (NCA),CALVO Allan
10th Central American Games San Jose 2013,2013-03-04,SOTO Kevin,CASCANTE Jose,3,0,,,OTHER,MS,520,Qualification,SOTO Kevin (GUA),CASCANTE Jose (CRC),SOTO Kevin
10th Central American Games San Jose 2013,2013-03-04,SOTO Kevin,MOLINA Mario,3,0,,,OTHER,MS,520,Qualification,SOTO Kevin (GUA),MOLINA Mario (NCA),SOTO Kevin
10th Central American Games San Jose 2013,2013-03-04,SOTO Kevin,HENRIQUEZ Juan,3,0,,,OTHER,MS,520,Qualification,SOTO Kevin (GUA),HENRIQUEZ Juan (ESA),SOTO Kevin
10th Central American Games San Jose 2013,2013-03-04,RAMIREZ Jose Miguel,ESPINOSA Adrian,3,0,,,OTHER,MS,520,Qualification,RAMIREZ Jose Miguel (GUA),ESPINOSA Adrian (PAN),RAMIREZ Jose Miguel
10th Central American Games San Jose 2013,2013-03-04,ESPINOSA Adrian,SARMIENTO Miguel,3,0,,,OTHER,MS,520,Qualification,ESPINOSA Adrian (PAN),SARMIENTO Miguel (HON),ESPINOSA Adrian
