tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Northern European Championships Haapsalu 2018,2018-05-25,SANDSTROM Per,MOOS Madis,3,0,"11,11,11|3,6,7",,OTHER,MS,1007,Qualification,SANDSTROM Per (SWE),MOOS Madis (EST)
Northern European Championships Haapsalu 2018,2018-05-25,MORADABBASI Pedram,NIELSEN Aqqalu,3,1,"11,15,5,11|5,13,11,8",,OTHER,MS,1007,Qualification,MORADABBASI Pedram (FIN),NIELSEN Aqqalu (GRL)
Northern European Championships Haapsalu 2018,2018-05-25,SANDSTROM Per,NIELSEN Aqqalu,3,0,"11,11,11|6,5,5",,OTHER,MS,1007,Qualification,SANDSTROM Per (SWE),NIELSEN Aqqalu (GRL)
Northern European Championships Haapsalu 2018,2018-05-25,MORADABBASI Pedram,MOOS Madis,3,0,"11,11,11|5,8,4",,OTHER,MS,1007,Qualification,MOOS Madis (EST),MORADABBASI Pedram (FIN)
Northern European Championships Haapsalu 2018,2018-05-25,SANDSTROM Per,MORADABBASI Pedram,3,2,"9,11,11,4,11|11,8,9,11,7",,OTHER,MS,1007,Qualification,SANDSTROM Per (SWE),MORADABBASI Pedram (FIN)
Northern European Championships Haapsalu 2018,2018-05-25,MOOS Madis,NIELSEN Aqqalu,3,1,"11,11,8,11|9,4,11,9",,OTHER,MS,1007,Qualification,NIELSEN Aqqalu (GRL),MOOS Madis (EST)
Northern European Championships Haapsalu 2018,2018-05-25,STROGOV Stanislav,MASKALONOKS Aleksandrs,3,2,"11,9,10,11,11|5,11,12,7,5",,OTHER,MS,1007,Qualification,STROGOV Stanislav (EST),MASKALONOKS Aleksandrs (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,ULFARSSON Magnus,MASKALONOKS Aleksandrs,3,0,"11,11,11|9,8,5",,OTHER,MS,1007,Qualification,ULFARSSON Magnus (ISL),MASKALONOKS Aleksandrs (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,STROGOV Stanislav,ULFARSSON Magnus,3,1,"7,11,11,11|11,1,9,2",,OTHER,MS,1007,Qualification,ULFARSSON Magnus (ISL),STROGOV Stanislav (EST)
Northern European Championships Haapsalu 2018,2018-05-25,LUUK Mart,HAMMEKEN Oscar,3,0,"11,11,11|7,6,9",,OTHER,MS,1007,Qualification,LUUK Mart (EST),HAMMEKEN Oscar (GRL)
Northern European Championships Haapsalu 2018,2018-05-25,CIRULIS Janis,HJARTARSON Magnus,3,0,"11,11,11|5,7,8",,OTHER,MS,1007,Qualification,CIRULIS Janis (LAT),HJARTARSON Magnus (ISL)
Northern European Championships Haapsalu 2018,2018-05-25,LUUK Mart,HJARTARSON Magnus,3,1,"8,11,11,11|11,5,7,7",,OTHER,MS,1007,Qualification,LUUK Mart (EST),HJARTARSON Magnus (ISL)
Northern European Championships Haapsalu 2018,2018-05-25,CIRULIS Janis,HAMMEKEN Oscar,3,0,"11,11,11|4,5,2",,OTHER,MS,1007,Qualification,HAMMEKEN Oscar (GRL),CIRULIS Janis (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,CIRULIS Janis,LUUK Mart,3,0,"11,11,11|6,6,9",,OTHER,MS,1007,Qualification,LUUK Mart (EST),CIRULIS Janis (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,HJARTARSON Magnus,HAMMEKEN Oscar,3,1,"11,11,11,12|13,5,8,10",,OTHER,MS,1007,Qualification,HJARTARSON Magnus (ISL),HAMMEKEN Oscar (GRL)
Northern European Championships Haapsalu 2018,2018-05-25,HOLM Magnus Bolstad,JONSSON David,3,0,"11,11,11|6,4,9",,OTHER,MS,1007,Qualification,HOLM Magnus Bolstad (NOR),JONSSON David (ISL)
Northern European Championships Haapsalu 2018,2018-05-25,FLEMMING Veikka,PUKK Oskar,3,2,"9,11,11,2,11|11,6,6,11,8",,OTHER,MS,1007,Qualification,FLEMMING Veikka (FIN),PUKK Oskar (EST)
Northern European Championships Haapsalu 2018,2018-05-25,HOLM Magnus Bolstad,PUKK Oskar,3,1,"12,11,11,11|14,7,8,7",,OTHER,MS,1007,Qualification,HOLM Magnus Bolstad (NOR),PUKK Oskar (EST)
Northern European Championships Haapsalu 2018,2018-05-25,FLEMMING Veikka,JONSSON David,3,0,"11,11,11|7,5,9",,OTHER,MS,1007,Qualification,JONSSON David (ISL),FLEMMING Veikka (FIN)
Northern European Championships Haapsalu 2018,2018-05-25,HOLM Magnus Bolstad,FLEMMING Veikka,3,0,"11,11,11|9,5,7",,OTHER,MS,1007,Qualification,HOLM Magnus Bolstad (NOR),FLEMMING Veikka (FIN)
Northern European Championships Haapsalu 2018,2018-05-25,PUKK Oskar,JONSSON David,3,0,"11,11,11|6,8,8",,OTHER,MS,1007,Qualification,PUKK Oskar (EST),JONSSON David (ISL)
Northern European Championships Haapsalu 2018,2018-05-25,MELNIKOVA Anastassija,LANGE Lisa,3,0,"11,11,11|6,6,4",,OTHER,WS,1007,Qualification,LANGE Lisa (NOR),MELNIKOVA Anastassija (EST)
Northern European Championships Haapsalu 2018,2018-05-25,OKSANEN Jannika,MELNIKOVA Anastassija,3,0,"11,11,11|1,8,9",,OTHER,WS,1007,Qualification,OKSANEN Jannika (FIN),MELNIKOVA Anastassija (EST)
Northern European Championships Haapsalu 2018,2018-05-25,OKSANEN Jannika,LANGE Lisa,3,0,"11,11,11|5,6,3",,OTHER,WS,1007,Qualification,OKSANEN Jannika (FIN),LANGE Lisa (NOR)
Northern European Championships Haapsalu 2018,2018-05-25,SJOEHOLT Sunniva,PELCA Antra,3,2,"10,11,7,11,15|12,9,11,5,13",,OTHER,WS,1007,Qualification,SJOEHOLT Sunniva (NOR),PELCA Antra (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,GRIGORJAN Karina,PELCA Antra,3,0,"11,11,11|4,3,5",,OTHER,WS,1007,Qualification,GRIGORJAN Karina (EST),PELCA Antra (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,GRIGORJAN Karina,SJOEHOLT Sunniva,3,2,"11,12,13,4,11|4,14,11,11,7",,OTHER,WS,1007,Qualification,GRIGORJAN Karina (EST),SJOEHOLT Sunniva (NOR)
Northern European Championships Haapsalu 2018,2018-05-25,VENCKUTE Vitalija,JAGNENKOVA Alina,3,1,"11,8,11,11|7,11,6,7",,OTHER,WS,1007,Qualification,VENCKUTE Vitalija (LTU),JAGNENKOVA Alina (EST)
Northern European Championships Haapsalu 2018,2018-05-25,BOGDANOVA Baiba,JAGNENKOVA Alina,3,0,"11,11,11|7,4,6",,OTHER,WS,1007,Qualification,BOGDANOVA Baiba (LAT),JAGNENKOVA Alina (EST)
Northern European Championships Haapsalu 2018,2018-05-25,VENCKUTE Vitalija,BOGDANOVA Baiba,3,1,"11,11,8,11|3,8,11,7",,OTHER,WS,1007,Qualification,BOGDANOVA Baiba (LAT),VENCKUTE Vitalija (LTU)
Northern European Championships Haapsalu 2018,2018-05-25,REINOL Vitalia,MUSAJEVA Sabina,3,2,"9,11,11,15,11|11,6,9,17,8",,OTHER,WS,1007,Qualification,REINOL Vitalia (EST),MUSAJEVA Sabina (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,MUSAJEVA Sabina,KALVATN Anne,3,0,"11,11,11|9,7,6",,OTHER,WS,1007,Qualification,KALVATN Anne (NOR),MUSAJEVA Sabina (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,REINOL Vitalia,KALVATN Anne,3,2,"5,6,11,11,11|11,11,6,8,5",,OTHER,WS,1007,Qualification,KALVATN Anne (NOR),REINOL Vitalia (EST)
Northern European Championships Haapsalu 2018,2018-05-25,HAUG Borgar,STROGOV Stanislav,4,1,"11,9,11,12,13|6,11,6,10,11",R16,OTHER,MS,1007,Main Draw,HAUG Borgar (NOR),STROGOV Stanislav (EST)
Northern European Championships Haapsalu 2018,2018-05-25,LESIV Rimas,MOOS Madis,4,1,"5,12,11,11,11|11,10,6,5,5",R16,OTHER,MS,1007,Main Draw,LESIV Rimas (LTU),MOOS Madis (EST)
Northern European Championships Haapsalu 2018,2018-05-25,CIRULIS Janis,LINDHOLM Eskil,4,0,,R16,OTHER,MS,1007,Main Draw,CIRULIS Janis (LAT),LINDHOLM Eskil (NOR)
Northern European Championships Haapsalu 2018,2018-05-25,NAUMI Alex,ULFARSSON Magnus,4,0,"11,11,11,11|7,4,4,1",R16,OTHER,MS,1007,Main Draw,NAUMI Alex (FIN),ULFARSSON Magnus (ISL)
Northern European Championships Haapsalu 2018,2018-05-25,REINHOLDS Arturs,HOLM Magnus Bolstad,4,0,"11,11,11,11|8,9,5,8",R16,OTHER,MS,1007,Main Draw,REINHOLDS Arturs (LAT),HOLM Magnus Bolstad (NOR)
Northern European Championships Haapsalu 2018,2018-05-25,VAINULA Vallot,SANDSTROM Per,4,0,"11,11,11,11|8,6,3,4",R16,OTHER,MS,1007,Main Draw,VAINULA Vallot (EST),SANDSTROM Per (SWE)
Northern European Championships Haapsalu 2018,2018-05-25,ERIKSSON Anders,LUUK Mart,4,0,"11,11,11,11|3,5,7,8",R16,OTHER,MS,1007,Main Draw,ERIKSSON Anders (SWE),LUUK Mart (EST)
Northern European Championships Haapsalu 2018,2018-05-25,NORDBERG Hampus,HAUG Borgar,4,1,"11,10,11,11,11|5,12,5,9,9",QF,OTHER,MS,1007,Main Draw,NORDBERG Hampus (SWE),HAUG Borgar (NOR)
Northern European Championships Haapsalu 2018,2018-05-25,LESIV Rimas,CIRULIS Janis,4,2,"11,13,11,22,9,11|5,15,9,20,11,9",QF,OTHER,MS,1007,Main Draw,LESIV Rimas (LTU),CIRULIS Janis (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,NAUMI Alex,REINHOLDS Arturs,4,1,"11,4,11,11,11|8,11,4,6,8",QF,OTHER,MS,1007,Main Draw,NAUMI Alex (FIN),REINHOLDS Arturs (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,ERIKSSON Anders,VAINULA Vallot,4,0,"11,11,11,11|8,8,9,4",QF,OTHER,MS,1007,Main Draw,ERIKSSON Anders (SWE),VAINULA Vallot (EST)
Northern European Championships Haapsalu 2018,2018-05-25,NAUMI Alex,ERIKSSON Anders,4,1,"5,4,4,11,4|11,11,11,6,11",SF,OTHER,MS,1007,Main Draw,ERIKSSON Anders (SWE),NAUMI Alex (FIN)
Northern European Championships Haapsalu 2018,2018-05-25,NORDBERG Hampus,LESIV Rimas,4,0,"11,11,11,12|6,4,7,10",SF,OTHER,MS,1007,Main Draw,NORDBERG Hampus (SWE),LESIV Rimas (LTU)
Northern European Championships Haapsalu 2018,2018-05-25,NORDBERG Hampus,ERIKSSON Anders,4,2,"12,12,11,11,9,11|14,10,8,9,11,6",F,OTHER,MS,1007,Main Draw,NORDBERG Hampus (SWE),ERIKSSON Anders (SWE)
Northern European Championships Haapsalu 2018,2018-05-25,JONSSON Jennifer,MUSAJEVA Sabina,4,0,"11,11,12,11|5,8,10,2",R16,OTHER,WS,1007,Main Draw,JONSSON Jennifer (SWE),MUSAJEVA Sabina (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,BASKUTYTE Ugne,GRIGORJAN Karina,4,0,"11,11,11,18|8,7,5,16",R16,OTHER,WS,1007,Main Draw,BASKUTYTE Ugne (LTU),GRIGORJAN Karina (EST)
Northern European Championships Haapsalu 2018,2018-05-25,MOSKOVITS Daniela,VENCKUTE Vitalija,4,1,"11,9,11,11,13|9,11,7,3,11",R16,OTHER,WS,1007,Main Draw,MOSKOVITS Daniela (SWE),VENCKUTE Vitalija (LTU)
Northern European Championships Haapsalu 2018,2018-05-25,CHRISTENSEN Stefanie,MELNIKOVA Anastassija,4,1,"11,8,17,11,11|7,11,15,9,7",R16,OTHER,WS,1007,Main Draw,CHRISTENSEN Stefanie (DEN),MELNIKOVA Anastassija (EST)
Northern European Championships Haapsalu 2018,2018-05-25,KALLBERG Christina,SJOEHOLT Sunniva,4,0,"11,11,11,11|9,6,5,8",R16,OTHER,WS,1007,Main Draw,KALLBERG Christina (SWE),SJOEHOLT Sunniva (NOR)
Northern European Championships Haapsalu 2018,2018-05-25,REINOL Vitalia,ERKHEIKKI Anna-Sofia,4,1,"11,9,11,11,11|7,11,8,9,7",R16,OTHER,WS,1007,Main Draw,REINOL Vitalia (EST),ERKHEIKKI Anna-Sofia (FIN)
Northern European Championships Haapsalu 2018,2018-05-25,SKATTET Rikke,OKSANEN Jannika,4,0,"11,15,14,11|8,13,12,6",R16,OTHER,WS,1007,Main Draw,SKATTET Rikke (NOR),OKSANEN Jannika (FIN)
Northern European Championships Haapsalu 2018,2018-05-25,OKSANEN Jannika,BOGDANOVA Baiba,4,2,"8,11,9,13,11,11|11,7,11,11,6,6",R16,OTHER,WS,1007,Main Draw,OKSANEN Jannika (FIN),BOGDANOVA Baiba (LAT)
Northern European Championships Haapsalu 2018,2018-05-25,JONSSON Jennifer,BASKUTYTE Ugne,4,1,"11,11,9,11,11|8,9,11,4,9",QF,OTHER,WS,1007,Main Draw,JONSSON Jennifer (SWE),BASKUTYTE Ugne (LTU)
Northern European Championships Haapsalu 2018,2018-05-25,MOSKOVITS Daniela,CHRISTENSEN Stefanie,4,1,"11,11,11,7,12|3,4,2,11,10",QF,OTHER,WS,1007,Main Draw,MOSKOVITS Daniela (SWE),CHRISTENSEN Stefanie (DEN)
Northern European Championships Haapsalu 2018,2018-05-25,KALLBERG Christina,REINOL Vitalia,4,0,"11,11,11,11|5,5,3,8",QF,OTHER,WS,1007,Main Draw,KALLBERG Christina (SWE),REINOL Vitalia (EST)
