tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
WTT Contender Lima 2022,2022-06-14,HAZIN Jeremy,OYEBODE John,3,1,"11,4,11,11|8,11,8,6",,WTT_CONTENDER,MS,2574,Qualification,HAZIN Jeremy (CAN),OYEBODE John (ITA),HAZIN Jeremy
WTT Contender Lima 2022,2022-06-14,BENTANCOR Martin,VIGO IZAGUIRRE Rodrigo Ali,3,0,"11,11,11|7,6,3",,WTT_CONTENDER,MS,2574,Qualification,BENTANCOR Martin (ARG),VIGO IZAGUIRRE Rodrigo Ali (PER),BENTANCOR Martin
WTT Contender Lima 2022,2022-06-14,ISHIDA Carlos,RIOFRIO Emiliano,3,0,"11,11,11|9,7,8",,WTT_CONTENDER,MS,2574,Qualification,ISHIDA Carlos (BRA),RIOFRIO Emiliano (ECU),ISHIDA Carlos
WTT Contender Lima 2022,2022-06-14,THAKKAR Manav Vikash,FERNANDEZ Carlos,3,1,"3,11,11,11|11,6,3,4",,WTT_CONTENDER,MS,2574,Qualification,THAKKAR Manav Vikash (IND),FERNANDEZ Carlos (PER),THAKKAR Manav Vikash
WTT Contender Lima 2022,2022-06-14,ZELINKA Jakub,OLAVE Alfonso,3,0,"11,14,11|5,12,6",,WTT_CONTENDER,MS,2574,Qualification,ZELINKA Jakub (SVK),OLAVE Alfonso (CHI),ZELINKA Jakub
WTT Contender Lima 2022,2022-06-14,CHEN Chien-An,MLADENOVIC Luka,3,2,"11,7,1,12,11|9,11,11,10,9",,WTT_CONTENDER,MS,2574,Qualification,CHEN Chien-An (TPE),MLADENOVIC Luka (LUX),CHEN Chien-An
WTT Contender Lima 2022,2022-06-14,RIOS Valentina,ESCOBEDO Francesca,3,1,"11,11,7,11|7,4,11,7",,WTT_CONTENDER,WS,2574,Qualification,RIOS Valentina (CHI),ESCOBEDO Francesca (PER),RIOS Valentina
WTT Contender Lima 2022,2022-06-14,GUNDUZ Ibrahim,YIGENLER Abdullah,3,1,"11,4,11,11|5,11,7,9",,WTT_CONTENDER,MS,2574,Qualification,GUNDUZ Ibrahim (TUR),YIGENLER Abdullah (TUR),GUNDUZ Ibrahim
WTT Contender Lima 2022,2022-06-14,KANG Dongsoo,BURGOS Nicolas,3,0,"11,11,12|8,9,10",,WTT_CONTENDER,MS,2574,Qualification,KANG Dongsoo (KOR),BURGOS Nicolas (CHI),KANG Dongsoo
WTT Contender Lima 2022,2022-06-14,SUZUKI Hayate,RUBINOS Adrian,3,0,"11,11,13|4,4,11",,WTT_CONTENDER,MS,2574,Qualification,SUZUKI Hayate (JPN),RUBINOS Adrian (PER),SUZUKI Hayate
WTT Contender Lima 2022,2022-06-14,LORENZO Santiago,GOMEZ Gustavo,3,1,"5,11,11,11|11,5,6,1",,WTT_CONTENDER,MS,2574,Qualification,LORENZO Santiago (ARG),GOMEZ Gustavo (CHI),LORENZO Santiago
WTT Contender Lima 2022,2022-06-14,ARAGON Ana,PRIETO Alejandra,3,2,"11,12,8,11,11|8,14,11,5,4",,WTT_CONTENDER,WS,2574,Qualification,ARAGON Ana (PER),PRIETO Alejandra (PER),ARAGON Ana
WTT Contender Lima 2022,2022-06-14,LEVINSKI Mishel,BLAS Bryan,3,2,"3,11,6,11,12|11,9,11,6,10",,WTT_CONTENDER,MS,2574,Qualification,LEVINSKI Mishel (USA),BLAS Bryan (PER),LEVINSKI Mishel
WTT Contender Lima 2022,2022-06-14,CHAVEZ Johan,ZAPATA Jose,3,0,"12,17,11|10,15,8",,WTT_CONTENDER,MS,2574,Qualification,CHAVEZ Johan (PER),ZAPATA Jose (PER),CHAVEZ Johan
WTT Contender Lima 2022,2022-06-14,DUFFOO Isabel,MALDONADO Maria,3,0,"11,11,11|5,9,4",,WTT_CONTENDER,WS,2574,Qualification,DUFFOO Isabel (PER),MALDONADO Maria (PER),DUFFOO Isabel
WTT Contender Lima 2022,2022-06-14,AIDA Satoshi,PISTEJ Lubomir,3,1,"11,11,8,11|8,6,11,2",,WTT_CONTENDER,MS,2574,Qualification,AIDA Satoshi (JPN),PISTEJ Lubomir (SVK),AIDA Satoshi
WTT Contender Lima 2022,2022-06-14,YOSHIYAMA Ryoichi,NARANJO Angel,3,0,"11,11,11|3,5,3",,WTT_CONTENDER,MS,2574,Qualification,YOSHIYAMA Ryoichi (JPN),NARANJO Angel (PUR),YOSHIYAMA Ryoichi
WTT Contender Lima 2022,2022-06-14,TURRINI Rafael,MENDOZA SALAZAR Eduardo David,3,0,"11,11,11|4,2,3",,WTT_CONTENDER,MS,2574,Qualification,TURRINI Rafael (BRA),MENDOZA SALAZAR Eduardo David (PER),TURRINI Rafael
WTT Contender Lima 2022,2022-06-14,HUANG Yu-Jen,DUFFOO Felipe,3,2,"11,8,9,11,11|9,11,11,4,8",,WTT_CONTENDER,MS,2574,Qualification,HUANG Yu-Jen (TPE),DUFFOO Felipe (PER),HUANG Yu-Jen
WTT Contender Lima 2022,2022-06-14,GLOD Eric,DANI Mudit,3,0,"11,11,11|5,5,4",,WTT_CONTENDER,MS,2574,Qualification,GLOD Eric (LUX),DANI Mudit (IND),GLOD Eric
WTT Contender Lima 2022,2022-06-14,TAKAHASHI Giulia,DESHPANDE Divya,3,0,"11,11,12|7,9,10",,WTT_CONTENDER,WS,2574,Qualification,TAKAHASHI Giulia (BRA),DESHPANDE Divya (IND),TAKAHASHI Giulia
WTT Contender Lima 2022,2022-06-14,Jules ROLLAND,Jishan LIANG,3,2,,,WTT_CONTENDER,MS,2574,Qualification,Jules ROLLAND (FRA),Jishan LIANG (USA),Jules ROLLAND
WTT Contender Lima 2022,2022-06-14,TAPIA Rodrigo,SILVA SANTISTEBAN MONJA Cesar Alejandro,3,0,"11,11,12|9,4,10",,WTT_CONTENDER,MS,2574,Qualification,TAPIA Rodrigo (ECU),SILVA SANTISTEBAN MONJA Cesar Alejandro (PER),TAPIA Rodrigo
WTT Contender Lima 2022,2022-06-14,HIDALGO Rodrigo,VILLAR SOLANO Julio Andre,3,0,"11,11,11|4,1,5",,WTT_CONTENDER,MS,2574,Qualification,HIDALGO Rodrigo (PER),VILLAR SOLANO Julio Andre (PER),HIDALGO Rodrigo
