tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Pro Tour Hungarian Open Budaors 2010,2010-10-13,FEGERL Stefan/FENG Xiaoquan,BEN ARI Omri/PINO Jonathan,3,1,"11,6,11,13|6,11,4,11",QR64,GRAND_SLAM,MD,62,Qualification,FEGERL Stefan (AUT) / FENG Xiaoquan (AUT),BEN ARI Omri (ISR) / PINO Jonathan (VEN)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,KOLAREK Tomislav/KOVAC Borna,PLATTNER Dominique/STORF Martin,3,1,"11,7,11,11|4,11,6,3",QR32,GRAND_SLAM,MD,62,Qualification,KOLAREK Tomislav (CRO) / KOVAC Borna (CRO),PLATTNER Dominique (AUT) / STORF Martin (AUT)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,FEGERL Stefan/FENG Xiaoquan,HINDERSSON Mikkel/LAU Tobias,3,0,"11,11,11|9,5,7",QR32,GRAND_SLAM,MD,62,Qualification,FEGERL Stefan (AUT) / FENG Xiaoquan (AUT),HINDERSSON Mikkel (DEN) / LAU Tobias (DEN)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,KUZMIN Fedor/SKACHKOV Kirill,FEGERL Stefan/FENG Xiaoquan,3,1,"11,11,5,11|5,7,11,8",QR16,GRAND_SLAM,MD,62,Qualification,KUZMIN Fedor (RUS) / SKACHKOV Kirill (RUS),FEGERL Stefan (AUT) / FENG Xiaoquan (AUT)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,KIM Kyungmin/YOO Hoonsuk,INDEHERBERG Julien/VANROSSOMME Emilien,3,0,,QR64,GRAND_SLAM,MD,62,Qualification,KIM Kyungmin (KOR) / YOO Hoonsuk (KOR),INDEHERBERG Julien (BEL) / VANROSSOMME Emilien (BEL)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,JEAN Lauric/NUYTINCK Cedric,BOUDJADJA Sofiene/OURAHMOUNE Fatah,3,0,,QR64,GRAND_SLAM,MD,62,Qualification,JEAN Lauric (BEL) / NUYTINCK Cedric (BEL),BOUDJADJA Sofiene (ALG) / OURAHMOUNE Fatah (ALG)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,JEAN Lauric/NUYTINCK Cedric,DIDUKH Oleksandr/ZHMUDENKO Yaroslav,3,0,"11,11,11|9,8,9",QR32,GRAND_SLAM,MD,62,Qualification,JEAN Lauric (BEL) / NUYTINCK Cedric (BEL),DIDUKH Oleksandr (UKR) / ZHMUDENKO Yaroslav (UKR)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,KOLAREK Tomislav/KOVAC Borna,BARABANOV Kiryl/KULPEKSHA Siarhei,3,0,"11,11,11|9,4,4",QR64,GRAND_SLAM,MD,62,Qualification,KOLAREK Tomislav (CRO) / KOVAC Borna (CRO),BARABANOV Kiryl (BLR) / KULPEKSHA Siarhei (BLR)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,GOLOVANOV Stanislav/NEKHVEDOVICH Vitaly,DODEAN Adrian/RECH DALDOSSO Marco,3,2,"11,12,13,12,11|3,14,11,14,4",QR64,GRAND_SLAM,MD,62,Qualification,GOLOVANOV Stanislav (BUL) / NEKHVEDOVICH Vitaly (BLR),DODEAN Adrian (ROU) / RECH DALDOSSO Marco (ITA)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,SIRUCEK Pavel/TREGLER Tomas,GOLOVANOV Stanislav/NEKHVEDOVICH Vitaly,3,1,"11,11,10,12|7,8,12,10",QR32,GRAND_SLAM,MD,62,Qualification,SIRUCEK Pavel (CZE) / TREGLER Tomas (CZE),GOLOVANOV Stanislav (BUL) / NEKHVEDOVICH Vitaly (BLR)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,JIANG Tianyi/TANG Peng,FAN Shengpeng/LIU Yanan,4,1,"12,11,9,11,12|10,7,11,4,10",R16,GRAND_SLAM,MD,62,Main Draw,JIANG Tianyi (HKG) / TANG Peng (HKG),FAN Shengpeng (CHN) / LIU Yanan (CHN)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,FAN Shengpeng/LIU Yanan,MADRID Marcos/RAMIREZ Jose Miguel,3,1,"11,6,11,11|4,11,6,8",QR64,GRAND_SLAM,MD,62,Qualification,FAN Shengpeng (CHN) / LIU Yanan (CHN),MADRID Marcos (MEX) / RAMIREZ Jose Miguel (GUA)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,WU Jiaji/ZHENG Peifeng,FAZEKAS Peter/MUSKO Peter,3,2,"15,11,7,7,11|13,7,11,11,8",QR64,GRAND_SLAM,MD,62,Qualification,WU Jiaji (DOM) / ZHENG Peifeng (CHN),FAZEKAS Peter (HUN) / MUSKO Peter (HUN)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,LIN Gaoyuan/YIN Hang,IONESCU Ovidiu/SZOCS Hunor,3,2,"6,8,11,11,11|11,11,4,6,4",QR64,GRAND_SLAM,MD,62,Qualification,LIN Gaoyuan (CHN) / YIN Hang (CHN),IONESCU Ovidiu (ROU) / SZOCS Hunor (ROU)
Pro Tour Hungarian Open Budaors 2010,2010-10-13,FAN Shengpeng/LIU Yanan,FLORE Tristan/LORENTZ Romain,3,1,"13,11,8,11|11,9,11,5",QR32,GRAND_SLAM,MD,62,Qualification,FAN Shengpeng (CHN) / LIU Yanan (CHN),FLORE Tristan (FRA) / LORENTZ Romain (FRA)
