tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,CALDERANO Hugo,ASSAR Omar,3,2,"8,11,8,11,11|11,5,11,8,9",R32,WTT_CHAMPIONS,MS,2728,Main Draw,CALDERANO Hugo (BRA),ASSAR Omar (EGY)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,DIAZ Adriana,CHEN Szu-Yu,3,2,"9,11,11,11,11|11,7,4,13,5",R32,WTT_CHAMPIONS,WS,2728,Main Draw,DIAZ Adriana (PUR),CHEN Szu-Yu (TPE)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,LEBRUN Alexis,MOREGARD Truls,3,2,"11,6,11,11,11|9,11,13,7,8",R32,WTT_CHAMPIONS,MS,2728,Main Draw,LEBRUN Alexis (FRA),MOREGARD Truls (SWE)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,ITO Mima,SAMARA Elizabeta,3,1,"7,11,11,11|11,8,4,6",R32,WTT_CHAMPIONS,WS,2728,Main Draw,ITO Mima (JPN),SAMARA Elizabeta (ROU)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,WONG Chun Ting,SHINOZUKA Hiroto,3,1,"11,11,11,11|7,13,7,9",R32,WTT_CHAMPIONS,MS,2728,Main Draw,WONG Chun Ting (HKG),SHINOZUKA Hiroto (JPN)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,ISHIKAWA Kasumi,MITTELHAM Nina,3,2,"6,11,6,11,11|11,6,11,6,6",R32,WTT_CHAMPIONS,WS,2728,Main Draw,ISHIKAWA Kasumi (JPN),MITTELHAM Nina (GER)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,PITCHFORD Liam,GAUZY Simon,3,1,"12,11,5,11|10,7,11,5",R32,WTT_CHAMPIONS,MS,2728,Main Draw,PITCHFORD Liam (ENG),GAUZY Simon (FRA)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,CHENG I-Ching,BATRA Manika,3,0,"11,11,11|4,3,9",R32,WTT_CHAMPIONS,WS,2728,Main Draw,CHENG I-Ching (TPE),BATRA Manika (IND)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,JORGIC Darko,GERASSIMENKO Kirill,3,0,"11,11,11|4,9,7",R32,WTT_CHAMPIONS,MS,2728,Main Draw,JORGIC Darko (SLO),GERASSIMENKO Kirill (KAZ)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,HAYATA Hina,ZHANG Lily,3,0,"11,11,11|5,6,3",R32,WTT_CHAMPIONS,WS,2728,Main Draw,HAYATA Hina (JPN),ZHANG Lily (USA)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,LEE Sang Su,UDA Yukiya,3,0,"11,11,11|5,6,6",R32,WTT_CHAMPIONS,MS,2728,Main Draw,LEE Sang Su (KOR),UDA Yukiya (JPN)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,HAN Ying,YU Fu,3,0,"11,11,12|3,7,10",R32,WTT_CHAMPIONS,WS,2728,Main Draw,HAN Ying (GER),YU Fu (POR)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,JANG Woojin,KARLSSON Kristian,3,2,"3,8,11,11,11|11,11,9,4,7",R32,WTT_CHAMPIONS,MS,2728,Main Draw,JANG Woojin (KOR),KARLSSON Kristian (SWE)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-17,LIU Yangzi,MESHREF Dina,3,2,"8,11,13,7,11|11,6,11,11,7",R32,WTT_CHAMPIONS,WS,2728,Main Draw,LIU Yangzi (AUS),MESHREF Dina (EGY)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-18,WANG Chuqin,GACINA Andrej,3,0,"11,15,11|5,13,4",R32,WTT_CHAMPIONS,MS,2728,Main Draw,WANG Chuqin (CHN),GACINA Andrej (CRO)
WTT Champions Macao 2023 Presented by Galaxy Entertainment Group,2023-04-18,CHEN Meng,DOO Hoi Kem,3,0,"11,11,13|7,4,11",R32,WTT_CHAMPIONS,WS,2728,Main Draw,CHEN Meng (CHN),DOO Hoi Kem (HKG)
