tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
German Open Magdeburg 2005,2005-11-09,JEVTOVIC Marko,PALCEK Martin,4,2,"11,9,11,11,7,11|3,11,5,8,11,2",,GRAND_SLAM,MS,1758,Qualification,JEVTOVIC Marko (SRB),PALCEK Martin (SVK),JEVTOVIC Marko
German Open Magdeburg 2005,2005-11-09,HIELSCHER Lars,JEVTOVIC Marko,4,0,"11,11,11,12|3,4,9,10",QR2,GRAND_SLAM,MS,1758,Qualification,HIELSCHER Lars (GER),JEVTOVIC Marko (SRB),HIELSCHER Lars
German Open Magdeburg 2005,2005-11-09,HIELSCHER Lars,PALCEK Martin,4,1,"7,11,11,11,11|11,2,6,9,6",3,GRAND_SLAM,MS,1758,Qualification,HIELSCHER Lars (GER),PALCEK Martin (SVK),HIELSCHER Lars
German Open Magdeburg 2005,2005-11-09,CLARKE Brett,MILOSEVIC Bojan,4,2,"11,11,9,6,12,12|9,6,11,11,10,10",,GRAND_SLAM,MS,1758,Qualification,CLARKE Brett (AUS),MILOSEVIC Bojan (SRB),CLARKE Brett
German Open Magdeburg 2005,2005-11-09,SUSS Christian,CLARKE Brett,4,0,"11,11,11,11|6,7,4,6",QR2,GRAND_SLAM,MS,1758,Qualification,SUSS Christian (GER),CLARKE Brett (AUS),SUSS Christian
German Open Magdeburg 2005,2005-11-09,SUSS Christian,MILOSEVIC Bojan,4,2,"8,11,11,8,11,11|11,5,9,11,6,7",3,GRAND_SLAM,MS,1758,Qualification,SUSS Christian (GER),MILOSEVIC Bojan (SRB),SUSS Christian
German Open Magdeburg 2005,2005-11-09,CHUMAKOU Dmitry,PICHLER Michael,4,1,"14,11,9,11,11|12,8,11,6,5",,GRAND_SLAM,MS,1758,Qualification,CHUMAKOU Dmitry (BLR),PICHLER Michael (AUT),CHUMAKOU Dmitry
German Open Magdeburg 2005,2005-11-09,KARAKASEVIC Aleksandar,PICHLER Michael,4,0,"11,11,11,11|7,8,8,7",QR2,GRAND_SLAM,MS,1758,Qualification,KARAKASEVIC Aleksandar (SRB),PICHLER Michael (AUT),KARAKASEVIC Aleksandar
German Open Magdeburg 2005,2005-11-09,KARAKASEVIC Aleksandar,CHUMAKOU Dmitry,4,0,"11,11,11,11|8,4,7,6",3,GRAND_SLAM,MS,1758,Qualification,KARAKASEVIC Aleksandar (SRB),CHUMAKOU Dmitry (BLR),KARAKASEVIC Aleksandar
German Open Magdeburg 2005,2005-11-09,KLEPRLIK Jakub,RUSHTON Andrew,4,1,"11,11,11,7,11|3,7,6,11,4",,GRAND_SLAM,MS,1758,Qualification,KLEPRLIK Jakub (CZE),RUSHTON Andrew (ENG),KLEPRLIK Jakub
German Open Magdeburg 2005,2005-11-09,GARDOS Robert,RUSHTON Andrew,4,0,"11,11,11,11|7,7,8,5",QR2,GRAND_SLAM,MS,1758,Qualification,GARDOS Robert (AUT),RUSHTON Andrew (ENG),GARDOS Robert
German Open Magdeburg 2005,2005-11-09,GARDOS Robert,KLEPRLIK Jakub,4,1,"11,11,2,11,11|7,9,11,6,6",3,GRAND_SLAM,MS,1758,Qualification,GARDOS Robert (AUT),KLEPRLIK Jakub (CZE),GARDOS Robert
German Open Magdeburg 2005,2005-11-09,PRYSHCHEPA Ievgen,HABESOHN Mathias,4,1,"11,11,10,11,11|8,8,12,9,8",,GRAND_SLAM,MS,1758,Qualification,PRYSHCHEPA Ievgen (UKR),HABESOHN Mathias (AUT),PRYSHCHEPA Ievgen
German Open Magdeburg 2005,2005-11-09,SUCH Bartosz,HABESOHN Mathias,4,3,"11,3,11,10,11,9,11|5,11,8,12,8,11,7",QR2,GRAND_SLAM,MS,1758,Qualification,SUCH Bartosz (POL),HABESOHN Mathias (AUT),SUCH Bartosz
German Open Magdeburg 2005,2005-11-09,SUCH Bartosz,PRYSHCHEPA Ievgen,4,0,"11,11,17,11|6,8,15,7",3,GRAND_SLAM,MS,1758,Qualification,SUCH Bartosz (POL),PRYSHCHEPA Ievgen (UKR),SUCH Bartosz
German Open Magdeburg 2005,2005-11-09,PETO Zsolt,MOLNAR Krisztian,4,3,"11,9,16,11,8,11,11|9,11,18,8,11,7,4",,GRAND_SLAM,MS,1758,Qualification,PETO Zsolt (SRB),MOLNAR Krisztian (HUN),PETO Zsolt
German Open Magdeburg 2005,2005-11-09,TOKIC Bojan,MOLNAR Krisztian,4,0,"11,11,11,11|4,6,4,8",QR2,GRAND_SLAM,MS,1758,Qualification,TOKIC Bojan (SLO),MOLNAR Krisztian (HUN),TOKIC Bojan
German Open Magdeburg 2005,2005-11-09,TOKIC Bojan,PETO Zsolt,4,2,"8,11,11,11,12,11|11,4,9,7,14,7",3,GRAND_SLAM,MS,1758,Qualification,TOKIC Bojan (SLO),PETO Zsolt (SRB),TOKIC Bojan
German Open Magdeburg 2005,2005-11-09,BOBOCICA Mihai,GACINA Andrej,4,0,"11,11,11,11|8,5,7,6",,GRAND_SLAM,MS,1758,Qualification,BOBOCICA Mihai (ITA),GACINA Andrej (CRO),BOBOCICA Mihai
German Open Magdeburg 2005,2005-11-09,KEINATH Thomas,BOBOCICA Mihai,4,2,"11,4,11,11,9,11|7,11,9,8,11,6",QR2,GRAND_SLAM,MS,1758,Qualification,KEINATH Thomas (SVK),BOBOCICA Mihai (ITA),KEINATH Thomas
German Open Magdeburg 2005,2005-11-09,KEINATH Thomas,GACINA Andrej,4,2,"6,11,12,9,11,11|11,7,10,11,2,7",3,GRAND_SLAM,MS,1758,Qualification,KEINATH Thomas (SVK),GACINA Andrej (CRO),KEINATH Thomas
German Open Magdeburg 2005,2005-11-09,LEBESSON Emmanuel,LIEVSHYN Vitaliy,4,1,"11,11,11,5,11|5,9,9,11,6",,GRAND_SLAM,MS,1758,Qualification,LEBESSON Emmanuel (FRA),LIEVSHYN Vitaliy (UKR),LEBESSON Emmanuel
German Open Magdeburg 2005,2005-11-09,YOSHIDA Kaii,LEBESSON Emmanuel,4,3,"6,11,10,11,11,11,11|11,7,12,13,8,4,6",QR2,GRAND_SLAM,MS,1758,Qualification,YOSHIDA Kaii (JPN),LEBESSON Emmanuel (FRA),YOSHIDA Kaii
German Open Magdeburg 2005,2005-11-09,YOSHIDA Kaii,LIEVSHYN Vitaliy,4,2,"7,11,11,11,8,11|11,9,6,6,11,4",3,GRAND_SLAM,MS,1758,Qualification,YOSHIDA Kaii (JPN),LIEVSHYN Vitaliy (UKR),YOSHIDA Kaii
German Open Magdeburg 2005,2005-11-09,SPINICCHIA Simone,BUROV Viacheslav,4,0,,,GRAND_SLAM,MS,1758,Qualification,SPINICCHIA Simone (ITA),BUROV Viacheslav (RUS),SPINICCHIA Simone
German Open Magdeburg 2005,2005-11-09,YOON Jaeyoung,BUROV Viacheslav,4,0,,QR2,GRAND_SLAM,MS,1758,Qualification,YOON Jaeyoung (KOR),BUROV Viacheslav (RUS),YOON Jaeyoung
German Open Magdeburg 2005,2005-11-09,YOON Jaeyoung,SPINICCHIA Simone,4,1,"11,11,7,11,11|8,4,11,9,7",3,GRAND_SLAM,MS,1758,Qualification,YOON Jaeyoung (KOR),SPINICCHIA Simone (ITA),YOON Jaeyoung
German Open Magdeburg 2005,2005-11-09,YOKOYAMA Yuichi,STOYANOV Niagol,4,1,"11,11,11,9,12|8,8,9,11,10",,GRAND_SLAM,MS,1758,Qualification,YOKOYAMA Yuichi (JPN),STOYANOV Niagol (ITA),YOKOYAMA Yuichi
German Open Magdeburg 2005,2005-11-09,WANG Zengyi,STOYANOV Niagol,4,0,"11,11,11,11|6,9,3,5",QR2,GRAND_SLAM,MS,1758,Qualification,WANG Zengyi (POL),STOYANOV Niagol (ITA),WANG Zengyi
German Open Magdeburg 2005,2005-11-09,WANG Zengyi,YOKOYAMA Yuichi,4,1,"11,12,11,5,11|7,10,7,11,7",3,GRAND_SLAM,MS,1758,Qualification,WANG Zengyi (POL),YOKOYAMA Yuichi (JPN),WANG Zengyi
German Open Magdeburg 2005,2005-11-09,OYA Hidetoshi,JANCARIK Lubomir,4,1,"11,11,13,11,11|8,6,15,9,3",,GRAND_SLAM,MS,1758,Qualification,OYA Hidetoshi (JPN),JANCARIK Lubomir (CZE),OYA Hidetoshi
German Open Magdeburg 2005,2005-11-09,ZHANG Chao,JANCARIK Lubomir,4,1,"11,11,8,11,11|7,7,11,5,6",QR2,GRAND_SLAM,MS,1758,Qualification,ZHANG Chao (CHN),JANCARIK Lubomir (CZE),ZHANG Chao
German Open Magdeburg 2005,2005-11-09,ZHANG Chao,OYA Hidetoshi,4,1,"11,11,10,11,11|5,9,12,8,5",3,GRAND_SLAM,MS,1758,Qualification,ZHANG Chao (CHN),OYA Hidetoshi (JPN),ZHANG Chao
German Open Magdeburg 2005,2005-11-09,PEREK Jakub,GAVLAS Petr,4,2,"11,11,11,10,11,11|13,9,6,12,7,6",,GRAND_SLAM,MS,1758,Qualification,PEREK Jakub (POL),GAVLAS Petr (CZE),PEREK Jakub
German Open Magdeburg 2005,2005-11-09,LIM Jaehyun,GAVLAS Petr,4,1,"11,11,11,9,11|8,5,5,11,5",QR2,GRAND_SLAM,MS,1758,Qualification,LIM Jaehyun (KOR),GAVLAS Petr (CZE),LIM Jaehyun
German Open Magdeburg 2005,2005-11-09,LIM Jaehyun,PEREK Jakub,4,0,"11,11,11,11|5,4,7,2",3,GRAND_SLAM,MS,1758,Qualification,LIM Jaehyun (KOR),PEREK Jakub (POL),LIM Jaehyun
German Open Magdeburg 2005,2005-11-09,PETERSEN Christoffer,MAECK Anthony,4,2,"11,8,14,11,11,11|7,11,12,13,9,9",,GRAND_SLAM,MS,1758,Qualification,PETERSEN Christoffer (DEN),MAECK Anthony (BEL),PETERSEN Christoffer
German Open Magdeburg 2005,2005-11-09,GIONIS Panagiotis,MAECK Anthony,4,0,"14,11,11,11|12,4,5,7",QR2,GRAND_SLAM,MS,1758,Qualification,GIONIS Panagiotis (GRE),MAECK Anthony (BEL),GIONIS Panagiotis
German Open Magdeburg 2005,2005-11-09,GIONIS Panagiotis,PETERSEN Christoffer,4,1,"7,11,11,11,11|11,5,6,4,7",3,GRAND_SLAM,MS,1758,Qualification,GIONIS Panagiotis (GRE),PETERSEN Christoffer (DEN),GIONIS Panagiotis
German Open Magdeburg 2005,2005-11-09,KRIEGER Alexander,CHMIEL Piotr,4,3,"11,8,12,11,13,12,11|5,11,14,6,15,10,8",,GRAND_SLAM,MS,1758,Qualification,KRIEGER Alexander (GER),CHMIEL Piotr (POL),KRIEGER Alexander
German Open Magdeburg 2005,2005-11-09,HAKANSSON Fredrik,CHMIEL Piotr,4,1,"12,11,11,11,15|10,7,7,13,13",QR2,GRAND_SLAM,MS,1758,Qualification,HAKANSSON Fredrik (SWE),CHMIEL Piotr (POL),HAKANSSON Fredrik
German Open Magdeburg 2005,2005-11-09,HAKANSSON Fredrik,KRIEGER Alexander,4,1,"11,11,4,11,11|6,4,11,6,9",3,GRAND_SLAM,MS,1758,Qualification,HAKANSSON Fredrik (SWE),KRIEGER Alexander (GER),HAKANSSON Fredrik
German Open Magdeburg 2005,2005-11-09,CHMIEL Pawel,MENGEL Steffen,4,0,"13,11,11,11|11,5,7,9",,GRAND_SLAM,MS,1758,Qualification,CHMIEL Pawel (POL),MENGEL Steffen (GER),CHMIEL Pawel
German Open Magdeburg 2005,2005-11-09,SHMYREV Maxim,MENGEL Steffen,4,1,"11,11,11,11,11|6,8,13,7,9",QR2,GRAND_SLAM,MS,1758,Qualification,SHMYREV Maxim (RUS),MENGEL Steffen (GER),SHMYREV Maxim
German Open Magdeburg 2005,2005-11-09,SHMYREV Maxim,CHMIEL Pawel,4,0,"11,11,12,11|9,8,10,6",3,GRAND_SLAM,MS,1758,Qualification,SHMYREV Maxim (RUS),CHMIEL Pawel (POL),SHMYREV Maxim
German Open Magdeburg 2005,2005-11-09,ERLANDSEN Geir,VLASOV Grigory,4,0,"11,11,11,11|8,3,8,7",3,GRAND_SLAM,MS,1758,Qualification,ERLANDSEN Geir (NOR),VLASOV Grigory (RUS),ERLANDSEN Geir
German Open Magdeburg 2005,2005-11-09,VOSTES Yannick,PAPADIMITRIOU Dimitrios,4,3,"11,6,11,8,11,9,11|1,11,1,11,8,11,7",,GRAND_SLAM,MS,1758,Qualification,VOSTES Yannick (BEL),PAPADIMITRIOU Dimitrios (GRE),VOSTES Yannick
German Open Magdeburg 2005,2005-11-09,CHOI Hyunjin,PAPADIMITRIOU Dimitrios,4,0,"11,11,11,11|5,1,7,8",QR2,GRAND_SLAM,MS,1758,Qualification,CHOI Hyunjin (KOR),PAPADIMITRIOU Dimitrios (GRE),CHOI Hyunjin
German Open Magdeburg 2005,2005-11-09,CHOI Hyunjin,VOSTES Yannick,4,0,"11,11,11,11|9,7,2,7",3,GRAND_SLAM,MS,1758,Qualification,CHOI Hyunjin (KOR),VOSTES Yannick (BEL),CHOI Hyunjin
German Open Magdeburg 2005,2005-11-09,ZHMUDENKO Yaroslav,DE SOUSA Arlindo,4,2,"15,11,2,6,11,11|13,7,11,11,9,6",,GRAND_SLAM,MS,1758,Qualification,ZHMUDENKO Yaroslav (UKR),DE SOUSA Arlindo (LUX),ZHMUDENKO Yaroslav
