tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
Asian Games Guangzhou 2010,2010-11-13,TRAN Tuan Quynh,DOS SANTOS Almerio,3,0,,R64,OTHER,MS,616,Main Draw,TRAN Tuan Quynh (VIE),DOS SANTOS Almerio (TLS)
Asian Games Guangzhou 2010,2010-11-13,IBRAHIM Muhd Shakirin,WADI Hatem,3,0,,R64,OTHER,MS,616,Main Draw,IBRAHIM Muhd Shakirin (MAS),WADI Hatem (PLE)
Asian Games Guangzhou 2010,2010-11-13,ALHAJJAI Waled Nasser,BIBISH Bayarmagnai,3,0,,R64,OTHER,MS,616,Main Draw,ALHAJJAI Waled Nasser (QAT),BIBISH Bayarmagnai (MGL)
Asian Games Guangzhou 2010,2010-11-13,EL BOUBOU Rachid,AL-ABBAD Abdulaziz,3,0,,R64,OTHER,MS,616,Main Draw,EL BOUBOU Rachid (LBN),AL-ABBAD Abdulaziz (KSA)
Asian Games Guangzhou 2010,2010-11-13,NOROOZI Afshin,SAIDOV Inom,3,0,,R64,OTHER,MS,616,Main Draw,NOROOZI Afshin (IRI),SAIDOV Inom (TJK)
Asian Games Guangzhou 2010,2010-11-13,HASSAN Rashed,BAJRACHARYA Purshottam,3,0,,R64,OTHER,MS,616,Main Draw,HASSAN Rashed (UAE),BAJRACHARYA Purshottam (NEP)
Asian Games Guangzhou 2010,2010-11-13,MOSSLLY Yhya,KHUNLADSUVANNAVONG Chansamone,3,0,,R64,OTHER,MS,616,Main Draw,MOSSLLY Yhya (SYR),KHUNLADSUVANNAVONG Chansamone (LAO)
Asian Games Guangzhou 2010,2010-11-13,LKHAGVADORJ Altantulga,AHMEDOV Rashid,3,0,,R64,OTHER,MS,616,Main Draw,LKHAGVADORJ Altantulga (MGL),AHMEDOV Rashid (TKM)
Asian Games Guangzhou 2010,2010-11-13,AL-MOHANNADI Ahmad Khalil,GOTHE Shiva,3,0,,R64,OTHER,MS,616,Main Draw,AL-MOHANNADI Ahmad Khalil (QAT),GOTHE Shiva (NEP)
Asian Games Guangzhou 2010,2010-11-13,OMAR Rashid,DE JESUS ARAUJO Francisco,3,0,,R64,OTHER,MS,616,Main Draw,OMAR Rashid (UAE),DE JESUS ARAUJO Francisco (TLS)
Asian Games Guangzhou 2010,2010-11-13,LEONG Kin Wa,YAKHIAEV Akbarbek,3,0,,R64,OTHER,MS,616,Main Draw,LEONG Kin Wa (MAC),YAKHIAEV Akbarbek (TJK)
Asian Games Guangzhou 2010,2010-11-13,SIRISENA Rohan,PHATHAPHONE Thavisack,3,0,,R64,OTHER,MS,616,Main Draw,SIRISENA Rohan (SRI),PHATHAPHONE Thavisack (LAO)
Asian Games Guangzhou 2010,2010-11-13,AL-BAHRANI Husain,ABUKESHEK Ibrahim,3,0,,R64,OTHER,MS,616,Main Draw,AL-BAHRANI Husain (KUW),ABUKESHEK Ibrahim (PLE)
Asian Games Guangzhou 2010,2010-11-13,MA Long,TRAN Tuan Quynh,3,0,,R32,OTHER,MS,616,Main Draw,MA Long (CHN),TRAN Tuan Quynh (VIE)
