tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-24,XUE Fei/Yan An,NIU Guankai/TANG Yiren,3,0,"11,11,11|9,6,7",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-24,Xiang Peng,XU Yingbin,2,1,"9,12,11|11,10,9",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-24,HUANG YouZheng,WEN Ruibo,2,1,"11,6,4|2,11,11",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-24,XU Yingbin/HUANG YouZheng,WEN Ruibo/Xiang Peng,3,0,"8,10,11|11,12,13",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-24,XUE Fei,NIU Guankai,2,0,"11,11|6,9",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-25,ZHOU Qihao/LI Hechen,XUE Fei/Yan An,2,1,"11,11,7|5,13,11",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-25,Wang Chuqin,Xiang Peng,2,1,"6,11,11|11,9,9",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-25,Liang Jingkun,WEN Ruibo,2,1,"11,11,7|6,8,11",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-25,WEN Ruibo/Xiang Peng,Wang Chuqin/Liang Jingkun,2,1,"9,7|11,11",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-25,ZHOU Qihao,XUE Fei,1,0,,GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-26,Liang Jingkun/LI Hechen,罗铮/周锦泉,2,1,"11,10,11|6,12,3",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-26,Wang Chuqin,HUANG Xunan,2,1,"11,11,11|4,6,13",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-26,ZHOU Qihao,伍毅菲,3,0,"11,11,11|4,9,1",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-26,Wang Chuqin/ZHOU Qihao,伍毅菲/HUANG Xunan,1,0,11|9,GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-30,XUE Fei/Yan An,XIA YiZheng/李明旭,3,0,"11,12,11|9,10,4",GROUP,CN_NATIONAL_LEAGUE,,,,,
2026 中国乒乓球俱乐部超级联赛 男团常规赛,2026-07-30,CHEN Yuanyu,Xiang Peng,3,0,"8,9,6|11,11,11",GROUP,CN_NATIONAL_LEAGUE,,,,,
