tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,BURGIS Matiss,SEREDA Peter,4,1,"11,11,7,11,11|6,8,11,8,5",,GRAND_SLAM,MS,775,Qualification,BURGIS Matiss (LAT),SEREDA Peter (SVK),BURGIS Matiss
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,FENG Xiaoquan,SEREDA Peter,4,2,"3,7,13,13,12,11|11,11,11,11,10,8",QR2,GRAND_SLAM,MS,775,Qualification,FENG Xiaoquan (AUT),SEREDA Peter (SVK),FENG Xiaoquan
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,BURGIS Matiss,FENG Xiaoquan,4,1,"12,8,11,11,11|10,11,7,3,9",3,GRAND_SLAM,MS,775,Qualification,BURGIS Matiss (LAT),FENG Xiaoquan (AUT),BURGIS Matiss
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,GACINA Andrej,SEL Zolt,4,2,"11,11,9,11,7,11|9,9,11,9,11,9",,GRAND_SLAM,MS,775,Qualification,GACINA Andrej (CRO),SEL Zolt (SRB),GACINA Andrej
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,GACINA Andrej,LAKEEV Vasily,4,0,"11,11,11,11|8,3,6,6",QR2,GRAND_SLAM,MS,775,Qualification,GACINA Andrej (CRO),LAKEEV Vasily (RUS),GACINA Andrej
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,LAKEEV Vasily,SEL Zolt,4,0,"11,11,11,11|8,6,5,6",3,GRAND_SLAM,MS,775,Qualification,LAKEEV Vasily (RUS),SEL Zolt (SRB),LAKEEV Vasily
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,ZUBCIC Tomislav,LIVENTSOV Alexey,4,1,"11,11,4,11,13|9,8,11,7,11",,GRAND_SLAM,MS,775,Qualification,ZUBCIC Tomislav (CRO),LIVENTSOV Alexey (RUS),ZUBCIC Tomislav
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,LIVENTSOV Alexey,FEGERL Stefan,4,1,"6,11,11,11,11|11,7,4,3,2",QR2,GRAND_SLAM,MS,775,Qualification,LIVENTSOV Alexey (RUS),FEGERL Stefan (AUT),LIVENTSOV Alexey
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,FEGERL Stefan,ZUBCIC Tomislav,4,2,"6,11,11,7,11,11|11,9,3,11,8,9",3,GRAND_SLAM,MS,775,Qualification,FEGERL Stefan (AUT),ZUBCIC Tomislav (CRO),FEGERL Stefan
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,RUMGAY Gavin,PISTEJ Lubomir,4,1,"11,11,7,11,11|5,6,11,9,8",,GRAND_SLAM,MS,775,Qualification,RUMGAY Gavin (SCO),PISTEJ Lubomir (SVK),RUMGAY Gavin
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,PISTEJ Lubomir,CHMIEL Pawel,4,3,"11,11,6,10,11,8,14|3,6,11,12,9,11,12",QR2,GRAND_SLAM,MS,775,Qualification,PISTEJ Lubomir (SVK),CHMIEL Pawel (POL),PISTEJ Lubomir
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,CHMIEL Pawel,RUMGAY Gavin,4,3,"11,8,11,11,8,9,11|6,11,4,8,11,11,9",3,GRAND_SLAM,MS,775,Qualification,CHMIEL Pawel (POL),RUMGAY Gavin (SCO),CHMIEL Pawel
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,BAUM Patrick,SZYMANSKI Filip,4,1,"11,11,13,9,11|6,8,11,11,5",,GRAND_SLAM,MS,775,Qualification,BAUM Patrick (GER),SZYMANSKI Filip (POL),BAUM Patrick
Pro Tour ERKE Austrian Open Salzburg 2008,2008-10-29,BAUM Patrick,BAGGALEY Andrew,4,0,,QR2,GRAND_SLAM,MS,775,Qualification,BAUM Patrick (GER),BAGGALEY Andrew (ENG),BAUM Patrick
