tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,ORIBAMISE Esther,LUZOLO Davina,3,0,"11,11,11|4,3,2",,OLYMPICS,U21WS,2038,Qualification,LUZOLO Davina (COD),ORIBAMISE Esther (NGR)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,ALHODABY Marwa,NTELA Ruth Mambenga,3,0,"11,11,11|4,1,2",,OLYMPICS,U21WS,2038,Qualification,ALHODABY Marwa (EGY),NTELA Ruth Mambenga (COD)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,OJOMU Ajoke,AREGBESOLA Nimota,3,0,"11,11,11|9,7,7",,OLYMPICS,U21WS,2038,Qualification,AREGBESOLA Nimota (NGR),OJOMU Ajoke (NGR)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,MOOKREY Simeen,DINANGA Lily,3,0,"11,11,11|3,6,5",,OLYMPICS,U21WS,2038,Qualification,MOOKREY Simeen (RSA),DINANGA Lily (COD)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,CHITALE Diya,JIMOH Rofiat,3,0,"11,11,11|4,4,5",,OLYMPICS,U21WS,2038,Qualification,JIMOH Rofiat (NGR),CHITALE Diya (IND)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,AYANWALE Jamiu,MBONGIA Christian,3,0,"12,11,11|10,9,9",,OLYMPICS,U21MS,2038,Qualification,AYANWALE Jamiu (NGR),MBONGIA Christian (COD)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,MATI Taiwo,BONGO Noredi,3,0,"11,11,11|9,3,2",,OLYMPICS,U21MS,2038,Qualification,MATI Taiwo (NGR),BONGO Noredi (COD)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,ABDELAZIZ Youssef,KASSA Gedeon,3,0,"11,11,11|6,2,5",,OLYMPICS,U21MS,2038,Qualification,ABDELAZIZ Youssef (EGY),KASSA Gedeon (COD)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,SOLANKE Azeez,NGEFUASSA Exauce,3,0,"11,11,11|4,6,7",,OLYMPICS,U21MS,2038,Qualification,SOLANKE Azeez (NGR),NGEFUASSA Exauce (COD)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,DANI Mudit,BOULMO Igor,3,1,"11,14,9,11|8,12,11,9",,OLYMPICS,U21MS,2038,Qualification,DANI Mudit (IND),BOULMO Igor (CMR)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,OGUNDELE Rashidat,KAZEEM Fatima,3,2,"9,11,11,11,11|11,9,13,5,5",,OLYMPICS,WS,2038,Qualification,KAZEEM Fatima (NGR),OGUNDELE Rashidat (NGR)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,OKU Vivian,FREMA Cecilia,3,0,,,OLYMPICS,WS,2038,Qualification,FREMA Cecilia (GHA),OKU Vivian (NGR)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,BELLO Fatimo,AJUWON Anuoluwapo,3,0,"11,11,11|2,6,5",,OLYMPICS,WS,2038,Qualification,BELLO Fatimo (NGR),AJUWON Anuoluwapo (NGR)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,AKINSETE Abosede,AROYEHUN Nike,3,0,,,OLYMPICS,WS,2038,Qualification,AKINSETE Abosede (NGR),AROYEHUN Nike (NGR)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,ARUNA Ganiyat,AGBOTTAH Hilda,3,0,"11,11,11|4,3,2",,OLYMPICS,WS,2038,Qualification,ARUNA Ganiyat (NGR),AGBOTTAH Hilda (GHA)
ITTF Challenge Plus Nigeria Open Lagos 2019,2019-08-07,ORIBAMISE Esther,AIYELABEGAN Sukurat,3,1,"11,6,11,11|6,11,6,7",,OLYMPICS,WS,2038,Qualification,ORIBAMISE Esther (NGR),AIYELABEGAN Sukurat (NGR)
