tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Central American Championships Managua 2010,2010-12-01,DONADO Josue,SANDINO Max,3,0,,,OTHER,MS,624,Qualification,DONADO Josue (ESA),SANDINO Max (NCA),DONADO Josue
Central American Championships Managua 2010,2010-12-01,DONADO Josue,LOPEZ Cesar,3,0,,,OTHER,MS,624,Qualification,DONADO Josue (ESA),LOPEZ Cesar (GUA),DONADO Josue
Central American Championships Managua 2010,2010-12-01,LOPEZ Cesar,SANDINO Max,3,0,,,OTHER,MS,624,Qualification,LOPEZ Cesar (GUA),SANDINO Max (NCA),LOPEZ Cesar
Central American Championships Managua 2010,2010-12-01,GATICA Hector,RIVERA Davis,3,0,,,OTHER,MS,624,Qualification,GATICA Hector (GUA),RIVERA Davis (NCA),GATICA Hector
Central American Championships Managua 2010,2010-12-01,GATICA Hector,ZAVALA Irving,3,0,,,OTHER,MS,624,Qualification,GATICA Hector (GUA),ZAVALA Irving (HON),GATICA Hector
Central American Championships Managua 2010,2010-12-01,ZAVALA Irving,RIVERA Davis,3,0,,,OTHER,MS,624,Qualification,ZAVALA Irving (HON),RIVERA Davis (NCA),ZAVALA Irving
Central American Championships Managua 2010,2010-12-01,CATALAN Milton,CALVO Allan,3,0,,,OTHER,MS,624,Qualification,CATALAN Milton (GUA),CALVO Allan (CRC),CATALAN Milton
Central American Championships Managua 2010,2010-12-01,CALVO Allan,DIAZ Denis,3,0,,,OTHER,MS,624,Qualification,CALVO Allan (CRC),DIAZ Denis (HON),CALVO Allan
Central American Championships Managua 2010,2010-12-01,CATALAN Milton,DIAZ Denis,3,0,,,OTHER,MS,624,Qualification,CATALAN Milton (GUA),DIAZ Denis (HON),CATALAN Milton
Central American Championships Managua 2010,2010-12-01,MONTUFAR Kevin,NAVARRETE Nixon,3,0,,,OTHER,MS,624,Qualification,MONTUFAR Kevin (GUA),NAVARRETE Nixon (NCA),MONTUFAR Kevin
Central American Championships Managua 2010,2010-12-01,MONTUFAR Kevin,BONILLA Saul,3,0,,,OTHER,MS,624,Qualification,MONTUFAR Kevin (GUA),BONILLA Saul (ESA),MONTUFAR Kevin
