tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
European Championships Gdansk 2011,2011-10-08,YIANGOU Marios,HIETIKKO Pauli,3,0,,R64,OTHER,MS,722,Main Draw,YIANGOU Marios (CYP),HIETIKKO Pauli (FIN),YIANGOU Marios
European Championships Gdansk 2011,2011-10-08,DURANSPAHIC Admir,OWEN Ryan,3,0,,R64,OTHER,MS,722,Main Draw,DURANSPAHIC Admir (BIH),OWEN Ryan (WAL),DURANSPAHIC Admir
European Championships Gdansk 2011,2011-10-08,HOWIESON Craig,MAKOLLI Milot,3,0,,R64,OTHER,MS,722,Main Draw,HOWIESON Craig (SCO),MAKOLLI Milot (KOS),HOWIESON Craig
European Championships Gdansk 2011,2011-10-08,CHOJNOWSKI Patryk,ROGIERS Benjamin,3,0,,R64,OTHER,MS,722,Main Draw,CHOJNOWSKI Patryk (POL),ROGIERS Benjamin (BEL),CHOJNOWSKI Patryk
European Championships Gdansk 2011,2011-10-08,SMIRNOV Aleksandr,LINDHOLM Eskil,3,0,,R64,OTHER,MS,722,Main Draw,SMIRNOV Aleksandr (EST),LINDHOLM Eskil (NOR),SMIRNOV Aleksandr
European Championships Gdansk 2011,2011-10-08,MUTTI Leonardo,SZOCS Hunor,3,0,,R64,OTHER,MS,722,Main Draw,MUTTI Leonardo (ITA),SZOCS Hunor (ROU),MUTTI Leonardo
European Championships Gdansk 2011,2011-10-08,PRYSHCHEPA Ievgen,MIKUTIS Tomas,3,0,,R64,OTHER,MS,722,Main Draw,PRYSHCHEPA Ievgen (UKR),MIKUTIS Tomas (LTU),PRYSHCHEPA Ievgen
European Championships Gdansk 2011,2011-10-08,SUBOTIC Dragan,REINHOLDS Arturs,3,0,,R64,OTHER,MS,722,Main Draw,SUBOTIC Dragan (SRB),REINHOLDS Arturs (LAT),SUBOTIC Dragan
European Championships Gdansk 2011,2011-10-08,ZIBRAT Jan,KRASTEV Petyo,3,0,,R64,OTHER,MS,722,Main Draw,ZIBRAT Jan (SLO),KRASTEV Petyo (BUL),ZIBRAT Jan
European Championships Gdansk 2011,2011-10-08,LAGOGIANNIS Konstantinos,BEN ARI Omri,3,0,,R64,OTHER,MS,722,Main Draw,LAGOGIANNIS Konstantinos (GRE),BEN ARI Omri (ISR),LAGOGIANNIS Konstantinos
European Championships Gdansk 2011,2011-10-08,KILL Christian,WEINSTEIN Pavel,3,0,,R64,OTHER,MS,722,Main Draw,KILL Christian (LUX),WEINSTEIN Pavel (MDA),KILL Christian
European Championships Gdansk 2011,2011-10-08,DE VRIES Martijn,MAGUIRE Gavin,3,0,,R64,OTHER,MS,722,Main Draw,DE VRIES Martijn (NED),MAGUIRE Gavin (IRL),DE VRIES Martijn
European Championships Gdansk 2011,2011-10-08,PITCHFORD Liam,OLAH Benedek,3,0,,R64,OTHER,MS,722,Main Draw,PITCHFORD Liam (ENG),OLAH Benedek (FIN),PITCHFORD Liam
European Championships Gdansk 2011,2011-10-08,KARLSSON Kristian,DEVOS Robin,3,0,,R64,OTHER,MS,722,Main Draw,KARLSSON Kristian (SWE),DEVOS Robin (BEL),KARLSSON Kristian
European Championships Gdansk 2011,2011-10-08,SILVA Andre,JENKINS Stephen,3,0,,R64,OTHER,MS,722,Main Draw,SILVA Andre (POR),JENKINS Stephen (WAL),SILVA Andre
European Championships Gdansk 2011,2011-10-08,LAKATOS Tamas,CITAKU Baton,3,0,,R64,OTHER,MS,722,Main Draw,LAKATOS Tamas (HUN),CITAKU Baton (KOS),LAKATOS Tamas
European Championships Gdansk 2011,2011-10-08,YORDANOV Teodor,MICHELY Gilles,3,0,,R64,OTHER,MS,722,Main Draw,YORDANOV Teodor (BUL),MICHELY Gilles (LUX),YORDANOV Teodor
European Championships Gdansk 2011,2011-10-08,KUCHUK Aleksandr,CHUNG Wai Lung,3,0,,R64,OTHER,MS,722,Main Draw,KUCHUK Aleksandr (BLR),CHUNG Wai Lung (NED),KUCHUK Aleksandr
European Championships Gdansk 2011,2011-10-08,SEHIC Adnan,BERARDI Mattia,3,0,,R64,OTHER,MS,722,Main Draw,SEHIC Adnan (BIH),BERARDI Mattia (SMR),SEHIC Adnan
European Championships Gdansk 2011,2011-10-08,RECH DALDOSSO Marco,NI Igor,3,0,,R64,OTHER,MS,722,Main Draw,RECH DALDOSSO Marco (ITA),NI Igor (MDA),RECH DALDOSSO Marco
European Championships Gdansk 2011,2011-10-08,DYJAS Jakub,ALIYEV Rustam,3,0,,R64,OTHER,MS,722,Main Draw,DYJAS Jakub (POL),ALIYEV Rustam (AZE),DYJAS Jakub
European Championships Gdansk 2011,2011-10-08,TAUBER Michael,PALATKAN Saim,3,0,,R64,OTHER,MS,722,Main Draw,TAUBER Michael (ISR),PALATKAN Saim (TUR),TAUBER Michael
European Championships Gdansk 2011,2011-10-08,RONNEBERG Espen,KARTUZOVS Olegs,3,0,,R64,OTHER,MS,722,Main Draw,RONNEBERG Espen (NOR),KARTUZOVS Olegs (LAT),RONNEBERG Espen
European Championships Gdansk 2011,2011-10-08,MENGE Gencay,MILCHIN Eugeniu,3,0,,R64,OTHER,MS,722,Main Draw,MENGE Gencay (TUR),MILCHIN Eugeniu (MDA),MENGE Gencay
European Championships Gdansk 2011,2011-10-08,NAGY Krisztian,MURPHY John,3,0,,R64,OTHER,MS,722,Main Draw,NAGY Krisztian (HUN),MURPHY John (IRL),NAGY Krisztian
European Championships Gdansk 2011,2011-10-08,MENDES Enio,CITAKU Linor,3,0,,R64,OTHER,MS,722,Main Draw,MENDES Enio (POR),CITAKU Linor (KOS),MENDES Enio
European Championships Gdansk 2011,2011-10-08,JENKINS Ryan,LAU Tobias,3,0,,R64,OTHER,MS,722,Main Draw,JENKINS Ryan (WAL),LAU Tobias (DEN),JENKINS Ryan
European Championships Gdansk 2011,2011-10-08,LIBENE Toomas,YIANGOU Yiangos,3,0,,R64,OTHER,MS,722,Main Draw,LIBENE Toomas (EST),YIANGOU Yiangos (CYP),LIBENE Toomas
European Championships Gdansk 2011,2011-10-08,JEAN Lauric,RABINOVICH Shimon,3,0,,R64,OTHER,MS,722,Main Draw,JEAN Lauric (BEL),RABINOVICH Shimon (ISR),JEAN Lauric
