tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Pro Tour ERKE German Open Berlin 2008,2008-11-19,BOLL Timo,ACHANTA Sharath,4,0,"11,11,11,13|7,7,5,11",R64,GRAND_SLAM,MS,776,Main Draw,BOLL Timo (GER),ACHANTA Sharath (IND),BOLL Timo
Pro Tour ERKE German Open Berlin 2008,2008-11-19,SUSS Christian,SEREDA Peter,4,1,"11,11,10,11,11|8,0,12,4,6",R64,GRAND_SLAM,MS,776,Main Draw,SUSS Christian (GER),SEREDA Peter (SVK),SUSS Christian
Pro Tour ERKE German Open Berlin 2008,2008-11-19,LIU Song,FREITAS Marcos,4,1,"12,11,7,12,13|10,7,11,10,11",R64,GRAND_SLAM,MS,776,Main Draw,LIU Song (ARG),FREITAS Marcos (POR),LIU Song
Pro Tour ERKE German Open Berlin 2008,2008-11-19,CRISAN Adrian,MACHADO Carlos,4,1,"11,11,7,11,11|6,9,11,9,5",R64,GRAND_SLAM,MS,776,Main Draw,CRISAN Adrian (ROU),MACHADO Carlos (ESP),CRISAN Adrian
Pro Tour ERKE German Open Berlin 2008,2008-11-19,YOSHIDA Kaii,KEINATH Thomas,4,1,"11,11,0,11,11|2,4,11,8,3",R64,GRAND_SLAM,MS,776,Main Draw,YOSHIDA Kaii (JPN),KEINATH Thomas (SVK),YOSHIDA Kaii
Pro Tour ERKE German Open Berlin 2008,2008-11-19,KUZMIN Fedor,MATSUDAIRA Kenta,4,2,"8,11,7,11,11,14|11,3,11,9,6,12",R64,GRAND_SLAM,MS,776,Main Draw,KUZMIN Fedor (RUS),MATSUDAIRA Kenta (JPN),KUZMIN Fedor
Pro Tour ERKE German Open Berlin 2008,2008-11-19,LEUNG Chu Yan,PRESSLMAYER Bernhard,4,2,"11,11,9,10,11,11|5,7,11,12,8,3",R64,GRAND_SLAM,MS,776,Main Draw,LEUNG Chu Yan (HKG),PRESSLMAYER Bernhard (AUT),LEUNG Chu Yan
Pro Tour ERKE German Open Berlin 2008,2008-11-19,MIZUTANI Jun,GACINA Andrej,4,0,"11,11,15,11|4,9,13,8",R64,GRAND_SLAM,MS,776,Main Draw,MIZUTANI Jun (JPN),GACINA Andrej (CRO),MIZUTANI Jun
Pro Tour ERKE German Open Berlin 2008,2008-11-19,MAZE Michael,DIDUKH Oleksandr,4,0,"11,11,11,11|4,5,6,5",R64,GRAND_SLAM,MS,776,Main Draw,MAZE Michael (DEN),DIDUKH Oleksandr (UKR),MAZE Michael
Pro Tour ERKE German Open Berlin 2008,2008-11-19,CIOTI Constantin,KISHIKAWA Seiya,4,0,,R64,GRAND_SLAM,MS,776,Main Draw,CIOTI Constantin (ROU),KISHIKAWA Seiya (JPN),CIOTI Constantin
Pro Tour ERKE German Open Berlin 2008,2008-11-19,WANG Zengyi,LEGOUT Christophe,4,3,"9,13,10,12,11,11,11|11,11,12,10,8,13,2",R64,GRAND_SLAM,MS,776,Main Draw,WANG Zengyi (POL),LEGOUT Christophe (FRA),WANG Zengyi
Pro Tour ERKE German Open Berlin 2008,2008-11-19,MATTENET Adrien,YANG Zi,4,1,"11,9,11,17,11|1,11,4,15,9",R64,GRAND_SLAM,MS,776,Main Draw,MATTENET Adrien (FRA),YANG Zi (SGP),MATTENET Adrien
Pro Tour ERKE German Open Berlin 2008,2008-11-19,CHEN Weixing,KOSOWSKI Jakub,4,0,"11,12,11,11|8,10,6,5",R64,GRAND_SLAM,MS,776,Main Draw,CHEN Weixing (AUT),KOSOWSKI Jakub (POL),CHEN Weixing
Pro Tour ERKE German Open Berlin 2008,2008-11-19,PISTEJ Lubomir,BLASZCZYK Lucjan,4,3,"11,10,9,4,11,12,11|8,12,11,11,5,10,8",R64,GRAND_SLAM,MS,776,Main Draw,PISTEJ Lubomir (SVK),BLASZCZYK Lucjan (POL),PISTEJ Lubomir
Pro Tour ERKE German Open Berlin 2008,2008-11-19,STEGER Bastian,TOSIC Roko,4,0,"11,11,11,11|7,5,6,4",R64,GRAND_SLAM,MS,776,Main Draw,STEGER Bastian (GER),TOSIC Roko (CRO),STEGER Bastian
Pro Tour ERKE German Open Berlin 2008,2008-11-19,CHEUNG Yuk,PAVELKA Tomas,4,1,"11,19,11,3,11|7,17,2,11,3",R64,GRAND_SLAM,MS,776,Main Draw,CHEUNG Yuk (HKG),PAVELKA Tomas (CZE),CHEUNG Yuk
Pro Tour ERKE German Open Berlin 2008,2008-11-19,CHUANG Chih-Yuan,FENG Xiaoquan,4,0,"11,11,11,11|2,3,8,5",R64,GRAND_SLAM,MS,776,Main Draw,CHUANG Chih-Yuan (TPE),FENG Xiaoquan (AUT),CHUANG Chih-Yuan
Pro Tour ERKE German Open Berlin 2008,2008-11-19,KARAKASEVIC Aleksandar,TSUBOI Gustavo,4,1,"11,13,11,13,11|13,11,3,11,1",R64,GRAND_SLAM,MS,776,Main Draw,KARAKASEVIC Aleksandar (SRB),TSUBOI Gustavo (BRA),KARAKASEVIC Aleksandar
Pro Tour ERKE German Open Berlin 2008,2008-11-19,HE Zhiwen,DODEAN Adrian,4,0,"11,11,11,11|8,6,5,7",R64,GRAND_SLAM,MS,776,Main Draw,HE Zhiwen (ESP),DODEAN Adrian (ROU),HE Zhiwen
Pro Tour ERKE German Open Berlin 2008,2008-11-19,FILUS Ruwen,SMIRNOV Alexey,4,3,"11,6,4,7,11,13,13|9,11,11,11,7,11,11",R64,GRAND_SLAM,MS,776,Main Draw,FILUS Ruwen (GER),SMIRNOV Alexey (RUS),FILUS Ruwen
Pro Tour ERKE German Open Berlin 2008,2008-11-19,HIELSCHER Lars,SAIVE Jean-Michel,4,2,"5,11,11,12,5,11|11,6,9,10,11,5",R64,GRAND_SLAM,MS,776,Main Draw,HIELSCHER Lars (GER),SAIVE Jean-Michel (BEL),HIELSCHER Lars
Pro Tour ERKE German Open Berlin 2008,2008-11-19,TOKIC Bojan,SZYMANSKI Filip,4,1,"11,7,11,11,11|6,11,2,9,6",R64,GRAND_SLAM,MS,776,Main Draw,TOKIC Bojan (SLO),SZYMANSKI Filip (POL),TOKIC Bojan
Pro Tour ERKE German Open Berlin 2008,2008-11-19,KORBEL Petr,CARNEROS Alfredo,4,1,"11,8,11,11,11|6,11,2,9,6",R64,GRAND_SLAM,MS,776,Main Draw,KORBEL Petr (CZE),CARNEROS Alfredo (ESP),KORBEL Petr
Pro Tour ERKE German Open Berlin 2008,2008-11-19,KAN Yo,WANG Jianan,4,2,"5,6,11,11,11,11|11,11,7,8,8,7",R64,GRAND_SLAM,MS,776,Main Draw,KAN Yo (JPN),WANG Jianan (CGO),KAN Yo
Pro Tour ERKE German Open Berlin 2008,2008-11-19,GAO Ning,APOLONIA Tiago,4,2,"8,11,17,11,4,11|11,5,15,3,11,9",R64,GRAND_SLAM,MS,776,Main Draw,GAO Ning (SGP),APOLONIA Tiago (POR),GAO Ning
Pro Tour ERKE German Open Berlin 2008,2008-11-19,WU Chih-Chi,TOMASI Stefano,4,2,"9,9,13,11,11,11|11,11,11,8,9,3",R64,GRAND_SLAM,MS,776,Main Draw,WU Chih-Chi (TPE),TOMASI Stefano (ITA),WU Chih-Chi
Pro Tour ERKE German Open Berlin 2008,2008-11-19,LIN Ju,DRINKHALL Paul,4,3,"8,9,13,11,11,11,11|11,11,15,6,7,6,8",R64,GRAND_SLAM,MS,776,Main Draw,LIN Ju (DOM),DRINKHALL Paul (ENG),LIN Ju
Pro Tour ERKE German Open Berlin 2008,2008-11-19,FEJER-KONNERTH Zoltan,GARDOS Robert,4,3,"13,6,7,11,16,11,11|11,11,11,13,14,9,6",R64,GRAND_SLAM,MS,776,Main Draw,FEJER-KONNERTH Zoltan (GER),GARDOS Robert (AUT),FEJER-KONNERTH Zoltan
Pro Tour ERKE German Open Berlin 2008,2008-11-19,JIANG Tianyi,LEBESSON Emmanuel,4,1,"11,11,11,10,11|6,6,5,12,8",R64,GRAND_SLAM,MS,776,Main Draw,JIANG Tianyi (HKG),LEBESSON Emmanuel (FRA),JIANG Tianyi
Pro Tour ERKE German Open Berlin 2008,2008-11-19,FILIMON Andrei,CHIANG Hung-Chieh,4,2,"13,11,7,11,7,11|11,5,11,5,11,5",R64,GRAND_SLAM,MS,776,Main Draw,FILIMON Andrei (ROU),CHIANG Hung-Chieh (TPE),FILIMON Andrei
Pro Tour ERKE German Open Berlin 2008,2008-11-19,TORIOLA Segun,WOSIK Torben,4,1,"11,5,12,11,11|6,11,10,9,9",R64,GRAND_SLAM,MS,776,Main Draw,TORIOLA Segun (NGR),WOSIK Torben (GER),TORIOLA Segun
Pro Tour ERKE German Open Berlin 2008,2008-11-19,OVTCHAROV Dimitrij,KLEPRLIK Michal,4,0,"11,11,11,11|4,3,6,3",R64,GRAND_SLAM,MS,776,Main Draw,OVTCHAROV Dimitrij (GER),KLEPRLIK Michal (CZE),OVTCHAROV Dimitrij
Pro Tour ERKE German Open Berlin 2008,2008-11-19,BOLL Timo,SUSS Christian,4,0,"11,11,11,11|9,4,9,9",R32,GRAND_SLAM,MS,776,Main Draw,BOLL Timo (GER),SUSS Christian (GER),BOLL Timo
Pro Tour ERKE German Open Berlin 2008,2008-11-19,CRISAN Adrian,LIU Song,4,2,"5,11,11,11,11,11|11,13,7,9,7,4",R32,GRAND_SLAM,MS,776,Main Draw,CRISAN Adrian (ROU),LIU Song (ARG),CRISAN Adrian
Pro Tour ERKE German Open Berlin 2008,2008-11-19,YOSHIDA Kaii,KUZMIN Fedor,4,2,"6,11,15,11,11,11|11,9,17,9,6,7",R32,GRAND_SLAM,MS,776,Main Draw,YOSHIDA Kaii (JPN),KUZMIN Fedor (RUS),YOSHIDA Kaii
Pro Tour ERKE German Open Berlin 2008,2008-11-19,LEUNG Chu Yan,MIZUTANI Jun,4,3,"9,11,11,12,11,9,11|11,8,8,14,6,11,8",R32,GRAND_SLAM,MS,776,Main Draw,LEUNG Chu Yan (HKG),MIZUTANI Jun (JPN),LEUNG Chu Yan
Pro Tour ERKE German Open Berlin 2008,2008-11-19,MAZE Michael,CIOTI Constantin,4,1,"9,11,12,11,11|11,5,10,3,9",R32,GRAND_SLAM,MS,776,Main Draw,MAZE Michael (DEN),CIOTI Constantin (ROU),MAZE Michael
Pro Tour ERKE German Open Berlin 2008,2008-11-19,WANG Zengyi,MATTENET Adrien,4,1,"11,11,7,11,11|9,6,11,9,5",R32,GRAND_SLAM,MS,776,Main Draw,WANG Zengyi (POL),MATTENET Adrien (FRA),WANG Zengyi
Pro Tour ERKE German Open Berlin 2008,2008-11-19,CHEN Weixing,PISTEJ Lubomir,4,1,"11,11,11,11,11|13,5,9,6,7",R32,GRAND_SLAM,MS,776,Main Draw,CHEN Weixing (AUT),PISTEJ Lubomir (SVK),CHEN Weixing
Pro Tour ERKE German Open Berlin 2008,2008-11-19,CHEUNG Yuk,STEGER Bastian,4,2,"11,4,8,11,11,11|6,11,11,7,8,4",R32,GRAND_SLAM,MS,776,Main Draw,CHEUNG Yuk (HKG),STEGER Bastian (GER),CHEUNG Yuk
Pro Tour ERKE German Open Berlin 2008,2008-11-19,CHUANG Chih-Yuan,KARAKASEVIC Aleksandar,4,1,"9,11,14,11,11|11,9,12,4,8",R32,GRAND_SLAM,MS,776,Main Draw,CHUANG Chih-Yuan (TPE),KARAKASEVIC Aleksandar (SRB),CHUANG Chih-Yuan
Pro Tour ERKE German Open Berlin 2008,2008-11-19,HE Zhiwen,FILUS Ruwen,4,2,"11,9,11,4,11,11|8,11,8,11,4,8",R32,GRAND_SLAM,MS,776,Main Draw,HE Zhiwen (ESP),FILUS Ruwen (GER),HE Zhiwen
