tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Ibero-American Senior Championships Lisbon 2012,2012-03-19,MENDES Enio,GONZALEZ Daniel,3,0,,,OTHER,MS,553,Qualification,MENDES Enio (POR),GONZALEZ Daniel (PUR),MENDES Enio
Ibero-American Senior Championships Lisbon 2012,2012-03-19,MENDES Enio,CALVO Alejandro,3,0,,,OTHER,MS,553,Qualification,MENDES Enio (POR),CALVO Alejandro (ESP),MENDES Enio
Ibero-American Senior Championships Lisbon 2012,2012-03-19,GONZALEZ Daniel,CALVO Alejandro,3,0,,,OTHER,MS,553,Qualification,GONZALEZ Daniel (PUR),CALVO Alejandro (ESP),GONZALEZ Daniel
Ibero-American Senior Championships Lisbon 2012,2012-03-19,ALTO Gaston,PIETRI Richard,3,0,,,OTHER,MS,553,Qualification,ALTO Gaston (ARG),PIETRI Richard (PUR),ALTO Gaston
Ibero-American Senior Championships Lisbon 2012,2012-03-19,ALTO Gaston,GERALDO Joao,3,0,,,OTHER,MS,553,Qualification,ALTO Gaston (ARG),GERALDO Joao (POR),ALTO Gaston
Ibero-American Senior Championships Lisbon 2012,2012-03-19,GERALDO Joao,PIETRI Richard,3,0,,,OTHER,MS,553,Qualification,GERALDO Joao (POR),PIETRI Richard (PUR),GERALDO Joao
Ibero-American Senior Championships Lisbon 2012,2012-03-19,SILVA Andre,AFANADOR Brian,3,0,,,OTHER,MS,553,Qualification,SILVA Andre (POR),AFANADOR Brian (PUR),SILVA Andre
Ibero-American Senior Championships Lisbon 2012,2012-03-19,TEMPERLEY Diego,CORREA Cecilio,3,0,,,OTHER,MS,553,Qualification,TEMPERLEY Diego (ARG),CORREA Cecilio (VEN),TEMPERLEY Diego
Ibero-American Senior Championships Lisbon 2012,2012-03-19,SILVA Andre,TEMPERLEY Diego,3,0,,,OTHER,MS,553,Qualification,SILVA Andre (POR),TEMPERLEY Diego (ARG),SILVA Andre
Ibero-American Senior Championships Lisbon 2012,2012-03-19,AFANADOR Brian,CORREA Cecilio,3,0,,,OTHER,MS,553,Qualification,AFANADOR Brian (PUR),CORREA Cecilio (VEN),AFANADOR Brian
Ibero-American Senior Championships Lisbon 2012,2012-03-19,SILVA Andre,CORREA Cecilio,3,0,,,OTHER,MS,553,Qualification,SILVA Andre (POR),CORREA Cecilio (VEN),SILVA Andre
Ibero-American Senior Championships Lisbon 2012,2012-03-19,TEMPERLEY Diego,AFANADOR Brian,3,0,,,OTHER,MS,553,Qualification,TEMPERLEY Diego (ARG),AFANADOR Brian (PUR),TEMPERLEY Diego
Ibero-American Senior Championships Lisbon 2012,2012-03-19,MONZO Oriol,GILABERT Rodrigo,3,0,,,OTHER,MS,553,Qualification,MONZO Oriol (ESP),GILABERT Rodrigo (ARG),MONZO Oriol
Ibero-American Senior Championships Lisbon 2012,2012-03-19,BERRIOS Hector,CHEN Diogo,3,0,,,OTHER,MS,553,Qualification,BERRIOS Hector (PUR),CHEN Diogo (POR),BERRIOS Hector
Ibero-American Senior Championships Lisbon 2012,2012-03-19,MONZO Oriol,CHEN Diogo,3,0,,,OTHER,MS,553,Qualification,MONZO Oriol (ESP),CHEN Diogo (POR),MONZO Oriol
Ibero-American Senior Championships Lisbon 2012,2012-03-19,GILABERT Rodrigo,BERRIOS Hector,3,0,,,OTHER,MS,553,Qualification,GILABERT Rodrigo (ARG),BERRIOS Hector (PUR),GILABERT Rodrigo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,MONZO Oriol,BERRIOS Hector,3,0,,,OTHER,MS,553,Qualification,MONZO Oriol (ESP),BERRIOS Hector (PUR),MONZO Oriol
Ibero-American Senior Championships Lisbon 2012,2012-03-19,GILABERT Rodrigo,CHEN Diogo,3,0,,,OTHER,MS,553,Qualification,GILABERT Rodrigo (ARG),CHEN Diogo (POR),GILABERT Rodrigo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,TABACHNIK Pablo,SILVA Diogo,3,0,,,OTHER,MS,553,Qualification,TABACHNIK Pablo (ARG),SILVA Diogo (POR),TABACHNIK Pablo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,SANTOS Emil,EFIMOV Vitaly,3,0,,,OTHER,MS,553,Qualification,SANTOS Emil (DOM),EFIMOV Vitaly (POR),SANTOS Emil
Ibero-American Senior Championships Lisbon 2012,2012-03-19,TABACHNIK Pablo,SANTOS Emil,3,0,,,OTHER,MS,553,Qualification,TABACHNIK Pablo (ARG),SANTOS Emil (DOM),TABACHNIK Pablo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,SILVA Diogo,EFIMOV Vitaly,3,0,,,OTHER,MS,553,Qualification,SILVA Diogo (POR),EFIMOV Vitaly (POR),SILVA Diogo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,TABACHNIK Pablo,EFIMOV Vitaly,3,0,,,OTHER,MS,553,Qualification,TABACHNIK Pablo (ARG),EFIMOV Vitaly (POR),TABACHNIK Pablo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,SILVA Diogo,SANTOS Emil,3,0,,,OTHER,MS,553,Qualification,SILVA Diogo (POR),SANTOS Emil (DOM),SILVA Diogo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,NAVAS Marco,COSTA Jorge,3,0,,,OTHER,MS,553,Qualification,NAVAS Marco (VEN),COSTA Jorge (POR),NAVAS Marco
Ibero-American Senior Championships Lisbon 2012,2012-03-19,PINHO Diogo,VILA BATISTA Juan,3,0,,,OTHER,MS,553,Qualification,PINHO Diogo (POR),VILA BATISTA Juan (DOM),PINHO Diogo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,NAVAS Marco,VILA BATISTA Juan,3,0,,,OTHER,MS,553,Qualification,NAVAS Marco (VEN),VILA BATISTA Juan (DOM),NAVAS Marco
Ibero-American Senior Championships Lisbon 2012,2012-03-19,PINHO Diogo,COSTA Jorge,3,0,,,OTHER,MS,553,Qualification,PINHO Diogo (POR),COSTA Jorge (POR),PINHO Diogo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,PINHO Diogo,NAVAS Marco,3,0,,,OTHER,MS,553,Qualification,PINHO Diogo (POR),NAVAS Marco (VEN),PINHO Diogo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,COSTA Jorge,VILA BATISTA Juan,3,0,,,OTHER,MS,553,Qualification,COSTA Jorge (POR),VILA BATISTA Juan (DOM),COSTA Jorge
Ibero-American Senior Championships Lisbon 2012,2012-03-19,MUJICA Henry,MOLINA Mario,3,0,,,OTHER,MS,553,Qualification,MUJICA Henry (VEN),MOLINA Mario (NCA),MUJICA Henry
Ibero-American Senior Championships Lisbon 2012,2012-03-19,DIEZ Endika,GONCALVES Jose,3,0,,,OTHER,MS,553,Qualification,DIEZ Endika (ESP),GONCALVES Jose (POR),DIEZ Endika
Ibero-American Senior Championships Lisbon 2012,2012-03-19,DIEZ Endika,MUJICA Henry,3,0,,,OTHER,MS,553,Qualification,DIEZ Endika (ESP),MUJICA Henry (VEN),DIEZ Endika
Ibero-American Senior Championships Lisbon 2012,2012-03-19,GONCALVES Jose,MOLINA Mario,3,0,,,OTHER,MS,553,Qualification,GONCALVES Jose (POR),MOLINA Mario (NCA),GONCALVES Jose
Ibero-American Senior Championships Lisbon 2012,2012-03-19,GONCALVES Jose,MUJICA Henry,3,0,,,OTHER,MS,553,Qualification,GONCALVES Jose (POR),MUJICA Henry (VEN),GONCALVES Jose
Ibero-American Senior Championships Lisbon 2012,2012-03-19,DIEZ Endika,MOLINA Mario,3,0,,,OTHER,MS,553,Qualification,DIEZ Endika (ESP),MOLINA Mario (NCA),DIEZ Endika
Ibero-American Senior Championships Lisbon 2012,2012-03-19,ROBLES Alvaro,PRANDI Lucas,3,0,,,OTHER,MS,553,Qualification,ROBLES Alvaro (ESP),PRANDI Lucas (BRA),ROBLES Alvaro
Ibero-American Senior Championships Lisbon 2012,2012-03-19,CARVALHO Diogo,GALVEZ Samuel,3,0,,,OTHER,MS,553,Qualification,CARVALHO Diogo (POR),GALVEZ Samuel (DOM),CARVALHO Diogo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,CARVALHO Diogo,ROBLES Alvaro,3,0,,,OTHER,MS,553,Qualification,CARVALHO Diogo (POR),ROBLES Alvaro (ESP),CARVALHO Diogo
Ibero-American Senior Championships Lisbon 2012,2012-03-19,GALVEZ Samuel,PRANDI Lucas,3,0,,,OTHER,MS,553,Qualification,GALVEZ Samuel (DOM),PRANDI Lucas (BRA),GALVEZ Samuel
Ibero-American Senior Championships Lisbon 2012,2012-03-19,ROBLES Alvaro,GALVEZ Samuel,3,0,,,OTHER,MS,553,Qualification,ROBLES Alvaro (ESP),GALVEZ Samuel (DOM),ROBLES Alvaro
