tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
European Championships Herning 2012,2012-10-17,BOLL Timo,TAN Ruiwu,3,0,,F,OTHER,MS,542,Main Draw,BOLL Timo (GER),TAN Ruiwu (CRO),BOLL Timo
European Championships Herning 2012,2012-10-17,BOLL Timo,CRISAN Adrian,3,0,,SF,OTHER,MS,542,Main Draw,BOLL Timo (GER),CRISAN Adrian (ROU),BOLL Timo
European Championships Herning 2012,2012-10-17,TAN Ruiwu,STEGER Bastian,3,0,,SF,OTHER,MS,542,Main Draw,TAN Ruiwu (CRO),STEGER Bastian (GER),TAN Ruiwu
European Championships Herning 2012,2012-10-17,BOLL Timo,GACINA Andrej,3,0,,QF,OTHER,MS,542,Main Draw,BOLL Timo (GER),GACINA Andrej (CRO),BOLL Timo
European Championships Herning 2012,2012-10-17,CRISAN Adrian,MONTEIRO Joao,3,0,,QF,OTHER,MS,542,Main Draw,CRISAN Adrian (ROU),MONTEIRO Joao (POR),CRISAN Adrian
European Championships Herning 2012,2012-10-17,STEGER Bastian,SAMSONOV Vladimir,3,0,,QF,OTHER,MS,542,Main Draw,STEGER Bastian (GER),SAMSONOV Vladimir (BLR),STEGER Bastian
European Championships Herning 2012,2012-10-17,TAN Ruiwu,OVTCHAROV Dimitrij,3,0,,QF,OTHER,MS,542,Main Draw,TAN Ruiwu (CRO),OVTCHAROV Dimitrij (GER),TAN Ruiwu
European Championships Herning 2012,2012-10-17,BOLL Timo,GORAK Daniel,3,0,,R16,OTHER,MS,542,Main Draw,BOLL Timo (GER),GORAK Daniel (POL),BOLL Timo
European Championships Herning 2012,2012-10-17,GACINA Andrej,TOKIC Bojan,3,0,,R16,OTHER,MS,542,Main Draw,GACINA Andrej (CRO),TOKIC Bojan (SLO),GACINA Andrej
European Championships Herning 2012,2012-10-17,CRISAN Adrian,BAUM Patrick,3,0,,R16,OTHER,MS,542,Main Draw,CRISAN Adrian (ROU),BAUM Patrick (GER),CRISAN Adrian
European Championships Herning 2012,2012-10-17,MONTEIRO Joao,LUNDQVIST Jens,3,0,,R16,OTHER,MS,542,Main Draw,MONTEIRO Joao (POR),LUNDQVIST Jens (SWE),MONTEIRO Joao
European Championships Herning 2012,2012-10-17,SAMSONOV Vladimir,FILUS Ruwen,3,0,,R16,OTHER,MS,542,Main Draw,SAMSONOV Vladimir (BLR),FILUS Ruwen (GER),SAMSONOV Vladimir
European Championships Herning 2012,2012-10-17,STEGER Bastian,GIONIS Panagiotis,3,0,,R16,OTHER,MS,542,Main Draw,STEGER Bastian (GER),GIONIS Panagiotis (GRE),STEGER Bastian
European Championships Herning 2012,2012-10-17,TAN Ruiwu,FRANZISKA Patrick,3,0,,R16,OTHER,MS,542,Main Draw,TAN Ruiwu (CRO),FRANZISKA Patrick (GER),TAN Ruiwu
European Championships Herning 2012,2012-10-17,OVTCHAROV Dimitrij,APOLONIA Tiago,3,0,,R16,OTHER,MS,542,Main Draw,OVTCHAROV Dimitrij (GER),APOLONIA Tiago (POR),OVTCHAROV Dimitrij
European Championships Herning 2012,2012-10-17,BOLL Timo,ZHMUDENKO Yaroslav,3,0,,R32,OTHER,MS,542,Main Draw,BOLL Timo (GER),ZHMUDENKO Yaroslav (UKR),BOLL Timo
European Championships Herning 2012,2012-10-17,GORAK Daniel,CHEN Weixing,3,0,,R32,OTHER,MS,542,Main Draw,GORAK Daniel (POL),CHEN Weixing (AUT),GORAK Daniel
European Championships Herning 2012,2012-10-17,TOKIC Bojan,HE Zhiwen,3,0,,R32,OTHER,MS,542,Main Draw,TOKIC Bojan (SLO),HE Zhiwen (ESP),TOKIC Bojan
European Championships Herning 2012,2012-10-17,GACINA Andrej,FREITAS Marcos,3,0,,R32,OTHER,MS,542,Main Draw,GACINA Andrej (CRO),FREITAS Marcos (POR),GACINA Andrej
European Championships Herning 2012,2012-10-17,CRISAN Adrian,JANCARIK Lubomir,3,0,,R32,OTHER,MS,542,Main Draw,CRISAN Adrian (ROU),JANCARIK Lubomir (CZE),CRISAN Adrian
European Championships Herning 2012,2012-10-17,BAUM Patrick,KREANGA Kalinikos,3,0,,R32,OTHER,MS,542,Main Draw,BAUM Patrick (GER),KREANGA Kalinikos (GRE),BAUM Patrick
European Championships Herning 2012,2012-10-17,MONTEIRO Joao,SUSS Christian,3,0,,R32,OTHER,MS,542,Main Draw,MONTEIRO Joao (POR),SUSS Christian (GER),MONTEIRO Joao
European Championships Herning 2012,2012-10-17,LUNDQVIST Jens,FEGERL Stefan,3,0,,R32,OTHER,MS,542,Main Draw,LUNDQVIST Jens (SWE),FEGERL Stefan (AUT),LUNDQVIST Jens
European Championships Herning 2012,2012-10-17,SAMSONOV Vladimir,PRIMORAC Zoran,3,0,,R32,OTHER,MS,542,Main Draw,SAMSONOV Vladimir (BLR),PRIMORAC Zoran (CRO),SAMSONOV Vladimir
European Championships Herning 2012,2012-10-17,FILUS Ruwen,PITCHFORD Liam,3,0,,R32,OTHER,MS,542,Main Draw,FILUS Ruwen (GER),PITCHFORD Liam (ENG),FILUS Ruwen
European Championships Herning 2012,2012-10-17,GIONIS Panagiotis,KORBEL Petr,3,0,,R32,OTHER,MS,542,Main Draw,GIONIS Panagiotis (GRE),KORBEL Petr (CZE),GIONIS Panagiotis
European Championships Herning 2012,2012-10-17,STEGER Bastian,VANG Bora,3,0,,R32,OTHER,MS,542,Main Draw,STEGER Bastian (GER),VANG Bora (TUR),STEGER Bastian
European Championships Herning 2012,2012-10-17,TAN Ruiwu,MATTENET Adrien,3,0,,R32,OTHER,MS,542,Main Draw,TAN Ruiwu (CRO),MATTENET Adrien (FRA),TAN Ruiwu
European Championships Herning 2012,2012-10-17,FRANZISKA Patrick,SCHLAGER Werner,3,0,,R32,OTHER,MS,542,Main Draw,FRANZISKA Patrick (GER),SCHLAGER Werner (AUT),FRANZISKA Patrick
European Championships Herning 2012,2012-10-17,APOLONIA Tiago,PATTANTYUS Adam,3,0,,R32,OTHER,MS,542,Main Draw,APOLONIA Tiago (POR),PATTANTYUS Adam (HUN),APOLONIA Tiago
European Championships Herning 2012,2012-10-17,OVTCHAROV Dimitrij,MACHADO Carlos,3,0,,R32,OTHER,MS,542,Main Draw,OVTCHAROV Dimitrij (GER),MACHADO Carlos (ESP),OVTCHAROV Dimitrij
European Championships Herning 2012,2012-10-17,BOLL Timo,KONECNY Tomas,3,0,,R64,OTHER,MS,542,Main Draw,BOLL Timo (GER),KONECNY Tomas (CZE),BOLL Timo
European Championships Herning 2012,2012-10-17,ZHMUDENKO Yaroslav,DRINKHALL Paul,3,0,,R64,OTHER,MS,542,Main Draw,ZHMUDENKO Yaroslav (UKR),DRINKHALL Paul (ENG),ZHMUDENKO Yaroslav
European Championships Herning 2012,2012-10-17,GORAK Daniel,LEBESSON Emmanuel,3,0,,R64,OTHER,MS,542,Main Draw,GORAK Daniel (POL),LEBESSON Emmanuel (FRA),GORAK Daniel
European Championships Herning 2012,2012-10-17,CHEN Weixing,VLASOV Grigory,3,0,,R64,OTHER,MS,542,Main Draw,CHEN Weixing (AUT),VLASOV Grigory (RUS),CHEN Weixing
European Championships Herning 2012,2012-10-17,TOKIC Bojan,RASMUSSEN Morten,3,0,,R64,OTHER,MS,542,Main Draw,TOKIC Bojan (SLO),RASMUSSEN Morten (DEN),TOKIC Bojan
European Championships Herning 2012,2012-10-17,HE Zhiwen,GERELL Par,3,0,,R64,OTHER,MS,542,Main Draw,HE Zhiwen (ESP),GERELL Par (SWE),HE Zhiwen
European Championships Herning 2012,2012-10-17,GACINA Andrej,ZWICKL Daniel,3,0,,R64,OTHER,MS,542,Main Draw,GACINA Andrej (CRO),ZWICKL Daniel (HUN),GACINA Andrej
European Championships Herning 2012,2012-10-17,FREITAS Marcos,PAPAGEORGIOU Konstantinos,3,0,,R64,OTHER,MS,542,Main Draw,FREITAS Marcos (POR),PAPAGEORGIOU Konstantinos (GRE),FREITAS Marcos
European Championships Herning 2012,2012-10-17,CRISAN Adrian,INDEHERBERG Julien,3,0,,R64,OTHER,MS,542,Main Draw,CRISAN Adrian (ROU),INDEHERBERG Julien (BEL),CRISAN Adrian
European Championships Herning 2012,2012-10-17,JANCARIK Lubomir,HABESOHN Daniel,3,0,,R64,OTHER,MS,542,Main Draw,JANCARIK Lubomir (CZE),HABESOHN Daniel (AUT),JANCARIK Lubomir
European Championships Herning 2012,2012-10-17,KREANGA Kalinikos,KOSIBA Daniel,3,0,,R64,OTHER,MS,542,Main Draw,KREANGA Kalinikos (GRE),KOSIBA Daniel (HUN),KREANGA Kalinikos
European Championships Herning 2012,2012-10-17,BAUM Patrick,LI Ahmet,3,0,,R64,OTHER,MS,542,Main Draw,BAUM Patrick (GER),LI Ahmet (TUR),BAUM Patrick
European Championships Herning 2012,2012-10-17,SUSS Christian,LASAN Sas,3,0,,R64,OTHER,MS,542,Main Draw,SUSS Christian (GER),LASAN Sas (SLO),SUSS Christian
European Championships Herning 2012,2012-10-17,MONTEIRO Joao,BURGIS Matiss,3,0,,R64,OTHER,MS,542,Main Draw,MONTEIRO Joao (POR),BURGIS Matiss (LAT),MONTEIRO Joao
European Championships Herning 2012,2012-10-17,LUNDQVIST Jens,LIVENTSOV Alexey,3,0,,R64,OTHER,MS,542,Main Draw,LUNDQVIST Jens (SWE),LIVENTSOV Alexey (RUS),LUNDQVIST Jens
European Championships Herning 2012,2012-10-17,FEGERL Stefan,MAZE Michael,3,0,,R64,OTHER,MS,542,Main Draw,FEGERL Stefan (AUT),MAZE Michael (DEN),FEGERL Stefan
European Championships Herning 2012,2012-10-17,SAMSONOV Vladimir,KARLSSON Mattias,3,0,,R64,OTHER,MS,542,Main Draw,SAMSONOV Vladimir (BLR),KARLSSON Mattias (SWE),SAMSONOV Vladimir
European Championships Herning 2012,2012-10-17,PRIMORAC Zoran,SAIVE Jean-Michel,3,0,,R64,OTHER,MS,542,Main Draw,PRIMORAC Zoran (CRO),SAIVE Jean-Michel (BEL),PRIMORAC Zoran
European Championships Herning 2012,2012-10-17,FILUS Ruwen,GROTH Jonathan,3,0,,R64,OTHER,MS,542,Main Draw,FILUS Ruwen (GER),GROTH Jonathan (DEN),FILUS Ruwen
European Championships Herning 2012,2012-10-17,PITCHFORD Liam,GARDOS Robert,3,0,,R64,OTHER,MS,542,Main Draw,PITCHFORD Liam (ENG),GARDOS Robert (AUT),PITCHFORD Liam
European Championships Herning 2012,2012-10-17,GIONIS Panagiotis,PISTEJ Lubomir,3,0,,R64,OTHER,MS,542,Main Draw,GIONIS Panagiotis (GRE),PISTEJ Lubomir (SVK),GIONIS Panagiotis
European Championships Herning 2012,2012-10-17,KORBEL Petr,WANG Zengyi,3,0,,R64,OTHER,MS,542,Main Draw,KORBEL Petr (CZE),WANG Zengyi (POL),KORBEL Petr
European Championships Herning 2012,2012-10-17,VANG Bora,BUROV Viacheslav,3,0,,R64,OTHER,MS,542,Main Draw,VANG Bora (TUR),BUROV Viacheslav (RUS),VANG Bora
European Championships Herning 2012,2012-10-17,STEGER Bastian,CIOTI Constantin,3,0,,R64,OTHER,MS,542,Main Draw,STEGER Bastian (GER),CIOTI Constantin (ROU),STEGER Bastian
European Championships Herning 2012,2012-10-17,MATTENET Adrien,SIRUCEK Pavel,3,0,,R64,OTHER,MS,542,Main Draw,MATTENET Adrien (FRA),SIRUCEK Pavel (CZE),MATTENET Adrien
European Championships Herning 2012,2012-10-17,TAN Ruiwu,GOLOVANOV Stanislav,3,0,,R64,OTHER,MS,542,Main Draw,TAN Ruiwu (CRO),GOLOVANOV Stanislav (BUL),TAN Ruiwu
