tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
2022 ITTF World Team Championships Finals Presented by China Telecom,2022-09-30,Hong Kong Table Tennis Association Limited 14,Hungarian Table Tennis Association 35,3,1,"0,1,2,3,3|1,1,1,1,1",GROUP,WORLD_CHAMPIONSHIPS,,2535,Main Draw,Hong Kong Table Tennis Association Limited 14 (HKG),Hungarian Table Tennis Association 35 (HUN),Hong Kong Table Tennis Association Limited 14
2022 ITTF World Team Championships Finals Presented by China Telecom,2022-09-30,Federa??o Portuguesa de T?nis de Mesa 12,Slovak Table Tennis Association 27,3,1,"0,1,2,3,3|1,1,1,1,1",GROUP,WORLD_CHAMPIONSHIPS,,2535,Main Draw,Federa??o Portuguesa de T?nis de Mesa 12 (POR),Slovak Table Tennis Association 27 (SVK),Federa??o Portuguesa de T?nis de Mesa 12
2022 ITTF World Team Championships Finals Presented by China Telecom,2022-09-30,Federaci?n Puertorrique?a de Tenis de Mesa 15,Table Tennis Association of Malaysia 32,3,2,"0,1,1,2,3|1,1,2,2,2",GROUP,WORLD_CHAMPIONSHIPS,,2535,Main Draw,Federaci?n Puertorrique?a de Tenis de Mesa 15 (PUR),Table Tennis Association of Malaysia 32 (MAS),Federaci?n Puertorrique?a de Tenis de Mesa 15
2022 ITTF World Team Championships Finals Presented by China Telecom,2022-09-30,Hungarian Table Tennis Association 13,Table Tennis Federation of the Republic of Uzbekistan 31,3,1,"1,2,2,3,3|0,0,1,1,1",GROUP,WORLD_CHAMPIONSHIPS,,2535,Main Draw,Hungarian Table Tennis Association 13 (HUN),Table Tennis Federation of the Republic of Uzbekistan 31 (UZB),Hungarian Table Tennis Association 13
2022 ITTF World Team Championships Finals Presented by China Telecom,2022-09-30,Japan Table Tennis Association 2,Slovak Table Tennis Association 26,3,0,"1,2,3,3,3|0,0,0,0,0",GROUP,WORLD_CHAMPIONSHIPS,,2535,Main Draw,Japan Table Tennis Association 2 (JPN),Slovak Table Tennis Association 26 (SVK),Japan Table Tennis Association 2
2022 ITTF World Team Championships Finals Presented by China Telecom,2022-09-30,USA Table Tennis 11,Table Tennis Canada Tennis de Table 25,3,0,"1,2,3,3,3|0,0,0,0,0",GROUP,WORLD_CHAMPIONSHIPS,,2535,Main Draw,USA Table Tennis 11 (USA),Table Tennis Canada Tennis de Table 25 (CAN),USA Table Tennis 11
2022 ITTF World Team Championships Finals Presented by China Telecom,2022-09-30,Federatia Rom?na de Tenis de Masa 6,Swedish Table Tennis Association 21,3,2,"1,1,2,2,3|0,1,1,2,2",GROUP,WORLD_CHAMPIONSHIPS,,2535,Main Draw,Federatia Rom?na de Tenis de Masa 6 (ROU),Swedish Table Tennis Association 21 (SWE),Federatia Rom?na de Tenis de Masa 6
2022 ITTF World Team Championships Finals Presented by China Telecom,2022-09-30,F?d?ration Luxembourgeoise de Tennis de Table 22,Korea Table Tennis Association 4,3,1,"0,1,2,3,3|1,1,1,1,1",GROUP,WORLD_CHAMPIONSHIPS,,2535,Main Draw,F?d?ration Luxembourgeoise de Tennis de Table 22 (LUX),Korea Table Tennis Association 4 (KOR),F?d?ration Luxembourgeoise de Tennis de Table 22
2022 ITTF World Team Championships Finals Presented by China Telecom,2022-09-30,Polish Table Tennis Federation 28,Table Tennis England 10,3,2,"1,1,2,2,3|0,1,1,2,2",GROUP,WORLD_CHAMPIONSHIPS,,2535,Main Draw,Polish Table Tennis Federation 28 (POL),Table Tennis England 10 (ENG),Polish Table Tennis Federation 28
2022 ITTF World Team Championships Finals Presented by China Telecom,2022-09-30,Japan Table Tennis Association 3,Table Tennis Federation of Islamic Republic of Iran 32,3,0,"1,2,3,3,3|0,0,0,0,0",GROUP,WORLD_CHAMPIONSHIPS,,2535,Main Draw,Japan Table Tennis Association 3 (JPN),Table Tennis Federation of Islamic Republic of Iran 32 (IRI),Japan Table Tennis Association 3
