tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,CHO Seungmin,CHANDRA Jeet,3,0,"11,11,11|9,4,3",R32,OLYMPICS,U21MS,860,Main Draw,CHO Seungmin (KOR),CHANDRA Jeet (IND),CHO Seungmin
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,KLEIN Dennis,VILCHEZ Miguel,3,1,"8,11,11,14|11,6,6,12",R32,OLYMPICS,U21MS,860,Main Draw,KLEIN Dennis (GER),VILCHEZ Miguel (ESP),KLEIN Dennis
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,LEVENKO Andreas,DE LAS HERAS Rafael,3,2,"9,9,11,11,11|11,11,3,5,4",R32,OLYMPICS,U21MS,860,Main Draw,LEVENKO Andreas (AUT),DE LAS HERAS Rafael (ESP),LEVENKO Andreas
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,MATSUYAMA Yuki,PERMAN Oscar,3,0,"11,11,11|7,7,6",R32,OLYMPICS,U21MS,860,Main Draw,PERMAN Oscar (SWE),MATSUYAMA Yuki (JPN),MATSUYAMA Yuki
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,POLANSKY Tomas,PICCOLIN Jordy,3,0,"11,11,11|4,6,5",R32,OLYMPICS,U21MS,860,Main Draw,POLANSKY Tomas (CZE),PICCOLIN Jordy (ITA),POLANSKY Tomas
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,SHAH Manush,GUNDUZ Ibrahim,3,0,"11,11,11|4,4,7",R32,OLYMPICS,U21MS,860,Main Draw,SHAH Manush (IND),GUNDUZ Ibrahim (TUR),SHAH Manush
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,RANEFUR Elias,MASIP Joan,3,0,"11,11,11|5,6,7",R32,OLYMPICS,U21MS,860,Main Draw,RANEFUR Elias (SWE),MASIP Joan (ESP),RANEFUR Elias
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,JORGIC Darko,ERIKSSON Anders,3,2,"11,5,5,11,11|9,11,11,8,9",R32,OLYMPICS,U21MS,860,Main Draw,ERIKSSON Anders (SWE),JORGIC Darko (SLO),JORGIC Darko
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,NG Pak Nam,BHANJA Ronit,3,1,"7,11,13,11|11,7,11,3",R32,OLYMPICS,U21MS,860,Main Draw,NG Pak Nam (HKG),BHANJA Ronit (IND),NG Pak Nam
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,ALLEGRO Martin,GHOSH Arjun,3,2,"3,14,11,11,11|11,12,13,5,7",R32,OLYMPICS,U21MS,860,Main Draw,GHOSH Arjun (IND),ALLEGRO Martin (BEL),ALLEGRO Martin
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,CHEN Diogo,MANOLE Alexandru,3,2,"11,9,11,6,11|9,11,2,11,5",R32,OLYMPICS,U21MS,860,Main Draw,CHEN Diogo (POR),MANOLE Alexandru (ROU),CHEN Diogo
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,KOZUL Deni,CABALLERO Carlos,3,0,"13,11,11|11,7,5",R32,OLYMPICS,U21MS,860,Main Draw,CABALLERO Carlos (ESP),KOZUL Deni (SLO),KOZUL Deni
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,PARK Ganghyeon,THAKKAR Manav,3,0,"11,11,11|6,3,7",R32,OLYMPICS,U21MS,860,Main Draw,PARK Ganghyeon (KOR),THAKKAR Manav (IND),PARK Ganghyeon
ITTF Challenge Spanish Open Almeria 2017,2017-11-22,SURAVAJJULA Snehit,RASMUSSEN Tobias,3,2,"11,11,4,11,11|5,7,11,13,8",R32,OLYMPICS,U21MS,860,Main Draw,SURAVAJJULA Snehit (IND),RASMUSSEN Tobias (DEN),SURAVAJJULA Snehit
