tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Qatar Open Doha 2005,2005-02-21,WANG Liqin,NOROOZI Afshin,4,0,"11,11,11,11|5,3,6,3",R64,GRAND_SLAM,MS,1722,Main Draw,WANG Liqin (CHN),NOROOZI Afshin (IRI),WANG Liqin
Qatar Open Doha 2005,2005-02-21,LUNDQVIST Jens,CHUMAKOU Dmitry,4,2,"7,11,11,13,7,11|11,9,8,11,11,8",R64,GRAND_SLAM,MS,1722,Main Draw,LUNDQVIST Jens (SWE),CHUMAKOU Dmitry (BLR),LUNDQVIST Jens
Qatar Open Doha 2005,2005-02-21,KIM Hyok Bong,AL-MOHANNADI Ahmad Khalil,4,0,"11,11,11,11|1,7,2,5",R64,GRAND_SLAM,MS,1722,Main Draw,KIM Hyok Bong (PRK),AL-MOHANNADI Ahmad Khalil (QAT),KIM Hyok Bong
Qatar Open Doha 2005,2005-02-21,KONG Linghui,BOBILLIER Loic,4,0,"11,11,11,11|9,4,7,7",R64,GRAND_SLAM,MS,1722,Main Draw,KONG Linghui (CHN),BOBILLIER Loic (FRA),KONG Linghui
Qatar Open Doha 2005,2005-02-21,KEEN Trinko,CIOTI Constantin,4,1,"13,11,14,8,11|11,3,12,11,9",R64,GRAND_SLAM,MS,1722,Main Draw,KEEN Trinko (NED),CIOTI Constantin (ROU),KEEN Trinko
Qatar Open Doha 2005,2005-02-21,FEJER-KONNERTH Zoltan,CHILA Patrick,4,3,"7,8,11,11,12,7,14|11,11,3,2,10,11,12",R64,GRAND_SLAM,MS,1722,Main Draw,FEJER-KONNERTH Zoltan (GER),CHILA Patrick (FRA),FEJER-KONNERTH Zoltan
Qatar Open Doha 2005,2005-02-21,KUZMIN Fedor,MOLIN Magnus,4,3,"6,8,11,12,11,14,11|11,11,7,14,9,12,9",R64,GRAND_SLAM,MS,1722,Main Draw,KUZMIN Fedor (RUS),MOLIN Magnus (SWE),KUZMIN Fedor
Qatar Open Doha 2005,2005-02-21,CHUANG Chih-Yuan,JAKAB Janos,4,0,"11,11,11,11|6,3,5,5",R64,GRAND_SLAM,MS,1722,Main Draw,CHUANG Chih-Yuan (TPE),JAKAB Janos (HUN),CHUANG Chih-Yuan
Qatar Open Doha 2005,2005-02-21,LO Dany,CHEN Qi,4,3,"6,11,8,11,6,11,12|11,9,11,8,11,6,10",R64,GRAND_SLAM,MS,1722,Main Draw,LO Dany (FRA),CHEN Qi (CHN),LO Dany
Qatar Open Doha 2005,2005-02-21,HIELSCHER Lars,MOLDOVAN Istvan,4,2,"11,11,11,9,12,11|4,5,3,11,14,4",R64,GRAND_SLAM,MS,1722,Main Draw,HIELSCHER Lars (GER),MOLDOVAN Istvan (NOR),HIELSCHER Lars
Qatar Open Doha 2005,2005-02-21,ROSSKOPF Jorg,TSIOKAS Ntaniel,4,1,"11,11,11,10,11|7,5,4,12,6",R64,GRAND_SLAM,MS,1722,Main Draw,ROSSKOPF Jorg (GER),TSIOKAS Ntaniel (GRE),ROSSKOPF Jorg
Qatar Open Doha 2005,2005-02-21,KARLSSON Peter,MONTEIRO Joao,4,0,"11,11,17,11|6,8,15,3",R64,GRAND_SLAM,MS,1722,Main Draw,KARLSSON Peter (SWE),MONTEIRO Joao (POR),KARLSSON Peter
Qatar Open Doha 2005,2005-02-21,WANG Jianfeng,GARDOS Robert,4,3,"7,11,9,11,12,11,11|11,8,11,6,14,8,3",R64,GRAND_SLAM,MS,1722,Main Draw,WANG Jianfeng (NOR),GARDOS Robert (AUT),WANG Jianfeng
Qatar Open Doha 2005,2005-02-21,KO Lai Chak,SHMYREV Maxim,4,0,"11,11,11,11|6,6,4,5",R64,GRAND_SLAM,MS,1722,Main Draw,KO Lai Chak (HKG),SHMYREV Maxim (RUS),KO Lai Chak
Qatar Open Doha 2005,2005-02-21,LI Ching,JINDRAK Karl,4,0,"11,11,11,11|7,4,6,2",R64,GRAND_SLAM,MS,1722,Main Draw,LI Ching (HKG),JINDRAK Karl (AUT),LI Ching
Qatar Open Doha 2005,2005-02-21,BOLL Timo,DESPRES Rodolphe,4,0,"11,11,11,11|4,5,6,7",R64,GRAND_SLAM,MS,1722,Main Draw,BOLL Timo (GER),DESPRES Rodolphe (FRA),BOLL Timo
Qatar Open Doha 2005,2005-02-21,WANG Hao,BERTIN Christophe,4,2,"11,11,11,10,9,11|7,2,5,12,11,6",R64,GRAND_SLAM,MS,1722,Main Draw,WANG Hao (CHN),BERTIN Christophe (FRA),WANG Hao
Qatar Open Doha 2005,2005-02-21,MA Long,SMIRNOV Alexey,4,0,"11,11,11,11|6,4,9,7",R64,GRAND_SLAM,MS,1722,Main Draw,MA Long (CHN),SMIRNOV Alexey (RUS),MA Long
Qatar Open Doha 2005,2005-02-21,PRIMORAC Zoran,TOKIC Bojan,4,1,"12,11,11,7,11|10,6,4,11,9",R64,GRAND_SLAM,MS,1722,Main Draw,PRIMORAC Zoran (CRO),TOKIC Bojan (SLO),PRIMORAC Zoran
Qatar Open Doha 2005,2005-02-21,CHEN Weixing,SEREDA Peter,4,0,"11,11,11,11|8,5,5,4",R64,GRAND_SLAM,MS,1722,Main Draw,CHEN Weixing (AUT),SEREDA Peter (SVK),CHEN Weixing
Qatar Open Doha 2005,2005-02-21,SUCH Bartosz,LEUNG Chu Yan,4,2,"11,6,11,9,14,13|4,11,9,11,12,11",R64,GRAND_SLAM,MS,1722,Main Draw,SUCH Bartosz (POL),LEUNG Chu Yan (HKG),SUCH Bartosz
Qatar Open Doha 2005,2005-02-21,WOSIK Torben,ZWICKL Daniel,4,2,"11,8,11,8,11,11|3,11,7,11,7,5",R64,GRAND_SLAM,MS,1722,Main Draw,WOSIK Torben (GER),ZWICKL Daniel (HUN),WOSIK Torben
Qatar Open Doha 2005,2005-02-21,CRISAN Adrian,PAK Won Chol,4,1,"11,11,11,12,12|9,9,4,14,10",R64,GRAND_SLAM,MS,1722,Main Draw,CRISAN Adrian (ROU),PAK Won Chol (PRK),CRISAN Adrian
Qatar Open Doha 2005,2005-02-21,SAMSONOV Vladimir,GARDOS Krisztian,4,2,"8,11,11,11,10,11|11,7,4,3,12,9",R64,GRAND_SLAM,MS,1722,Main Draw,SAMSONOV Vladimir (BLR),GARDOS Krisztian (AUT),SAMSONOV Vladimir
Qatar Open Doha 2005,2005-02-21,RYU Seungmin,AL-KANDRI Ali,4,0,"11,11,11,11|3,5,6,2",R64,GRAND_SLAM,MS,1722,Main Draw,RYU Seungmin (KOR),AL-KANDRI Ali (KUW),RYU Seungmin
Qatar Open Doha 2005,2005-02-21,FENG Zhe,LENGEROV Kostadin,4,3,"11,6,10,11,11,11,11|9,11,12,13,5,6,8",R64,GRAND_SLAM,MS,1722,Main Draw,FENG Zhe (BUL),LENGEROV Kostadin (AUT),FENG Zhe
Qatar Open Doha 2005,2005-02-21,MALMIRI Vahed,AL-HAMMADI Abdulla,4,0,"11,11,11,11|3,7,6,4",R64,GRAND_SLAM,MS,1722,Main Draw,MALMIRI Vahed (IRI),AL-HAMMADI Abdulla (QAT),MALMIRI Vahed
Qatar Open Doha 2005,2005-02-21,SAIVE Jean-Michel,PIACENTINI Valentino,4,0,"11,11,11,11|4,5,8,8",R64,GRAND_SLAM,MS,1722,Main Draw,SAIVE Jean-Michel (BEL),PIACENTINI Valentino (ITA),SAIVE Jean-Michel
Qatar Open Doha 2005,2005-02-21,WALDNER Jan-Ove,FETH Stefan,4,0,"12,11,11,11|10,5,7,9",R64,GRAND_SLAM,MS,1722,Main Draw,WALDNER Jan-Ove (SWE),FETH Stefan (GER),WALDNER Jan-Ove
Qatar Open Doha 2005,2005-02-21,PERSSON Jorgen,LIVENTSOV Alexey,4,2,"12,11,5,11,4,11|10,9,11,9,11,4",R64,GRAND_SLAM,MS,1722,Main Draw,PERSSON Jorgen (SWE),LIVENTSOV Alexey (RUS),PERSSON Jorgen
Qatar Open Doha 2005,2005-02-21,STEGER Bastian,TOSIC Roko,4,3,"11,11,11,6,2,11,11|7,13,6,11,11,7,7",R64,GRAND_SLAM,MS,1722,Main Draw,STEGER Bastian (GER),TOSIC Roko (CRO),STEGER Bastian
Qatar Open Doha 2005,2005-02-21,MA Lin,GAVLAS Antonin,4,0,"11,11,11,11|8,6,9,5",R64,GRAND_SLAM,MS,1722,Main Draw,MA Lin (CHN),GAVLAS Antonin (CZE),MA Lin
Qatar Open Doha 2005,2005-02-21,WANG Liqin,LUNDQVIST Jens,4,2,"11,12,10,11,9,11|5,10,12,7,11,7",R32,GRAND_SLAM,MS,1722,Main Draw,WANG Liqin (CHN),LUNDQVIST Jens (SWE),WANG Liqin
Qatar Open Doha 2005,2005-02-21,KONG Linghui,KIM Hyok Bong,4,1,"9,11,11,11,11|11,4,4,8,9",R32,GRAND_SLAM,MS,1722,Main Draw,KONG Linghui (CHN),KIM Hyok Bong (PRK),KONG Linghui
Qatar Open Doha 2005,2005-02-21,FEJER-KONNERTH Zoltan,KEEN Trinko,4,0,"11,11,11,11|8,6,9,9",R32,GRAND_SLAM,MS,1722,Main Draw,FEJER-KONNERTH Zoltan (GER),KEEN Trinko (NED),FEJER-KONNERTH Zoltan
Qatar Open Doha 2005,2005-02-21,CHUANG Chih-Yuan,KUZMIN Fedor,4,0,"12,11,11,11|10,8,9,7",R32,GRAND_SLAM,MS,1722,Main Draw,CHUANG Chih-Yuan (TPE),KUZMIN Fedor (RUS),CHUANG Chih-Yuan
Qatar Open Doha 2005,2005-02-21,HIELSCHER Lars,LO Dany,4,2,"7,14,11,4,11,11|11,12,8,11,4,9",R32,GRAND_SLAM,MS,1722,Main Draw,HIELSCHER Lars (GER),LO Dany (FRA),HIELSCHER Lars
Qatar Open Doha 2005,2005-02-21,KARLSSON Peter,ROSSKOPF Jorg,4,1,"11,7,12,11,11|8,11,10,7,4",R32,GRAND_SLAM,MS,1722,Main Draw,KARLSSON Peter (SWE),ROSSKOPF Jorg (GER),KARLSSON Peter
Qatar Open Doha 2005,2005-02-21,KO Lai Chak,WANG Jianfeng,4,1,"9,11,12,12,11|11,6,10,10,7",R32,GRAND_SLAM,MS,1722,Main Draw,KO Lai Chak (HKG),WANG Jianfeng (NOR),KO Lai Chak
Qatar Open Doha 2005,2005-02-21,BOLL Timo,LI Ching,4,2,"11,8,11,9,11,11|8,11,7,11,6,7",R32,GRAND_SLAM,MS,1722,Main Draw,BOLL Timo (GER),LI Ching (HKG),BOLL Timo
Qatar Open Doha 2005,2005-02-21,WANG Hao,MA Long,4,1,"11,6,11,11,11|9,11,7,7,5",R32,GRAND_SLAM,MS,1722,Main Draw,WANG Hao (CHN),MA Long (CHN),WANG Hao
Qatar Open Doha 2005,2005-02-21,CHEN Weixing,PRIMORAC Zoran,4,0,"11,11,11,14|7,6,6,12",R32,GRAND_SLAM,MS,1722,Main Draw,CHEN Weixing (AUT),PRIMORAC Zoran (CRO),CHEN Weixing
Qatar Open Doha 2005,2005-02-21,SUCH Bartosz,WOSIK Torben,4,2,"5,11,9,11,11,11|11,8,11,9,9,6",R32,GRAND_SLAM,MS,1722,Main Draw,SUCH Bartosz (POL),WOSIK Torben (GER),SUCH Bartosz
Qatar Open Doha 2005,2005-02-21,CRISAN Adrian,SAMSONOV Vladimir,4,3,"11,7,11,6,11,6,11|9,11,9,11,4,11,9",R32,GRAND_SLAM,MS,1722,Main Draw,CRISAN Adrian (ROU),SAMSONOV Vladimir (BLR),CRISAN Adrian
