tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
FISU Universiade Kazan 2013,2013-07-08,NIWA Koki,CHEANG Tin Ngai,3,0,,R64,OTHER,MS,594,Main Draw,NIWA Koki (JPN),CHEANG Tin Ngai (MAC),NIWA Koki
FISU Universiade Kazan 2013,2013-07-08,KRASTEV Petyo,ELSOBKY Mohamed,3,0,,R64,OTHER,MS,594,Main Draw,KRASTEV Petyo (BUL),ELSOBKY Mohamed (EGY),KRASTEV Petyo
FISU Universiade Kazan 2013,2013-07-08,BUROV Viacheslav,EIHMANS Gints,3,0,,R64,OTHER,MS,594,Main Draw,BUROV Viacheslav (RUS),EIHMANS Gints (LAT),BUROV Viacheslav
FISU Universiade Kazan 2013,2013-07-08,WU Chih-Chi,SINGH Martin,3,0,,R64,OTHER,MS,594,Main Draw,WU Chih-Chi (TPE),SINGH Martin (SWE),WU Chih-Chi
FISU Universiade Kazan 2013,2013-07-08,LE BRETON Thomas,SIN Minho,3,0,,R64,OTHER,MS,594,Main Draw,LE BRETON Thomas (FRA),SIN Minho (KOR),LE BRETON Thomas
FISU Universiade Kazan 2013,2013-07-08,HU Bingtao,ASSAR Khalid,3,0,,R64,OTHER,MS,594,Main Draw,HU Bingtao (CHN),ASSAR Khalid (EGY),HU Bingtao
FISU Universiade Kazan 2013,2013-07-08,PYSAR Dmytro,KOBES Kristian,3,0,,R64,OTHER,MS,594,Main Draw,PYSAR Dmytro (UKR),KOBES Kristian (SVK),PYSAR Dmytro
FISU Universiade Kazan 2013,2013-07-08,HUANG Sheng-Sheng,SMIRNOV Aleksandr,3,0,,R64,OTHER,MS,594,Main Draw,HUANG Sheng-Sheng (TPE),SMIRNOV Aleksandr (EST),HUANG Sheng-Sheng
FISU Universiade Kazan 2013,2013-07-08,SHIBAEV Alexander,SIISPOOL Karli,3,0,,R64,OTHER,MS,594,Main Draw,SHIBAEV Alexander (RUS),SIISPOOL Karli (EST),SHIBAEV Alexander
FISU Universiade Kazan 2013,2013-07-08,GABROVSKI Petko,DIEZ Endika,3,0,,R64,OTHER,MS,594,Main Draw,GABROVSKI Petko (BUL),DIEZ Endika (ESP),GABROVSKI Petko
