tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Swiss Table Tennis Open Lausanne 2011,2011-11-19,JENKINS Stephen,HOTZ Christian,3,0,,,WTT_CONTENDER,MS,760,Qualification,JENKINS Stephen (WAL),HOTZ Christian (SUI),JENKINS Stephen
Swiss Table Tennis Open Lausanne 2011,2011-11-19,LIU Song,JENKINS Stephen,3,0,,,WTT_CONTENDER,MS,760,Qualification,LIU Song (ARG),JENKINS Stephen (WAL),LIU Song
Swiss Table Tennis Open Lausanne 2011,2011-11-19,LIU Song,HOTZ Christian,3,0,,,WTT_CONTENDER,MS,760,Qualification,LIU Song (ARG),HOTZ Christian (SUI),LIU Song
Swiss Table Tennis Open Lausanne 2011,2011-11-19,HACHARD Antoine,LAMBIET Florent,3,0,,,WTT_CONTENDER,MS,760,Qualification,HACHARD Antoine (FRA),LAMBIET Florent (BEL),HACHARD Antoine
Swiss Table Tennis Open Lausanne 2011,2011-11-19,LIVENTSOV Alexey,LAMBIET Florent,3,0,,,WTT_CONTENDER,MS,760,Qualification,LIVENTSOV Alexey (RUS),LAMBIET Florent (BEL),LIVENTSOV Alexey
Swiss Table Tennis Open Lausanne 2011,2011-11-19,HACHARD Antoine,LIVENTSOV Alexey,3,0,,,WTT_CONTENDER,MS,760,Qualification,HACHARD Antoine (FRA),LIVENTSOV Alexey (RUS),HACHARD Antoine
Swiss Table Tennis Open Lausanne 2011,2011-11-19,MERZLIKIN Taras,ALTERMATT Marc,3,0,,,WTT_CONTENDER,MS,760,Qualification,MERZLIKIN Taras (RUS),ALTERMATT Marc (SUI),MERZLIKIN Taras
Swiss Table Tennis Open Lausanne 2011,2011-11-19,LIN Ju,ALTERMATT Marc,3,0,,,WTT_CONTENDER,MS,760,Qualification,LIN Ju (DOM),ALTERMATT Marc (SUI),LIN Ju
Swiss Table Tennis Open Lausanne 2011,2011-11-19,LIN Ju,MERZLIKIN Taras,3,0,,,WTT_CONTENDER,MS,760,Qualification,LIN Ju (DOM),MERZLIKIN Taras (RUS),LIN Ju
Swiss Table Tennis Open Lausanne 2011,2011-11-19,RAMIREZ Jose Miguel,SCHMID Elia,3,0,,,WTT_CONTENDER,MS,760,Qualification,RAMIREZ Jose Miguel (GUA),SCHMID Elia (SUI),RAMIREZ Jose Miguel
Swiss Table Tennis Open Lausanne 2011,2011-11-19,MARTINEZ Michel,SCHMID Elia,3,0,,,WTT_CONTENDER,MS,760,Qualification,MARTINEZ Michel (FRA),SCHMID Elia (SUI),MARTINEZ Michel
Swiss Table Tennis Open Lausanne 2011,2011-11-19,MARTINEZ Michel,RAMIREZ Jose Miguel,3,0,,,WTT_CONTENDER,MS,760,Qualification,MARTINEZ Michel (FRA),RAMIREZ Jose Miguel (GUA),MARTINEZ Michel
Swiss Table Tennis Open Lausanne 2011,2011-11-19,ROGIERS Benjamin,MAYNARD Thomas,3,0,,,WTT_CONTENDER,MS,760,Qualification,ROGIERS Benjamin (BEL),MAYNARD Thomas (ENG),ROGIERS Benjamin
Swiss Table Tennis Open Lausanne 2011,2011-11-19,SZYMANSKI Filip,MAYNARD Thomas,3,0,,,WTT_CONTENDER,MS,760,Qualification,SZYMANSKI Filip (POL),MAYNARD Thomas (ENG),SZYMANSKI Filip
Swiss Table Tennis Open Lausanne 2011,2011-11-19,SZYMANSKI Filip,ROGIERS Benjamin,3,0,,,WTT_CONTENDER,MS,760,Qualification,SZYMANSKI Filip (POL),ROGIERS Benjamin (BEL),SZYMANSKI Filip
Swiss Table Tennis Open Lausanne 2011,2011-11-19,BROSSIER Benjamin,EL HAKIM Rock,3,0,,,WTT_CONTENDER,MS,760,Qualification,BROSSIER Benjamin (FRA),EL HAKIM Rock (LBN),BROSSIER Benjamin
Swiss Table Tennis Open Lausanne 2011,2011-11-19,MADRID Marcos,EL HAKIM Rock,3,0,,,WTT_CONTENDER,MS,760,Qualification,MADRID Marcos (MEX),EL HAKIM Rock (LBN),MADRID Marcos
Swiss Table Tennis Open Lausanne 2011,2011-11-19,BROSSIER Benjamin,MADRID Marcos,3,0,,,WTT_CONTENDER,MS,760,Qualification,BROSSIER Benjamin (FRA),MADRID Marcos (MEX),BROSSIER Benjamin
Swiss Table Tennis Open Lausanne 2011,2011-11-19,WEBER Lionel,JENKINS Ryan,3,0,,,WTT_CONTENDER,MS,760,Qualification,WEBER Lionel (SUI),JENKINS Ryan (WAL),WEBER Lionel
Swiss Table Tennis Open Lausanne 2011,2011-11-19,RUMGAY Gavin,WEBER Lionel,3,0,,,WTT_CONTENDER,MS,760,Qualification,RUMGAY Gavin (SCO),WEBER Lionel (SUI),RUMGAY Gavin
Swiss Table Tennis Open Lausanne 2011,2011-11-19,RUMGAY Gavin,JENKINS Ryan,3,0,,,WTT_CONTENDER,MS,760,Qualification,RUMGAY Gavin (SCO),JENKINS Ryan (WAL),RUMGAY Gavin
Swiss Table Tennis Open Lausanne 2011,2011-11-19,GOLOVANOV Stanislav,CHAMPOD Nicolas,3,0,,,WTT_CONTENDER,MS,760,Qualification,GOLOVANOV Stanislav (BUL),CHAMPOD Nicolas (SUI),GOLOVANOV Stanislav
Swiss Table Tennis Open Lausanne 2011,2011-11-19,KARLSSON Kristian,CHAMPOD Nicolas,3,0,,,WTT_CONTENDER,MS,760,Qualification,KARLSSON Kristian (SWE),CHAMPOD Nicolas (SUI),KARLSSON Kristian
Swiss Table Tennis Open Lausanne 2011,2011-11-19,GOLOVANOV Stanislav,KARLSSON Kristian,3,0,,,WTT_CONTENDER,MS,760,Qualification,GOLOVANOV Stanislav (BUL),KARLSSON Kristian (SWE),GOLOVANOV Stanislav
Swiss Table Tennis Open Lausanne 2011,2011-11-19,OUAICHE Stephane,MORET Robin,3,0,,,WTT_CONTENDER,MS,760,Qualification,OUAICHE Stephane (ALG),MORET Robin (SUI),OUAICHE Stephane
Swiss Table Tennis Open Lausanne 2011,2011-11-19,GLADYSHEV Mikhail,MORET Robin,3,0,,,WTT_CONTENDER,MS,760,Qualification,GLADYSHEV Mikhail (RUS),MORET Robin (SUI),GLADYSHEV Mikhail
Swiss Table Tennis Open Lausanne 2011,2011-11-19,OUAICHE Stephane,GLADYSHEV Mikhail,3,0,,,WTT_CONTENDER,MS,760,Qualification,OUAICHE Stephane (ALG),GLADYSHEV Mikhail (RUS),OUAICHE Stephane
Swiss Table Tennis Open Lausanne 2011,2011-11-19,DURANSPAHIC Admir,YANG Chengbowen,3,0,,,WTT_CONTENDER,MS,760,Qualification,DURANSPAHIC Admir (BIH),YANG Chengbowen (SUI),DURANSPAHIC Admir
Swiss Table Tennis Open Lausanne 2011,2011-11-19,YANG Chengbowen,PETIOT Jeremy,3,0,,,WTT_CONTENDER,MS,760,Qualification,YANG Chengbowen (SUI),PETIOT Jeremy (FRA),YANG Chengbowen
