tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,SHETTY Sanil,WYKES Jordan,3,0,"11,11,11|6,2,5",1,OTHER,MS,146,Qualification,SHETTY Sanil (IND),WYKES Jordan (JEY),SHETTY Sanil
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,YIANGOU Marios,LINGEVELDT Keegan,3,0,"11,11,11|5,2,3",1,OTHER,MS,146,Qualification,YIANGOU Marios (CYP),LINGEVELDT Keegan (RSA),YIANGOU Marios
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,MCBEATH David,MAIN Calum,3,0,"11,11,11|6,8,8",1,OTHER,MS,146,Qualification,MCBEATH David (ENG),MAIN Calum (SCO),MCBEATH David
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,PANG Xue Jie,COLLINS Ben,3,0,"11,11,12|8,6,10",1,OTHER,MS,146,Qualification,PANG Xue Jie (SGP),COLLINS Ben (NZL),PANG Xue Jie
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,GROVER Sudhanshu,TUPPER Hugo,3,0,"11,11,11|4,5,5",1,OTHER,MS,146,Qualification,GROVER Sudhanshu (IND),TUPPER Hugo (JEY),GROVER Sudhanshu
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,MCCREERY Paul,BAND Joshua,3,0,"11,11,11|5,4,6",1,OTHER,MS,146,Qualification,MCCREERY Paul (IRL),BAND Joshua (JEY),MCCREERY Paul
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,HOWIESON Craig,MATHOLE Terrence,3,0,"11,11,11|3,7,4",1,OTHER,MS,146,Qualification,HOWIESON Craig (SCO),MATHOLE Terrence (RSA),HOWIESON Craig
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,GRIFFITHS Chris,GINIGE Chameera,3,1,"11,8,11,11|9,11,7,5",1,OTHER,MS,146,Qualification,GRIFFITHS Chris (WAL),GINIGE Chameera (SRI),GRIFFITHS Chris
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,KARIA Devesh,ALEXANDRE Josh,3,0,"11,11,11|2,1,2",1,OTHER,MS,146,Qualification,KARIA Devesh (IND),ALEXANDRE Josh (NZL),KARIA Devesh
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,JENKINS Ryan,WILSON Aaron,3,1,"11,12,9,11|7,10,11,7",1,OTHER,MS,146,Qualification,WILSON Aaron (TTO),JENKINS Ryan (WAL),JENKINS Ryan
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,YADAV Abhishek,LINGEVELDT Kurt,3,1,"11,12,4,11|8,10,11,6",1,OTHER,MS,146,Qualification,YADAV Abhishek (IND),LINGEVELDT Kurt (RSA),YADAV Abhishek
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,JARVIS Tom,HUMPHREYS Curtis,3,0,"11,12,11|4,10,6",1,OTHER,MS,146,Qualification,JARVIS Tom (ENG),HUMPHREYS Curtis (TTO),JARVIS Tom
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,SIRISENA Rohan,KATSOURIS Demetrios,3,0,"11,11,13|6,7,11",1,OTHER,MS,146,Qualification,SIRISENA Rohan (SRI),KATSOURIS Demetrios (CYP),SIRISENA Rohan
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,UNG Buntha,MARSDEN Michael,3,1,"11,3,11,11|9,11,7,5",1,OTHER,MS,146,Qualification,UNG Buntha (AUS),MARSDEN Michael (WAL),UNG Buntha
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,WEERASINGHE Helshan,LIN Yi-Sien,3,0,"11,11,11|5,3,2",1,OTHER,MS,146,Qualification,WEERASINGHE Helshan (ENG),LIN Yi-Sien (NZL),WEERASINGHE Helshan
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,GREGORIOU Stephanos,JAYASINGHA Nirmala,3,1,"4,14,11,11|11,12,5,7",1,OTHER,MS,146,Qualification,GREGORIOU Stephanos (CYP),JAYASINGHA Nirmala (SRI),GREGORIOU Stephanos
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,ROBINSON Ashley,BALL Matthew,3,0,"11,11,11|6,4,8",1,OTHER,MS,146,Qualification,ROBINSON Ashley (IRL),BALL Matthew (NZL),ROBINSON Ashley
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,DE SILVA Jayasanka,DOOKRAM Yuvraaj,3,1,"12,5,11,11|10,11,7,7",1,OTHER,MS,146,Qualification,DE SILVA Jayasanka (SRI),DOOKRAM Yuvraaj (TTO),DE SILVA Jayasanka
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,WYKES Jordan,ROOPNARINE Arun,3,0,"11,11,11|8,9,8",QR2,OTHER,MS,146,Qualification,ROOPNARINE Arun (TTO),WYKES Jordan (JEY),WYKES Jordan
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,CATHCART Owen,LINGEVELDT Keegan,3,1,"9,11,14,11|11,6,12,8",QR2,OTHER,MS,146,Qualification,CATHCART Owen (IRL),LINGEVELDT Keegan (RSA),CATHCART Owen
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,WILSON Zak,MAIN Calum,3,2,"13,8,11,6,11|11,11,9,11,7",QR2,OTHER,MS,146,Qualification,WILSON Zak (IRL),MAIN Calum (SCO),WILSON Zak
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,EVANS Callum,COLLINS Ben,3,0,"11,11,11|7,7,7",QR2,OTHER,MS,146,Qualification,EVANS Callum (WAL),COLLINS Ben (NZL),EVANS Callum
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,HRISTONOV Hristo,TUPPER Hugo,3,2,"10,11,11,12,11|12,3,8,14,7",QR2,OTHER,MS,146,Qualification,HRISTONOV Hristo (CYP),TUPPER Hugo (JEY),HRISTONOV Hristo
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,WHEELER Christopher,BAND Joshua,3,0,"11,11,11|2,2,6",QR2,OTHER,MS,146,Qualification,WHEELER Christopher (SCO),BAND Joshua (JEY),WHEELER Christopher
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,HOWIESON Craig,GINIGE Chameera,3,2,"10,9,11,11,11|12,11,4,9,9",QR2,OTHER,MS,146,Qualification,HOWIESON Craig (SCO),GINIGE Chameera (SRI),HOWIESON Craig
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,MATHOLE Terrence,GRIFFITHS Chris,3,0,"11,11,11|9,7,9",QR2,OTHER,MS,146,Qualification,GRIFFITHS Chris (WAL),MATHOLE Terrence (RSA),MATHOLE Terrence
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,KARIA Devesh,JENKINS Ryan,3,2,"11,4,10,11,11|5,11,12,8,9",QR2,OTHER,MS,146,Qualification,KARIA Devesh (IND),JENKINS Ryan (WAL),KARIA Devesh
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,WILSON Aaron,ALEXANDRE Josh,3,0,"11,11,11|9,3,6",QR2,OTHER,MS,146,Qualification,WILSON Aaron (TTO),ALEXANDRE Josh (NZL),WILSON Aaron
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,YADAV Abhishek,HUMPHREYS Curtis,3,1,"13,11,7,11|11,2,11,2",QR2,OTHER,MS,146,Qualification,YADAV Abhishek (IND),HUMPHREYS Curtis (TTO),YADAV Abhishek
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,JARVIS Tom,LINGEVELDT Kurt,3,2,"11,10,8,11,11|4,12,11,7,4",QR2,OTHER,MS,146,Qualification,JARVIS Tom (ENG),LINGEVELDT Kurt (RSA),JARVIS Tom
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,SIRISENA Rohan,MARSDEN Michael,3,0,"12,11,11|10,8,8",QR2,OTHER,MS,146,Qualification,SIRISENA Rohan (SRI),MARSDEN Michael (WAL),SIRISENA Rohan
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,UNG Buntha,KATSOURIS Demetrios,3,0,"11,11,12|9,6,10",QR2,OTHER,MS,146,Qualification,UNG Buntha (AUS),KATSOURIS Demetrios (CYP),UNG Buntha
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,WEERASINGHE Helshan,JAYASINGHA Nirmala,3,0,"11,11,11|5,2,9",QR2,OTHER,MS,146,Qualification,WEERASINGHE Helshan (ENG),JAYASINGHA Nirmala (SRI),WEERASINGHE Helshan
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,LIN Yi-Sien,GREGORIOU Stephanos,3,2,"11,9,3,11,11|7,11,11,4,6",QR2,OTHER,MS,146,Qualification,GREGORIOU Stephanos (CYP),LIN Yi-Sien (NZL),LIN Yi-Sien
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,ROBINSON Ashley,DOOKRAM Yuvraaj,3,0,"11,11,11|7,6,3",QR2,OTHER,MS,146,Qualification,ROBINSON Ashley (IRL),DOOKRAM Yuvraaj (TTO),ROBINSON Ashley
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,BALL Matthew,DE SILVA Jayasanka,3,0,"11,11,11|5,4,8",QR2,OTHER,MS,146,Qualification,DE SILVA Jayasanka (SRI),BALL Matthew (NZL),BALL Matthew
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,SHETTY Sanil,ROOPNARINE Arun,3,0,"11,11,11|6,3,4",3,OTHER,MS,146,Qualification,SHETTY Sanil (IND),ROOPNARINE Arun (TTO),SHETTY Sanil
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,YIANGOU Marios,CATHCART Owen,3,2,"10,11,11,10,11|12,4,3,12,7",3,OTHER,MS,146,Qualification,YIANGOU Marios (CYP),CATHCART Owen (IRL),YIANGOU Marios
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,MCBEATH David,WILSON Zak,3,0,"11,11,11|2,7,8",3,OTHER,MS,146,Qualification,MCBEATH David (ENG),WILSON Zak (IRL),MCBEATH David
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,PANG Xue Jie,EVANS Callum,3,0,"12,11,11|10,7,8",3,OTHER,MS,146,Qualification,PANG Xue Jie (SGP),EVANS Callum (WAL),PANG Xue Jie
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,GROVER Sudhanshu,HRISTONOV Hristo,3,1,"11,11,10,11|6,9,12,4",3,OTHER,MS,146,Qualification,GROVER Sudhanshu (IND),HRISTONOV Hristo (CYP),GROVER Sudhanshu
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,MCCREERY Paul,WHEELER Christopher,3,1,"13,5,11,11|11,11,9,5",3,OTHER,MS,146,Qualification,MCCREERY Paul (IRL),WHEELER Christopher (SCO),MCCREERY Paul
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,HOWIESON Craig,GRIFFITHS Chris,3,0,"11,11,11|8,6,4",3,OTHER,MS,146,Qualification,HOWIESON Craig (SCO),GRIFFITHS Chris (WAL),HOWIESON Craig
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,GINIGE Chameera,MATHOLE Terrence,3,1,"17,6,11,11|15,11,8,6",3,OTHER,MS,146,Qualification,MATHOLE Terrence (RSA),GINIGE Chameera (SRI),GINIGE Chameera
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,KARIA Devesh,WILSON Aaron,3,0,"11,12,11|6,10,8",3,OTHER,MS,146,Qualification,KARIA Devesh (IND),WILSON Aaron (TTO),KARIA Devesh
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,JENKINS Ryan,ALEXANDRE Josh,3,0,"11,11,11|0,8,8",3,OTHER,MS,146,Qualification,ALEXANDRE Josh (NZL),JENKINS Ryan (WAL),JENKINS Ryan
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,YADAV Abhishek,JARVIS Tom,3,1,"4,11,11,11|11,4,9,7",3,OTHER,MS,146,Qualification,YADAV Abhishek (IND),JARVIS Tom (ENG),YADAV Abhishek
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,LINGEVELDT Kurt,HUMPHREYS Curtis,3,1,"11,8,11,11|6,11,6,7",3,OTHER,MS,146,Qualification,LINGEVELDT Kurt (RSA),HUMPHREYS Curtis (TTO),LINGEVELDT Kurt
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,UNG Buntha,SIRISENA Rohan,3,1,"11,11,11,11|13,6,7,3",3,OTHER,MS,146,Qualification,SIRISENA Rohan (SRI),UNG Buntha (AUS),UNG Buntha
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,MARSDEN Michael,KATSOURIS Demetrios,3,1,"11,11,8,11|9,7,11,0",3,OTHER,MS,146,Qualification,KATSOURIS Demetrios (CYP),MARSDEN Michael (WAL),MARSDEN Michael
Commonwealth Table Tennis Championships Surat 2015,2015-12-16,WEERASINGHE Helshan,GREGORIOU Stephanos,3,0,"11,11,11|4,2,8",3,OTHER,MS,146,Qualification,WEERASINGHE Helshan (ENG),GREGORIOU Stephanos (CYP),WEERASINGHE Helshan
