tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,SHISHEGARHA Roohollah,NOURY Mohamed,3,0,,,OTHER,MS,526,Qualification,SHISHEGARHA Roohollah (IRI),NOURY Mohamed (IRQ)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,NOROUZI Peyman,NOURY Mohamed,3,0,,,OTHER,MS,526,Qualification,NOROUZI Peyman (IRI),NOURY Mohamed (IRQ)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,NOROUZI Peyman,SHISHEGARHA Roohollah,3,0,,,OTHER,MS,526,Qualification,NOROUZI Peyman (IRI),SHISHEGARHA Roohollah (IRI)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,BARABANOV Kiryl,LOTFOLLAH NASABI Matin,3,0,,,OTHER,MS,526,Qualification,BARABANOV Kiryl (BLR),LOTFOLLAH NASABI Matin (IRI)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,HOSSEINI Sajad,LOTFOLLAH NASABI Matin,3,0,,,OTHER,MS,526,Qualification,HOSSEINI Sajad (IRI),LOTFOLLAH NASABI Matin (IRI)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,HOSSEINI Sajad,BARABANOV Kiryl,3,0,,,OTHER,MS,526,Qualification,HOSSEINI Sajad (IRI),BARABANOV Kiryl (BLR)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,DESAI Harmeet,LOTFIJANABADI Miad,3,0,,,OTHER,MS,526,Qualification,DESAI Harmeet (IND),LOTFIJANABADI Miad (IRI)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,BAKHTIYARI Mustafa,LOTFIJANABADI Miad,3,0,,,OTHER,MS,526,Qualification,BAKHTIYARI Mustafa (AFG),LOTFIJANABADI Miad (IRI)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,DESAI Harmeet,BAKHTIYARI Mustafa,3,0,,,OTHER,MS,526,Qualification,DESAI Harmeet (IND),BAKHTIYARI Mustafa (AFG)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,ROUINTANESFAHANI Mohammadali,HASHIMLI Khayal,3,0,,,OTHER,MS,526,Qualification,ROUINTANESFAHANI Mohammadali (IRI),HASHIMLI Khayal (AZE)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,BOUJARIAN Mohammad,HASHIMLI Khayal,3,0,,,OTHER,MS,526,Qualification,BOUJARIAN Mohammad (IRI),HASHIMLI Khayal (AZE)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,BOUJARIAN Mohammad,ROUINTANESFAHANI Mohammadali,3,0,,,OTHER,MS,526,Qualification,BOUJARIAN Mohammad (IRI),ROUINTANESFAHANI Mohammadali (IRI)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,SAIDOV Inom,SHAFEEQ Abdulrahman,3,0,,,OTHER,MS,526,Qualification,SAIDOV Inom (TJK),SHAFEEQ Abdulrahman (IRQ)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,RIZBAND Mahmood,SHAFEEQ Abdulrahman,3,0,,,OTHER,MS,526,Qualification,RIZBAND Mahmood (IRI),SHAFEEQ Abdulrahman (IRQ)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,RIZBAND Mahmood,SAIDOV Inom,3,0,,,OTHER,MS,526,Qualification,RIZBAND Mahmood (IRI),SAIDOV Inom (TJK)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,EBRAHIMI KASGAMIJANI Saman,ISMAYILOV Farhad,3,0,,,OTHER,MS,526,Qualification,EBRAHIMI KASGAMIJANI Saman (IRI),ISMAYILOV Farhad (AZE)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,EBRAHIMI KASGAMIJANI Saman,RAHGOZAR Amir Hossein,3,0,,,OTHER,MS,526,Qualification,EBRAHIMI KASGAMIJANI Saman (IRI),RAHGOZAR Amir Hossein (IRI)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,RAHGOZAR Amir Hossein,ISMAYILOV Farhad,3,0,,,OTHER,MS,526,Qualification,RAHGOZAR Amir Hossein (IRI),ISMAYILOV Farhad (AZE)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,MALMIRI Vahed,AMRA Alireza,3,0,,,OTHER,MS,526,Qualification,MALMIRI Vahed (IRI),AMRA Alireza (IRI)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,AMRA Alireza,BIGDELI Alireza,3,0,,,OTHER,MS,526,Qualification,AMRA Alireza (IRI),BIGDELI Alireza (IRI)
2nd Fajr Cup International Tournament Tehran 2012,2012-12-13,MALMIRI Vahed,BIGDELI Alireza,3,0,,,OTHER,MS,526,Qualification,MALMIRI Vahed (IRI),BIGDELI Alireza (IRI)
