tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw
World Tour German Open Bremen 2018,2018-03-23,MA Long/XU Xin,JEOUNG Youngsik/LEE Sang Su,3,0,"11,11,11|7,8,9",F,GRAND_SLAM,MD,871,Main Draw,MA Long (CHN) / XU Xin (CHN),JEOUNG Youngsik (KOR) / LEE Sang Su (KOR)
World Tour German Open Bremen 2018,2018-03-23,JEOUNG Youngsik/LEE Sang Su,HARIMOTO Tomokazu/MORIZONO Masataka,3,1,"5,12,11,11|11,10,9,9",SF,GRAND_SLAM,MD,871,Main Draw,JEOUNG Youngsik (KOR) / LEE Sang Su (KOR),HARIMOTO Tomokazu (JPN) / MORIZONO Masataka (JPN)
World Tour German Open Bremen 2018,2018-03-23,MA Long/XU Xin,CHEN Chien-An/CHUANG Chih-Yuan,3,0,"11,11,11|6,4,3",SF,GRAND_SLAM,MD,871,Main Draw,MA Long (CHN) / XU Xin (CHN),CHEN Chien-An (TPE) / CHUANG Chih-Yuan (TPE)
World Tour German Open Bremen 2018,2018-03-23,JEOUNG Youngsik/LEE Sang Su,HO Kwan Kit/WONG Chun Ting,3,1,"11,11,8,11|7,7,11,8",QF,GRAND_SLAM,MD,871,Main Draw,JEOUNG Youngsik (KOR) / LEE Sang Su (KOR),HO Kwan Kit (HKG) / WONG Chun Ting (HKG)
World Tour German Open Bremen 2018,2018-03-23,MA Long/XU Xin,FRANZISKA Patrick/GROTH Jonathan,3,1,"11,8,11,11|9,11,3,1",QF,GRAND_SLAM,MD,871,Main Draw,MA Long (CHN) / XU Xin (CHN),FRANZISKA Patrick (GER) / GROTH Jonathan (DEN)
World Tour German Open Bremen 2018,2018-03-23,CHEN Chien-An/CHUANG Chih-Yuan,FILUS Ruwen/WALTHER Ricardo,3,2,"4,11,8,11,11|11,9,11,4,8",QF,GRAND_SLAM,MD,871,Main Draw,CHEN Chien-An (TPE) / CHUANG Chih-Yuan (TPE),FILUS Ruwen (GER) / WALTHER Ricardo (GER)
World Tour German Open Bremen 2018,2018-03-23,HARIMOTO Tomokazu/MORIZONO Masataka,MIZUTANI Jun/OSHIMA Yuya,3,2,"11,11,11,9,11|13,5,9,11,3",QF,GRAND_SLAM,MD,871,Main Draw,HARIMOTO Tomokazu (JPN) / MORIZONO Masataka (JPN),MIZUTANI Jun (JPN) / OSHIMA Yuya (JPN)
World Tour German Open Bremen 2018,2018-03-23,CHEN Chien-An/CHUANG Chih-Yuan,KARLSSON Kristian/KARLSSON Mattias,3,0,"11,11,11|8,7,8",R16,GRAND_SLAM,MD,871,Main Draw,CHEN Chien-An (TPE) / CHUANG Chih-Yuan (TPE),KARLSSON Kristian (SWE) / KARLSSON Mattias (SWE)
World Tour German Open Bremen 2018,2018-03-23,FRANZISKA Patrick/GROTH Jonathan,PLETEA Cristian/SZOCS Hunor,3,0,"11,11,11|6,8,9",R16,GRAND_SLAM,MD,871,Main Draw,FRANZISKA Patrick (GER) / GROTH Jonathan (DEN),PLETEA Cristian (ROU) / SZOCS Hunor (ROU)
World Tour German Open Bremen 2018,2018-03-23,HO Kwan Kit/WONG Chun Ting,CALDERANO Hugo/GAUZY Simon,3,1,"8,11,11,13|11,6,5,11",R16,GRAND_SLAM,MD,871,Main Draw,HO Kwan Kit (HKG) / WONG Chun Ting (HKG),CALDERANO Hugo (BRA) / GAUZY Simon (FRA)
World Tour German Open Bremen 2018,2018-03-23,JEOUNG Youngsik/LEE Sang Su,ANTHONY Amalraj/SHETTY Sanil,3,0,"11,11,12|5,5,10",R16,GRAND_SLAM,MD,871,Main Draw,JEOUNG Youngsik (KOR) / LEE Sang Su (KOR),ANTHONY Amalraj (IND) / SHETTY Sanil (IND)
World Tour German Open Bremen 2018,2018-03-23,MIZUTANI Jun/OSHIMA Yuya,ECSEKI Nandor/SZUDI Adam,3,0,"11,12,11|7,10,2",R16,GRAND_SLAM,MD,871,Main Draw,MIZUTANI Jun (JPN) / OSHIMA Yuya (JPN),ECSEKI Nandor (HUN) / SZUDI Adam (HUN)
World Tour German Open Bremen 2018,2018-03-23,FILUS Ruwen/WALTHER Ricardo,KOU Lei/NUYTINCK Cedric,3,0,,R16,GRAND_SLAM,MD,871,Main Draw,FILUS Ruwen (GER) / WALTHER Ricardo (GER),KOU Lei (UKR) / NUYTINCK Cedric (BEL)
World Tour German Open Bremen 2018,2018-03-23,HARIMOTO Tomokazu/MORIZONO Masataka,JANG Woojin/LIM Jonghoon,3,0,"11,14,12|5,12,10",R16,GRAND_SLAM,MD,871,Main Draw,HARIMOTO Tomokazu (JPN) / MORIZONO Masataka (JPN),JANG Woojin (KOR) / LIM Jonghoon (KOR)
World Tour German Open Bremen 2018,2018-03-23,MA Long/XU Xin,LIAO Cheng-Ting/LIN Yun-Ju,3,2,"7,7,12,11,11|11,11,10,3,7",R16,GRAND_SLAM,MD,871,Main Draw,MA Long (CHN) / XU Xin (CHN),LIAO Cheng-Ting (TPE) / LIN Yun-Ju (TPE)
World Tour German Open Bremen 2018,2018-03-23,MA Long,XU Xin,4,1,"11,9,11,11,11|9,11,9,9,6",F,GRAND_SLAM,MS,871,Main Draw,XU Xin (CHN),MA Long (CHN)
World Tour German Open Bremen 2018,2018-03-23,MA Long,WONG Chun Ting,4,2,"11,13,11,9,4,11|4,11,2,11,11,9",SF,GRAND_SLAM,MS,871,Main Draw,WONG Chun Ting (HKG),MA Long (CHN)
World Tour German Open Bremen 2018,2018-03-23,XU Xin,FRANZISKA Patrick,4,2,"9,11,11,8,11,11|11,6,8,11,5,7",SF,GRAND_SLAM,MS,871,Main Draw,FRANZISKA Patrick (GER),XU Xin (CHN)
World Tour German Open Bremen 2018,2018-03-23,MA Long,BOLL Timo,4,1,"11,11,8,11,17|7,7,11,9,15",QF,GRAND_SLAM,MS,871,Main Draw,MA Long (CHN),BOLL Timo (GER)
World Tour German Open Bremen 2018,2018-03-23,FRANZISKA Patrick,KARLSSON Kristian,4,1,"11,11,8,11,11|9,4,11,9,7",QF,GRAND_SLAM,MS,871,Main Draw,FRANZISKA Patrick (GER),KARLSSON Kristian (SWE)
World Tour German Open Bremen 2018,2018-03-23,WONG Chun Ting,KARLSSON Mattias,4,1,"12,13,11,5,11|10,11,8,11,9",QF,GRAND_SLAM,MS,871,Main Draw,KARLSSON Mattias (SWE),WONG Chun Ting (HKG)
World Tour German Open Bremen 2018,2018-03-23,XU Xin,GAUZY Simon,4,2,"10,9,11,12,11,11|12,11,5,10,3,7",QF,GRAND_SLAM,MS,871,Main Draw,GAUZY Simon (FRA),XU Xin (CHN)
World Tour German Open Bremen 2018,2018-03-23,WONG Chun Ting,LEE Sang Su,4,1,"11,10,11,11,11|7,12,4,1,8",R16,GRAND_SLAM,MS,871,Main Draw,LEE Sang Su (KOR),WONG Chun Ting (HKG)
World Tour German Open Bremen 2018,2018-03-23,FRANZISKA Patrick,FREITAS Marcos,4,2,"11,9,7,15,13,11|9,11,11,13,11,5",R16,GRAND_SLAM,MS,871,Main Draw,FRANZISKA Patrick (GER),FREITAS Marcos (POR)
World Tour German Open Bremen 2018,2018-03-23,MA Long,MIZUTANI Jun,4,0,"11,11,11,11|6,7,9,9",R16,GRAND_SLAM,MS,871,Main Draw,MA Long (CHN),MIZUTANI Jun (JPN)
World Tour German Open Bremen 2018,2018-03-23,XU Xin,JEOUNG Youngsik,4,0,"11,11,11,11|5,5,8,2",R16,GRAND_SLAM,MS,871,Main Draw,JEOUNG Youngsik (KOR),XU Xin (CHN)
World Tour German Open Bremen 2018,2018-03-23,KARLSSON Mattias,NIWA Koki,4,1,"11,8,11,11,11|8,11,3,8,9",R16,GRAND_SLAM,MS,871,Main Draw,NIWA Koki (JPN),KARLSSON Mattias (SWE)
World Tour German Open Bremen 2018,2018-03-23,KARLSSON Kristian,FILUS Ruwen,4,1,"14,11,15,8,11|12,5,13,11,7",R16,GRAND_SLAM,MS,871,Main Draw,KARLSSON Kristian (SWE),FILUS Ruwen (GER)
