tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier
2025/26 German League,2025-10-26,1. FC Saarbrücken-TT,Post SV Mühlhausen,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2025-10-26,SV Werder Bremen,TSV Bad Königshofen,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2025-10-26,TTC RhönSprudel Fulda-Maberzell,ASC Grünwettersbach,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2025-10-26,TTC Schwalbe Bergneustadt,BV Borussia 09 Dortmund,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-03,SV Werder Bremen,TTC Zugbrücke Grenzau,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-11,1. FC Saarbrücken-TT,ASC Grünwettersbach,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-11,TTC OE Clarity-Tel.Syst.Bad Homburg,TSV Bad Königshofen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-12,Borussia Düsseldorf,BV Borussia 09 Dortmund,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-12,TTC Schwalbe Bergneustadt,TTC RhönSprudel Fulda-Maberzell,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-13,TTF Liebherr Ochsenhausen,Post SV Mühlhausen,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-14,BV Borussia 09 Dortmund,TTC Zugbrücke Grenzau,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-15,Post SV Mühlhausen,TSV Bad Königshofen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-15,TTF Liebherr Ochsenhausen,TTC RhönSprudel Fulda-Maberzell,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-16,ASC Grünwettersbach,SV Werder Bremen,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-16,Borussia Düsseldorf,TTC Schwalbe Bergneustadt,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-16,TTC OE Clarity-Tel.Syst.Bad Homburg,1. FC Saarbrücken-TT,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-21,SV Werder Bremen,BV Borussia 09 Dortmund,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-21,TTF Liebherr Ochsenhausen,TSV Bad Königshofen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-22,Borussia Düsseldorf,TTC OE Clarity-Tel.Syst.Bad Homburg,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-23,1. FC Saarbrücken-TT,TTC Zugbrücke Grenzau,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-23,TTC RhönSprudel Fulda-Maberzell,Post SV Mühlhausen,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2025-11-23,TTC Schwalbe Bergneustadt,ASC Grünwettersbach,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-14,1. FC Saarbrücken-TT,TTF Liebherr Ochsenhausen,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-16,Borussia Düsseldorf,Post SV Mühlhausen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-16,TTC Zugbrücke Grenzau,ASC Grünwettersbach,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-17,BV Borussia 09 Dortmund,TTC OE Clarity-Tel.Syst.Bad Homburg,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-17,TSV Bad Königshofen,TTC Schwalbe Bergneustadt,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-18,SV Werder Bremen,TTC RhönSprudel Fulda-Maberzell,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-18,TTF Liebherr Ochsenhausen,ASC Grünwettersbach,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-20,BV Borussia 09 Dortmund,TSV Bad Königshofen,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-20,TTC OE Clarity-Tel.Syst.Bad Homburg,TTC Schwalbe Bergneustadt,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-21,1. FC Saarbrücken-TT,Borussia Düsseldorf,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-21,SV Werder Bremen,Post SV Mühlhausen,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2025-12-22,TTC Zugbrücke Grenzau,TTC RhönSprudel Fulda-Maberzell,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-11,Borussia Düsseldorf,TTC Schwalbe Bergneustadt,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-11,Post SV Mühlhausen,ASC Grünwettersbach,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-11,TTC OE Clarity-Tel.Syst.Bad Homburg,TTC RhönSprudel Fulda-Maberzell,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-12,BV Borussia 09 Dortmund,1. FC Saarbrücken-TT,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-13,TSV Bad Königshofen,SV Werder Bremen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-14,TTF Liebherr Ochsenhausen,TTC Zugbrücke Grenzau,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-16,1. FC Saarbrücken-TT,Post SV Mühlhausen,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-16,SV Werder Bremen,TTC OE Clarity-Tel.Syst.Bad Homburg,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-17,TSV Bad Königshofen,TTC Zugbrücke Grenzau,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-18,BV Borussia 09 Dortmund,ASC Grünwettersbach,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-18,Borussia Düsseldorf,TTC RhönSprudel Fulda-Maberzell,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-18,TTC Schwalbe Bergneustadt,TTF Liebherr Ochsenhausen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-23,1. FC Saarbrücken-TT,TSV Bad Königshofen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-23,Post SV Mühlhausen,TTC RhönSprudel Fulda-Maberzell,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-24,BV Borussia 09 Dortmund,TTF Liebherr Ochsenhausen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-25,Borussia Düsseldorf,TTC OE Clarity-Tel.Syst.Bad Homburg,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-25,SV Werder Bremen,ASC Grünwettersbach,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-25,TTC Schwalbe Bergneustadt,TTC Zugbrücke Grenzau,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-29,Borussia Düsseldorf,Post SV Mühlhausen,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-31,1. FC Saarbrücken-TT,TTF Liebherr Ochsenhausen,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-31,TTC OE Clarity-Tel.Syst.Bad Homburg,ASC Grünwettersbach,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-01-31,TTC RhönSprudel Fulda-Maberzell,TSV Bad Königshofen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-01,TTC Schwalbe Bergneustadt,BV Borussia 09 Dortmund,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-08,SV Werder Bremen,TTC Zugbrücke Grenzau,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-09,Post SV Mühlhausen,TTC OE Clarity-Tel.Syst.Bad Homburg,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-09,TSV Bad Königshofen,BV Borussia 09 Dortmund,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-10,1. FC Saarbrücken-TT,TTC Zugbrücke Grenzau,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-10,Borussia Düsseldorf,ASC Grünwettersbach,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-11,SV Werder Bremen,TTF Liebherr Ochsenhausen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-11,TTC Schwalbe Bergneustadt,TTC RhönSprudel Fulda-Maberzell,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-13,TTC Schwalbe Bergneustadt,SV Werder Bremen,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-14,TTC RhönSprudel Fulda-Maberzell,ASC Grünwettersbach,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-15,Borussia Düsseldorf,1. FC Saarbrücken-TT,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-15,TTC Zugbrücke Grenzau,Post SV Mühlhausen,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-15,TTF Liebherr Ochsenhausen,TSV Bad Königshofen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-02-16,BV Borussia 09 Dortmund,TTC OE Clarity-Tel.Syst.Bad Homburg,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-15,1. FC Saarbrücken-TT,ASC Grünwettersbach,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-15,TTC RhönSprudel Fulda-Maberzell,TTF Liebherr Ochsenhausen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-15,TTC Schwalbe Bergneustadt,TSV Bad Königshofen,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-16,SV Werder Bremen,Post SV Mühlhausen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-16,TTC Zugbrücke Grenzau,BV Borussia 09 Dortmund,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-17,Borussia Düsseldorf,BV Borussia 09 Dortmund,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-18,TTC Zugbrücke Grenzau,TTC OE Clarity-Tel.Syst.Bad Homburg,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-23,TTC Zugbrücke Grenzau,TTC RhönSprudel Fulda-Maberzell,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-23,TTF Liebherr Ochsenhausen,ASC Grünwettersbach,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-24,SV Werder Bremen,BV Borussia 09 Dortmund,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-24,TTC Schwalbe Bergneustadt,Post SV Mühlhausen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-25,Borussia Düsseldorf,TSV Bad Königshofen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-25,TTC OE Clarity-Tel.Syst.Bad Homburg,1. FC Saarbrücken-TT,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-27,Borussia Düsseldorf,SV Werder Bremen,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-27,TTC RhönSprudel Fulda-Maberzell,1. FC Saarbrücken-TT,3,2,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-27,TTC Schwalbe Bergneustadt,TTC OE Clarity-Tel.Syst.Bad Homburg,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-28,Post SV Mühlhausen,TTF Liebherr Ochsenhausen,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-03-29,TSV Bad Königshofen,ASC Grünwettersbach,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-14,Post SV Mühlhausen,TSV Bad Königshofen,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-14,TTC OE Clarity-Tel.Syst.Bad Homburg,TTF Liebherr Ochsenhausen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-15,1. FC Saarbrücken-TT,SV Werder Bremen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-15,Borussia Düsseldorf,TTC Zugbrücke Grenzau,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-16,ASC Grünwettersbach,TTC Schwalbe Bergneustadt,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-16,TTC RhönSprudel Fulda-Maberzell,BV Borussia 09 Dortmund,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-19,ASC Grünwettersbach,TTC Zugbrücke Grenzau,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-19,Borussia Düsseldorf,TTF Liebherr Ochsenhausen,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-19,Post SV Mühlhausen,BV Borussia 09 Dortmund,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-19,SV Werder Bremen,TTC RhönSprudel Fulda-Maberzell,3,0,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-19,TSV Bad Königshofen,TTC OE Clarity-Tel.Syst.Bad Homburg,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-04-19,TTC Schwalbe Bergneustadt,1. FC Saarbrücken-TT,3,1,,GROUP,EURO_LEAGUE
2025/26 German League,2026-05-30,1. FC Saarbrücken-TT,SV Werder Bremen,3,1,,SF,EURO_LEAGUE
2025/26 German League,2026-05-30,Borussia Düsseldorf,TTC Schwalbe Bergneustadt,3,2,,SF,EURO_LEAGUE
2025/26 German League,2026-05-31,1. FC Saarbrücken-TT,Borussia Düsseldorf,3,1,,F,EURO_LEAGUE
